detail_id,selected_observable,selected_observable_label,selected_spin_case,selected_region,qOut_regime,cluster_id,energy_band_cluster_id,selected_concurrence,selected_purity,theta_e,theta_p,sqrt_s,theta_out,phi_p_out,qOut,phi_gamma_out
dw_mixing_angles_polarization_04_local_minimum_188,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_188,gradient_local_minimum,84,84,9.6131566617075877e-04,1.0000000000000000e+00,1.4579524564985102e+00,3.0537252424838477e+00,2.3831064773357067,2.025727500352901,1.165785461707756,0.6823816792926988,4.881957425684973
dw_mixing_angles_polarization_04_local_minimum_190,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_190,gradient_local_minimum,85,85,9.6210407312883250e-04,9.9999999999999978e-01,1.6195252985262403e+00,4.5933731448304448e-02,3.065526877123091,2.3578661328375277,2.414813846962571,0.846078793279103,4.906214207405967
dw_mixing_angles_polarization_04_local_minimum_191,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_191,gradient_local_minimum,86,86,9.8157239490355300e-04,1.0000000000000002e+00,1.6065804048754746e+00,3.9277021541369250e-02,3.261989190653929,2.4750504029124607,2.546444184989093,0.875575161308122,4.924307091113671
dw_mixing_angles_polarization_04_local_minimum_194,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_194,gradient_local_minimum,87,87,9.8700792517599119e-04,9.9999999999999989e-01,1.6355188717173947e+00,3.1259331406784479e+00,2.0178949009962963,2.2922015695739524,1.7124125496328257,0.4044918961085592,4.215171267272839
dw_mixing_angles_polarization_04_local_minimum_195,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_195,gradient_local_minimum,88,88,9.8875806812030514e-04,1.0000000000000000e+00,1.6020653741425355e+00,3.6479083107885085e-02,3.3398056674961367,2.516654742375128,3.6850530881585444,0.893260940359852,1.3151268638835767
dw_mixing_angles_polarization_04_local_minimum_196,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_196,gradient_local_minimum,89,89,9.9493605500327611e-04,1.0000000000000000e+00,1.5316640250705051e+00,4.0608632384591101e-02,3.217086886168979,2.446590496790926,3.7678042661834197,0.871394196466874,1.3799169651320198
dw_mixing_angles_polarization_04_local_minimum_197,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_197,gradient_local_minimum,90,90,9.9820820665385678e-04,9.9999999999999978e-01,1.5614202634422230e+00,3.1205673395580318e+00,3.976645965928806,2.7921391835077745,0.23237777871894943,1.0684692670672904,4.142248906923737
dw_mixing_angles_polarization_04_local_minimum_202,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_202,gradient_local_minimum,91,91,1.0171613361852302e-03,1.0000000000000000e+00,1.5210144028220669e+00,1.2653439395716257e-02,2.241544962397177,2.3806077498206304,3.848752830394639,0.46775186932770346,0.011083356641457823
dw_mixing_angles_polarization_04_local_minimum_205,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_205,gradient_local_minimum,92,92,1.0339205204202646e-03,9.9999999999999989e-01,1.5205356380917414e+00,4.6699884463290896e-02,3.0801685818635294,2.3581469712281757,2.408942439228097,0.8530896351997782,4.833452803954969
dw_mixing_angles_polarization_04_local_minimum_206,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_206,gradient_local_minimum,93,93,1.0362978998062246e-03,9.9999999999999978e-01,1.6603013758848397e+00,4.1655418248386610e-02,1.7468100058257867,2.212512302817583,5.520551751808487,0.3096098802274312,1.7749070310910673
dw_mixing_angles_polarization_04_local_minimum_208,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_208,gradient_local_minimum,94,94,1.0421275214935314e-03,1.0000000000000000e+00,1.5166608889256841e+00,4.9924366122352390e-02,3.012327220293513,2.3345844848729977,2.371479314799988,0.8263910432675232,4.780049614040592
dw_mixing_angles_polarization_04_local_minimum_215,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_215,gradient_local_minimum,95,95,1.0763093092261574e-03,1.0000000000000004e+00,1.5626815262615055e+00,1.9402102785864735e-02,3.9014839794504272,2.8257406823682194,3.3311010362350273,1.0050830872616308,1.0043388103424447
dw_mixing_angles_polarization_04_local_minimum_217,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_217,gradient_local_minimum,96,96,1.0892913340817090e-03,1.0000000000000000e+00,1.5508544403429210e+00,3.1126195620858144e+00,3.606273142015602,2.635527649786966,5.891902997454032,0.969610293593449,1.9886852439488216
dw_mixing_angles_polarization_04_local_minimum_223,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_223,gradient_local_minimum,97,97,1.1377491675955826e-03,1.0000000000000000e+00,1.5865741798820561e+00,2.6818465026439382e-02,3.637105396068029,2.6922313169632752,3.4793716417897484,0.9386539199191513,1.0958526431587519
dw_mixing_angles_polarization_04_local_minimum_225,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_225,gradient_local_minimum,98,98,1.1686540610179152e-03,9.9999999999999989e-01,1.5369526241922014e+00,3.1036445080417381e+00,3.303619057844407,2.492698221765823,0.57220000933595,0.8888042855543584,4.483379393396763
dw_mixing_angles_polarization_04_local_minimum_228,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_228,gradient_local_minimum,99,99,1.1789090105893026e-03,1.0000000000000000e+00,1.5525684389984220e+00,2.7979018617943826e-02,3.5594563413689313,2.664807642143114,2.774166627079168,0.9206166904348748,5.114679310252783
dw_mixing_angles_polarization_04_local_minimum_232,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_232,gradient_local_minimum,100,100,1.2064371945950795e-03,9.9999999999999989e-01,1.6612792052876768e+00,3.0678508777297271e+00,2.594320864033789,2.1261548539402733,1.0321133706379808,0.7287124706076672,4.817101069991157
dw_mixing_angles_polarization_04_local_minimum_234,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_234,gradient_local_minimum,101,101,1.2111406365070013e-03,9.9999999999999978e-01,1.6153185593552415e+00,3.1262324236686689e+00,2.360247733961523,2.4071137603301462,5.778711844023127,0.5122231945451644,3.300834319952337
dw_mixing_angles_polarization_04_local_minimum_237,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_237,gradient_local_minimum,102,102,1.2161275143656605e-03,1.0000000000000002e+00,1.5074194930771254e+00,3.1269179479040243e+00,2.053718862514811,2.295588851392669,4.650993730823656,0.41905288372418403,2.1589468003343595
dw_mixing_angles_polarization_04_local_minimum_242,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_242,gradient_local_minimum,103,103,1.2440727790886880e-03,1.0000000000000004e+00,1.6834335342019384e+00,3.0633453198107716e+00,1.5745299091804246,2.1471551517742404,3.821325084463734,0.2616269842459506,1.176132258201435
dw_mixing_angles_polarization_04_local_minimum_243,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_243,gradient_local_minimum,104,104,1.2505686035090930e-03,1.0000000000000000e+00,1.5990254385532710e+00,3.5101427198251919e-02,3.3437059593624463,2.5440837683287247,2.6302767172550268,0.8730641601196999,5.027178869569224
dw_mixing_angles_polarization_04_local_minimum_245,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_245,gradient_local_minimum,105,105,1.2591851577078191e-03,9.9999999999999989e-01,1.6328068453825439e+00,1.2646218870721889e-02,2.0612899679422947,2.3112745709521914,1.5615999922941108,0.4133656782313774,5.382324667771646
dw_mixing_angles_polarization_04_local_minimum_249,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_249,gradient_local_minimum,106,106,1.2726709137086286e-03,9.9999999999999989e-01,1.5583243849930244e+00,3.1179371983793565e+00,3.8432263553259762,2.7381246033441338,6.004312812440603,1.0327265898844984,2.1100931597444923
dw_mixing_angles_polarization_04_local_minimum_254,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_254,gradient_local_minimum,107,107,1.3118329713726245e-03,9.9999999999999989e-01,1.7465788799202950e+00,1.9240189850706624e-01,1.291207985908044,2.1502332765083785,0.5928314153060418,0.14548693932153017,4.13516609262862
dw_mixing_angles_polarization_04_local_minimum_255,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_255,gradient_local_minimum,108,108,1.3262209489287443e-03,1.0000000000000002e+00,1.5829052237020129e+00,3.1180882532110425e+00,3.6922762918088123,2.753211632253348,6.017111069977794,0.9311736659828692,2.097680671471054
dw_mixing_angles_polarization_04_local_minimum_257,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_257,gradient_local_minimum,109,109,1.3329926733108067e-03,9.9999999999999989e-01,1.6227088122209474e+00,4.9269487384055718e-02,2.9812720533771184,2.3398893871056567,2.375837494041132,0.8049199848965499,4.844834421236299
dw_mixing_angles_polarization_04_local_minimum_258,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_258,gradient_local_minimum,110,110,1.3415861130208037e-03,1.0000000000000002e+00,1.6310694406683122e+00,1.2754345368582987e-02,2.0963719150616367,2.312314501711795,1.7114189554637393,0.43126072016307987,5.518376978049345
dw_mixing_angles_polarization_04_local_minimum_264,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_264,gradient_local_minimum,111,111,1.3724429222441224e-03,9.9999999999999978e-01,1.5462263039709452e+00,3.1535794212680796e-02,3.463616029718832,2.5774349673563766,3.582877319211509,0.9278531412771819,1.141997733999097
dw_mixing_angles_polarization_04_local_minimum_265,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_265,gradient_local_minimum,112,112,1.3917674362940451e-03,9.9999999999999978e-01,1.5141868310862565e+00,3.1296285625490938e+00,2.15502264797791,2.330486469558435,1.1430569005843136,0.45085234597964197,3.6150139335139846
dw_mixing_angles_polarization_04_local_minimum_266,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_266,gradient_local_minimum,113,113,1.3935024845004008e-03,1.0000000000000004e+00,1.5430514010436751e+00,3.1079429076171898e+00,3.441881629103017,2.545340472903135,5.791641202509206,0.9365961596855327,1.9164519666444153
dw_mixing_angles_polarization_04_local_minimum_271,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_271,gradient_local_minimum,114,114,1.4348659428646436e-03,1.0000000000000002e+00,1.5927754345820131e+00,3.1110011772509951e+00,3.4715226888027324,2.6184183154789453,0.42337633609184716,0.9009133627922089,4.362427682205037
dw_mixing_angles_polarization_04_local_minimum_272,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_272,gradient_local_minimum,115,115,1.4498591903819085e-03,1.0000000000000000e+00,1.5246753034662035e+00,4.3729194272509535e-02,3.12902739501693,2.3809124965043407,3.8338813159662957,0.8687021373337431,1.367089063093053
dw_mixing_angles_polarization_04_local_minimum_274,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_274,gradient_local_minimum,116,116,1.4701188803955298e-03,1.0000000000000000e+00,1.5740257471027235e+00,3.1289705662124416e+00,3.7545860495122327,2.957676427898454,6.269839674324978,0.8186426185553713,3.966015954096909
dw_mixing_angles_polarization_04_local_minimum_276,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_276,gradient_local_minimum,117,117,1.4852934259861202e-03,1.0000000000000000e+00,1.5113720975625007e+00,5.2963985493621996e-02,2.963692561399928,2.300793378317202,3.951930267636566,0.8210695844984532,1.5403302117376674
dw_mixing_angles_polarization_04_local_minimum_281,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_281,gradient_local_minimum,118,118,1.5159807325726353e-03,9.9999999999999978e-01,1.4921341143730362e+00,6.3809190267092072e-02,2.7786985847597503,2.1889296285047526,2.1983246564836376,0.7927001170340773,4.657873768470786
dw_mixing_angles_polarization_04_local_minimum_282,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_282,gradient_local_minimum,119,119,1.5373826895865366e-03,1.0000000000000004e+00,1.5369321706361314e+00,3.6852184779762161e-02,3.3185747155679115,2.48646383378421,3.701793901427052,0.9065497661962072,1.2791295971705796
dw_mixing_angles_polarization_04_local_minimum_284,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_284,gradient_local_minimum,120,120,1.5439425896041649e-03,1.0000000000000000e+00,1.4549964546907190e+00,3.0555221402036201e+00,1.5597270750983383,2.147950872912584,3.8541222499667724,0.2499616098967971,1.1474506218836442
dw_mixing_angles_polarization_04_local_minimum_286,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_286,gradient_local_minimum,121,121,1.5784465593355378e-03,1.0000000000000002e+00,1.6315250795416321e+00,5.4936504495861738e-02,2.924592143107375,2.2914563518457918,3.967615291263589,0.8019987337754435,1.5528375445173885
dw_mixing_angles_polarization_04_local_minimum_287,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_287,gradient_local_minimum,122,122,1.6009702556222865e-03,1.0000000000000000e+00,1.5075082863943705e+00,3.1286857378957005e+00,2.03904791506901,2.308904370056827,4.603799202057035,0.4029621170612186,2.1474791212347832
dw_mixing_angles_polarization_04_local_minimum_288,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_288,gradient_local_minimum,123,123,1.6178524038541480e-03,9.9999999999999967e-01,1.5867794151278620e+00,3.1155880658494732e+00,3.6664649409484302,2.6859047058856707,5.968932642491464,0.9705160913363439,2.1143711791154067
dw_mixing_angles_polarization_04_local_minimum_289,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_289,gradient_local_minimum,124,124,1.6257395930566556e-03,1.0000000000000000e+00,1.6140912074315803e+00,3.1252347161918106e+00,2.388789967491557,2.418294890922163,0.5025667722575322,0.5156976014597897,3.0281618638467993
dw_mixing_angles_polarization_04_local_minimum_290,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_290,gradient_local_minimum,125,125,1.6376122635501061e-03,1.0000000000000000e+00,1.6061956009934488e+00,3.9628408640486959e-02,3.21495473477757,2.475619444304714,2.5436127039375602,0.8446849088476279,4.950766809724334
dw_mixing_angles_polarization_04_local_minimum_291,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_291,gradient_local_minimum,126,126,1.6453900892622613e-03,1.0000000000000000e+00,1.5132377051992489e+00,1.1772580708821782e-02,2.11092116506118,2.334393072842314,1.8947855141672898,0.42833274788317766,5.72168556772942
dw_mixing_angles_polarization_04_local_minimum_292,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_292,gradient_local_minimum,127,127,1.6523996760417433e-03,1.0000000000000000e+00,1.5427281035800275e+00,3.1078242915019212e+00,3.4374344381205972,2.540159976140332,5.789359236768149,0.9376908456801598,1.9282004963223436
dw_mixing_angles_polarization_04_local_minimum_293,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_293,gradient_local_minimum,128,128,1.6555456581748716e-03,1.0000000000000000e+00,1.6032336656258606e+00,3.7656780770698908e-02,3.25826283308297,2.5000433690331234,3.7043502882425248,0.8535454501876039,1.2767635980707754
dw_mixing_angles_polarization_04_local_minimum_294,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_294,gradient_local_minimum,129,129,1.6680609697628790e-03,9.9999999999999978e-01,1.4983776189148044e+00,2.1361990374223427e-02,1.91882835345824,2.2588253596802685,5.194597581944686,0.3729561459902162,1.4179689970174885
dw_mixing_angles_polarization_04_local_minimum_297,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_297,gradient_local_minimum,130,130,1.6855597831560078e-03,9.9999999999999978e-01,1.5552898032089530e+00,2.5711070263572309e-02,3.6750812453278305,2.69249965812631,3.447731006316582,0.9701569691602371,1.014579561762081
dw_mixing_angles_polarization_04_local_minimum_298,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_298,gradient_local_minimum,131,131,1.6960844210712107e-03,1.0000000000000000e+00,1.6303224653431845e+00,3.1269003673578797e+00,2.104847052680781,2.3100521599301582,1.3693069472239965,0.43870828389208055,3.8924950745751117
dw_mixing_angles_polarization_04_local_minimum_302,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_302,gradient_local_minimum,132,132,1.7507024265793188e-03,1.0000000000000000e+00,1.6018399172469684e+00,3.6967506467342717e-02,3.284636138574557,2.5161282801433336,3.688885486294713,0.8572146538476844,1.2872996930649414
dw_mixing_angles_polarization_04_local_minimum_303,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_303,gradient_local_minimum,133,133,1.7574024335379594e-03,9.9999999999999978e-01,1.6274565597869057e+00,1.1510650423750577e-02,2.150216102061849,2.3317708764551215,4.2811126265581185,0.4479550998255027,0.4564176928076264
dw_mixing_angles_polarization_04_local_minimum_310,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_310,gradient_local_minimum,134,134,1.8046217294352121e-03,1.0000000000000002e+00,1.5057925486982511e+00,3.0849008737823946e+00,2.820468241687875,2.249338207639527,5.403918157099698,0.778752673691477,1.644020246364768
dw_mixing_angles_polarization_04_local_minimum_311,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_311,gradient_local_minimum,135,135,1.8216005648188228e-03,1.0000000000000002e+00,1.5221355768774536e+00,1.2151475806461254e-02,2.2396057705433687,2.402245641864517,3.7628941051577454,0.4496872620559167,6.199212042596306
dw_mixing_angles_polarization_04_local_minimum_312,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_312,gradient_local_minimum,136,136,1.8277097546567490e-03,9.9999999999999978e-01,1.6533843416679068e+00,3.3934456942437990e-02,1.8271217717380313,2.213436788468789,0.9213698521723446,0.3502511197442254,4.6523099899783205
dw_mixing_angles_polarization_04_local_minimum_314,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_314,gradient_local_minimum,137,137,1.8478689961112526e-03,1.0000000000000000e+00,1.8934468818311248e+00,2.5411089752053118e-01,1.3754757148140566,1.561369122607803,1.1311126785600911,0.28997306346767077,4.008609269669444
dw_mixing_angles_polarization_04_local_minimum_315,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_315,gradient_local_minimum,138,138,1.8497632940271196e-03,1.0000000000000000e+00,1.6868802117253083e+00,3.0557239314647715e+00,1.5575101934964939,2.135896626895979,2.430037187509478,0.25773047743015526,5.133255924434147
dw_mixing_angles_polarization_04_local_minimum_318,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_318,gradient_local_minimum,139,139,1.8912772527603940e-03,1.0000000000000000e+00,1.5517577106615028e+00,2.7955687335426062e-02,3.6058676609310014,2.6452322321094,3.5035058795514558,0.9652429923112407,1.0884329581522734
dw_mixing_angles_polarization_04_local_minimum_319,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_319,gradient_local_minimum,140,140,1.8952374845932760e-03,1.0000000000000000e+00,1.5058990508188947e+00,3.0855035135278523e+00,2.9229438465823536,2.266550927132915,5.434060368278885,0.8210187684727677,1.5736456110034869
dw_mixing_angles_polarization_04_local_minimum_322,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_322,gradient_local_minimum,141,141,1.9047027628365703e-03,1.0000000000000002e+00,1.7632048546368873e+00,2.9025241429193511e+00,1.2175705704461874,2.1910035292977903,3.7247746638946393,0.11060208781208544,0.9360625203142915
dw_mixing_angles_polarization_04_local_minimum_323,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_323,gradient_local_minimum,142,142,1.9104188353964958e-03,1.0000000000000002e+00,1.6384437982118860e+00,1.6132865530519708e-02,1.9807622678484682,2.2873538781155225,1.21849464052638,0.3863517631302836,5.038341717210881
dw_mixing_angles_polarization_04_local_minimum_324,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_324,gradient_local_minimum,143,143,1.9123428775569963e-03,1.0000000000000004e+00,1.6352760987906931e+00,1.4596423373330867e-02,2.0328781113759593,2.2927308374127504,1.4249075252882002,0.41060412340611896,5.235451304395216
dw_mixing_angles_polarization_04_local_minimum_325,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_325,gradient_local_minimum,144,144,1.9138817936781387e-03,1.0000000000000002e+00,1.6297862970508823e+00,1.0893264349906447e-02,2.1025302952315066,2.3279055899243404,4.480359761214239,0.42491312088700894,0.6392848082341491
dw_mixing_angles_polarization_04_local_minimum_328,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_328,gradient_local_minimum,145,145,1.9237215351354578e-03,1.0000000000000000e+00,1.6325350693041749e+00,1.5854668265418707e-02,2.0933782530997744,2.2946670410529304,1.6495713340870037,0.4388779635071069,5.3916196399050875
dw_mixing_angles_polarization_04_local_minimum_329,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_329,gradient_local_minimum,146,146,1.9276074166094173e-03,9.9999999999999978e-01,1.6302143754818124e+00,3.1271116876663099e+00,2.105619462040368,2.3103122837322396,4.920607702706911,0.439390797558265,2.404297976227729
dw_mixing_angles_polarization_04_local_minimum_330,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_330,gradient_local_minimum,147,147,1.9513545456455146e-03,9.9999999999999967e-01,1.6884532466675324e+00,3.0528748396756029e+00,1.5260566577512118,2.1657052351941237,2.521894226119683,0.22669873806861862,5.18060930256449
dw_mixing_angles_polarization_04_local_minimum_333,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_333,gradient_local_minimum,148,148,1.9627647823580721e-03,9.9999999999999989e-01,1.6279181498853121e+00,1.1169818411905300e-02,2.139145844563453,2.3314319838892708,1.9685229214102804,0.4425005917037158,5.8024253385689475
dw_mixing_angles_polarization_04_local_minimum_334,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_334,gradient_local_minimum,149,149,1.9639013935701176e-03,9.9999999999999989e-01,1.5055019295835630e+00,5.7499363850602600e-02,2.879553857786197,2.2657287390363616,2.2848408766659425,0.7933951047972982,4.697378966270706
dw_mixing_angles_polarization_04_local_minimum_338,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_338,gradient_local_minimum,150,150,2.0216608393472989e-03,9.9999999999999978e-01,1.6203418575311956e+00,3.1282761440690980e+00,2.257419068563102,2.374088828715784,0.7109606902273709,0.4809435035085926,3.167082682314642
dw_mixing_angles_polarization_04_local_minimum_340,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_340,gradient_local_minimum,151,151,2.0468723246818013e-03,1.0000000000000000e+00,1.4927855009276423e+00,3.1140818140974442e+00,1.8530654122786236,2.257837053545648,2.234502279697147,0.33487819369364946,4.75907433364704
dw_mixing_angles_polarization_04_local_minimum_342,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_342,gradient_local_minimum,152,152,2.0633751890174359e-03,9.9999999999999978e-01,1.5248871573198979e+00,1.5753243038640011e-02,2.344548150266699,2.39361255834927,2.5386161863896315,0.5104618632927662,0.017601960322256395
dw_mixing_angles_polarization_04_local_minimum_343,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_343,gradient_local_minimum,153,153,2.0651257767480054e-03,1.0000000000000000e+00,1.5159732981029441e+00,3.1300939630529907e+00,2.180971268145737,2.3407036022379817,5.295472010768672,0.45891374393840645,2.8416144485088357
dw_mixing_angles_polarization_04_local_minimum_345,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_345,gradient_local_minimum,154,154,2.0854163959642780e-03,1.0000000000000004e+00,1.5050282955269283e+00,3.1270510017058712e+00,2.005563958748981,2.2953384368993244,1.8287891629858541,0.39442078317157986,4.284849172742717
dw_mixing_angles_polarization_04_local_minimum_346,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_346,gradient_local_minimum,155,155,2.0868554295566354e-03,1.0000000000000002e+00,1.4675076031481087e+00,3.0607579548193207e+00,2.546207352633165,2.077157215845247,5.205699930424073,0.731488856236593,1.4059390011889858
dw_mixing_angles_polarization_04_local_minimum_347,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_347,gradient_local_minimum,156,156,2.0946167470492585e-03,1.0000000000000000e+00,1.6457621893449117e+00,3.1183190156889471e+00,1.8830870831207067,2.254386690938236,2.1645541029789337,0.357238462202702,4.6593754895724455
dw_mixing_angles_polarization_04_local_minimum_348,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_348,gradient_local_minimum,157,157,2.0949527378090887e-03,1.0000000000000000e+00,1.6190080489286804e+00,3.1280590884010939e+00,2.2799036490273905,2.3836912106282133,5.65155455505143,0.4869460289015988,3.204785210654475
dw_mixing_angles_polarization_04_local_minimum_349,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_349,gradient_local_minimum,158,158,2.1003208469032755e-03,9.9999999999999956e-01,1.5558910501868861e+00,2.5110745643887999e-02,3.716158019399818,2.7024415017862546,2.844172882883984,0.9894205830154352,5.254192405579161
dw_mixing_angles_polarization_04_local_minimum_350,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_350,gradient_local_minimum,159,159,2.1088014214849333e-03,9.9999999999999989e-01,1.5130064555739486e+00,3.1284318242937466e+00,2.1458697167240346,2.3171634160345858,1.239793363867633,0.4542398898176794,3.7363740727915737
dw_mixing_angles_polarization_04_local_minimum_352,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_352,gradient_local_minimum,160,160,2.1374575242166195e-03,1.0000000000000000e+00,1.5407730172813943e+00,3.4561021807554888e-02,3.3930221149817443,2.5243970594903393,3.655251533404872,0.9248029080046278,1.2500052739265537
dw_mixing_angles_polarization_04_local_minimum_353,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_353,gradient_local_minimum,161,161,2.1543424547004735e-03,1.0000000000000004e+00,1.6265206507037051e+00,3.1301386006014971e+00,2.1382506407784843,2.344245204389231,1.1027965532660227,0.43723681252366137,3.5463564186404186
dw_mixing_angles_polarization_04_local_minimum_356,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_356,gradient_local_minimum,162,162,2.1708645433715524e-03,1.0000000000000002e+00,1.6266198301899508e+00,3.1262346753649588e+00,2.166349910890348,2.337279786491995,1.1593128777876394,0.44909108930802477,3.736149999092045
dw_mixing_angles_polarization_04_local_minimum_357,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_357,gradient_local_minimum,163,163,2.1711297915948972e-03,1.0000000000000004e+00,1.6282594070238066e+00,3.1294960255648694e+00,2.1172251136189084,2.3303913851461036,1.235432895499302,0.434640290946837,3.6946924732611857
dw_mixing_angles_polarization_04_local_minimum_358,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_358,gradient_local_minimum,164,164,2.1946208036405773e-03,1.0000000000000000e+00,1.6244512773218058e+00,1.1330375400527823e-02,2.196997045140119,2.3489599196652353,2.2555394074077557,0.4624013160555197,6.095022419471294
dw_mixing_angles_polarization_04_local_minimum_359,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_359,gradient_local_minimum,165,165,2.1971792464725594e-03,1.0000000000000000e+00,1.5109562116453030e+00,3.1303133190217634e+00,2.091920531264485,2.3211091402477613,4.874921129047879,0.4240551291350237,2.431713319644156
dw_mixing_angles_polarization_04_local_minimum_360,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_360,gradient_local_minimum,166,166,2.2097923996269218e-03,1.0000000000000002e+00,1.5172919089771346e+00,1.2244573883675650e-02,2.1834226337795966,2.3514585345108445,2.1911292481646996,0.4566400635095201,6.020305440132058
dw_mixing_angles_polarization_04_local_minimum_363,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_363,gradient_local_minimum,167,167,2.2276798982259947e-03,1.0000000000000000e+00,1.6795805217160693e+00,7.0253978344227835e-02,1.5913038209939798,2.18103121554925,5.6633954162991,0.25086641564775575,1.9532030048513407
dw_mixing_angles_polarization_04_local_minimum_364,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_364,gradient_local_minimum,168,168,2.2522148921004831e-03,9.9999999999999978e-01,1.5568593183242938e+00,3.1200969338091280e+00,3.323301710459006,2.7141918625504555,6.225913139894891,0.8013295970543008,2.403388918299509
