lepton,kinematic_point,s_regime,theta_p_gamma_regime,qOut_regime,lepton_mass,s,sqrt_s,pIn,pOut,theta_p_in,phi_p_in,theta_lepton_in,phi_lepton_in,qOut,theta_p_out,phi_p_out,theta_gamma_out,phi_gamma_out,theta_lepton_out,phi_lepton_out,cos_p_gamma_out,Q2,xB,t,F1,F2,W2,y,theta_lepton_gamma_rad,theta_lepton_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,aligned,reference_name,search_stage,sample_id,alpha_e,alpha_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_trace,lepton_electron_alpha_e_mix_proton_alpha_p_mix_spin_signal_M2,lepton_electron_alpha_e_mix_proton_alpha_p_mix_cross_section_ratio,lepton_electron_alpha_e_mix_proton_alpha_p_mix_purity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M2_magic,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_out_mean,lepton_electron_alpha_e_mix_proton_alpha_p_mix_lambda_mean,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_lambda,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_lambda_connected,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_p_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_p_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_gamma_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_D_W,lepton_electron_alpha_e_mix_proton_alpha_p_mix_dGHZ,lepton_electron_alpha_e_mix_proton_alpha_p_mix_F3,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_e,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_plus_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_minus_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_phase_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_abs,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_phase_rad,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_visibility,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_purity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_subspace_max_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_max_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_purity,optimization_run,start_source,screening_D_W,success,lbfgs_success,lbfgs_status,lbfgs_message,lbfgs_iterations,function_evaluations,lbfgs_function_evaluations,lbfgs_gradient_norm,initial_D_W,lbfgs_D_W,final_D_W,local_search_polls,local_search_moves,local_search_poll_limit_reached,smallest_tested_step,best_neighbor_D_W,local_minimum_verified,initial_u0,initial_u1,initial_u2,initial_u3,initial_u4,initial_u5,initial_u6,initial_u7,final_u0,final_u1,final_u2,final_u3,final_u4,final_u5,final_u6,final_u7,local_minimum_id,D_W_above_global_minimum,within_polarization_cluster_cut,polarization_cluster_id,polarization_cluster_size,polarization_cluster_distance,polarization_cluster_representative,polarization_configuration
electron,gradient_local_minimum_0001,gradient,gradient,gradient,0.00051099895,2.1814587476800136,1.4769762177096875,0.44063476376190264,0.31310947935378625,0.0,0.0,3.141592653589793,0.0,0.21339059039734,2.2322769959198743,3.805429767126371,1.8597198045237178,1.1026558503842583,0.3989057528625921,5.995165908490471,-0.5096907480281562,0.46517316209312487,0.48693034693425613,-0.4594461465181743,0.43337067883619007,0.6136917742224538,1.3699885029936465,0.7339482427024066,1.7679218723999868,101.2944617973853,0.06723706781597978,0.07010057560343773,0.06723706781597978,0.07010057560343773,False,,gradient,159001834,1.4456911528280285,3.047187197212722,0.9999999999999999,23.8842283731665,0.08196751889372833,0.9999999999999998,1.0553926417219304,-0.2632916307426539,0.2287025209910365,0.21777442106938044,0.27798988077606646,0.666656560668184,0.6666463779339833,0.6666643191739556,0.9427920095390443,0.9428040462581792,0.942797511294786,2.2787597531435583e-05,1.1600172602935237,0.8888677966348758,8.410156237981248e-06,7.185299188916527e-06,8.43963146895943e-06,0.1681193779699457,0.2297034446990604,0.37304753763941745,0.3978228226690061,0.1741361263049144,-1.7485584141754242,0.8754456324885009,0.1681193779699457,0.018130352948060324,0.47096925218606867,0.4709692521860686,0.033051163603784975,0.1312079251449253,0.1312079251449253,0.018130352948060324,159,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,52,1874,1125,7.654821806763618,0.7703823474288146,0.00020059935039124345,2.2787597531435583e-05,33,19,False,1e-05,2.285414484357146e-05,True,0.06060288805095115,0.7236227344291946,0.5423741552098506,0.30503343978466085,0.6472358526339619,0.3226556412500057,0.3690372709308454,0.9355335194001704,0.12243913312098678,0.7105558365019494,0.5919671993116861,0.45751287345212055,0.6056529580272021,0.1754931291178521,0.4601777863136029,0.9699498099254856,1,6.354758348567177e-06,True,3,470,0.05014113254411521,True,"alpha_e~pi/2,alpha_p~0"
electron,gradient_local_minimum_0002,gradient,gradient,gradient,0.00051099895,3.285328836940202,1.812547609565112,0.6635644691782578,0.4466329810027974,0.0,0.0,3.141592653589793,0.0,0.31720124199309235,2.315229014415987,2.102171337254923,1.9598399035001377,4.695707898887601,0.3855502928761369,0.05983673740567129,-0.323844738414696,1.167043048638062,0.60850452780541,-1.0292952782754992,0.23047208817518886,0.2653634568573279,1.6306881573076981,0.7972976527158804,1.9584953548140847,112.21351802682372,0.13064638909127044,0.19952027427248137,0.13064638909127044,0.19952027427248137,False,,gradient,104001763,1.4888396327071283,3.1123051595805618,1.0,1.040316448838609,0.03711985924441255,1.0000000000000002,1.1433739967139607,-0.2882535958144369,0.2341191629178473,0.1790824582822675,0.24656814884240294,0.6666557358738227,0.6666557628431738,0.6666485949065377,0.9427963005692024,0.9427912666910208,0.9427911928625979,2.3768973749756497e-05,1.160014034668375,0.8888584900621781,5.088061491742568e-06,5.153284530379221e-06,4.978116405207622e-06,0.32679505046536644,0.03745982234289874,0.3364816788703939,0.3642548728082652,0.15435424246626128,0.3561556463119863,0.8475068090441693,0.32679505046536644,0.08058692482958774,0.4887481418875167,0.4887481418875167,0.06989206970004411,0.14699698530421823,0.14699698530421823,0.08058692482958774,104,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,53,1827,1296,3.0357548844425364,1.1416291079530685,0.0001190385382030295,2.3768973749756497e-05,26,12,False,1e-05,2.5567585581197828e-05,True,0.3934788597181499,0.792406175643173,0.17211748482189104,0.20453743597750337,0.25291036770859904,0.47237245798823657,0.9909083026034954,0.9629445170009763,0.206027646777003,0.7369602840681627,0.6238364166215802,0.45075500274347374,0.3345709595502208,0.7473451234236197,0.47391237403292275,0.9906775011153132,2,7.336134566888091e-06,True,3,470,0.02784683068565981,False,"alpha_e~pi/2,alpha_p~0"
electron,gradient_local_minimum_0003,gradient,gradient,gradient,0.00051099895,3.4908569351310677,1.8683835085792928,0.6987356947972523,0.5554537757728082,0.0,0.0,3.141592653589793,0.0,0.32809214917179985,2.448765917994926,1.5501228541758088,1.538865288117646,5.188347258997343,0.3867542832500436,3.523132126609633,-0.5858318586068186,1.2117219363079808,0.5660746962151895,-1.3877024488526621,0.17026297612196126,0.175466323741187,1.808691045859264,0.8198232829252483,1.5767711182580784,90.34233033431111,0.2365686941486523,0.14857843787637845,0.2365686941486523,0.14857843787637845,False,,gradient,406001502,1.639419210144594,0.01716005341473211,1.0,0.27290872139449723,0.026616189351529276,1.0,0.9863030001802419,-0.30065775769871733,0.23016836241296243,0.16507641503722872,0.23427831877349575,0.6666506436394675,0.6666523985440803,0.6666558102619173,0.9427896154992947,0.9427919670935629,0.9427931007329053,2.4045337320230922e-05,1.1600135668667149,0.8888559276912474,3.75794381646255e-06,3.6431952601390094e-06,3.440949017385897e-06,0.19753789635898059,0.14854732068402995,0.31460189420714874,0.34608521704301054,0.14155928568564347,1.3968818670790089,0.8180602852392326,0.19753789635898059,0.18642221604872766,0.512616977677865,0.5126169776778648,0.001564282199841065,0.14129780527912456,0.14129780527912456,0.18642221604872766,406,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,67,1542,1071,19.738134508716993,0.7588920210750105,6.190834925994748e-05,2.4045337320230922e-05,20,6,False,1e-05,2.407056706201883e-05,True,0.8934988241698228,0.6043178769814496,0.5881072696824704,0.19548618695537523,0.2779717616141514,0.8131369842326399,0.4056245997769947,0.0040599232015693515,0.21993598318624483,0.7794664006477107,0.48983603471291415,0.44181475736930315,0.24670971464179722,0.8257511127467133,0.5218433421886457,0.005462214649351147,3,7.612498137362516e-06,True,3,470,0.022418148992780086,False,"alpha_e~pi/2,alpha_p~0"
electron,gradient_local_minimum_0005,gradient,gradient,gradient,0.00051099895,8.37862462707052,2.8945853981305367,1.2953116376387481,0.6588676549386505,0.0,0.0,3.141592653589793,0.0,0.7716829761897384,2.335868060746331,3.973948363778309,2.1729799993954484,1.499873120384826,0.4157278725270842,5.483392427516224,-0.07454604717807212,4.844632623138593,0.7242078339219242,-3.088897113092322,0.062039740974804594,0.043851912956650856,2.7247725721644747,0.8920865619265349,2.403659918827536,137.71956873357587,0.43337023375898165,1.3112379887822236,0.43337023375898165,1.3112379887822236,False,,gradient,542001502,1.6335445299855549,0.05704552694227378,1.0,0.006175150324368179,0.022663612423539675,1.0,0.9886409232169406,-0.3102119580077218,0.16061117990078932,0.33820169537334366,0.388025203968298,0.6666436822994585,0.6666514505315994,0.6666592539556542,0.9427835245228986,0.9427890214577433,0.9427948647222982,2.8544004394953432e-05,1.1600114385045224,0.8888513565941748,2.8184661521879484e-06,2.7789467585415117e-06,3.4395661417940815e-06,0.05910798152935395,0.38480538764974337,0.4329964151929994,0.4439133691790973,0.21103973060345077,-2.452226775654664,0.9508149348766587,0.05910798152935395,0.18463243558052492,0.40662487708315226,0.4066248770831523,0.041227674336681015,0.14946175373775053,0.14946175373775053,0.18463243558052492,542,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,44,1560,972,3.8424154779115747,0.9249360584357005,0.000198505755018533,2.8544004394953432e-05,27,13,False,1e-05,2.9533348928511603e-05,True,0.5848809876157353,0.7093562833016105,0.24345475579469686,0.26663764005023105,0.06326864593327729,0.10669734828272819,0.5625997741899044,0.2945454999192128,0.47555577897485635,0.7435298965565166,0.6916810162872188,0.5745553304991525,0.6324735256872673,0.23871222111991047,0.5199733734158558,0.018158155188289532,5,1.2111165212085027e-05,True,3,470,0.026714053974390452,False,"alpha_e~pi/2,alpha_p~0"
electron,gradient_local_minimum_0008,gradient,gradient,gradient,0.00051099895,2.027235290519002,1.423810131484884,0.4029296475569043,0.2589705734098695,0.0,0.0,3.141592653589793,0.0,0.19862721259216218,0.1377787876167363,2.035207020552387,1.867482772648563,5.39967953124279,2.4770665853286555,2.3086802260232067,-0.4176766037778172,0.04322824104630183,0.09143742676821832,-0.02041827666437348,0.9474559522677517,1.679077993625259,1.3093788557967407,0.41203311227789846,1.9378273589317914,111.02932909177456,0.0566350275877916,0.06804000977876495,0.0566350275877916,0.06804000977876495,False,,gradient,51001582,2.057828595820255,2.678986502787391,1.0,3725.4678301017557,0.7048082499346647,1.0,1.132659643416866,-0.05235380929873368,0.1663728979298466,0.4205792264927551,0.42928948146345197,0.6666346720190027,0.6666524467488925,0.6666426735058418,0.942803402982625,0.9427964080214503,0.9428090563350674,4.2444496781161925e-05,1.159994807789117,0.8888774133466761,5.098598144970268e-05,5.0826901249190204e-05,5.097781211899077e-05,0.06298626935968331,0.20842320265042297,0.2711224700145549,0.2714094720101063,0.13541773400950177,-2.1376656337652706,0.9978850996361639,0.06298626935968331,0.003317232179813421,0.3597411317891106,0.35974113178911077,0.19507657256563643,0.36884939620078305,0.3688493962007832,0.003317232179813421,51,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,36,1642,1089,4.631137108879965,0.7233713651310998,0.00038030195999577606,4.2444496781161925e-05,25,11,False,1e-05,4.276689762455899e-05,True,0.3235490917048215,0.1571345591168307,0.5366967683685555,0.44792332271636615,0.2568451804521212,0.7645599946525168,0.7588394451988332,0.7401141544434898,0.10919582861917286,0.04385635020482399,0.594438228811954,0.4667053177874141,0.32391325753624106,0.8593856885094184,0.6550271861212952,0.8527478887901658,8,2.601165759829352e-05,True,3,470,0.21410267951016132,False,"alpha_e~pi/2,alpha_p~0"
electron,gradient_local_minimum_0011,gradient,gradient,gradient,0.00051099895,3.341930805925698,1.828094856927752,0.6734022441038384,0.5998120551741,0.0,0.0,3.141592653589793,0.0,0.34053328920104364,2.5531224298488775,5.130299686059879,1.1168111574230877,2.4010651687158306,0.36464792098869736,0.8227848184122322,-0.8218291080782663,0.974758957941959,0.47117735415781314,-1.4834837111794743,0.1582600155797879,0.1587179614508444,1.9738579772179923,0.8402519154025726,1.1512819903555327,65.96359907679317,0.3298825426098072,0.07552016599108817,0.3298825426098072,0.07552016599108817,False,,gradient,1685003522,1.6265680689322948,3.128705619568271,1.0,0.18033819429489967,0.017803440645359127,1.0,1.0234294312739893,-0.30506569171535547,0.24365015972481083,0.18136497104271862,0.2556942755557249,0.6666269192199373,0.6666394610466724,0.6666609890019609,0.9427827514582047,0.942798091005357,0.9428069603250876,4.849990883785962e-05,1.1599946838984698,0.8888641733626116,3.9695993840183075e-05,3.991671760805726e-05,3.9919155760792524e-05,0.29419083746772756,0.044108474086417465,0.29736587625631583,0.33829931155414505,0.12821622047924328,-0.22300691788340107,0.7580046195791456,0.29419083746772756,0.2346029045170325,0.5420170239640114,0.5420170239640115,0.008920576538600806,0.1196836644818436,0.11968366448184359,0.2346029045170325,1685,sobol_screened,0.6117814982109592,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,58,3586,846,10.626975216931948,0.6117814982109592,0.04104453230357711,4.849990883785962e-05,122,108,False,1e-05,4.8637904024547464e-05,True,0.8745467513799667,0.7395982667803764,0.5981659349054098,0.7981662526726723,0.8254949441179633,0.4674463449046016,0.5921695437282324,0.0809124605730176,0.20990035860532655,0.8126841100584793,0.3554920324081306,0.4798822822156083,0.8165125545792286,0.38214139028690014,0.517752696892027,0.9958979296673627,11,3.206706965499122e-05,True,3,470,0.018319152259294147,False,"alpha_e~pi/2,alpha_p~0"
electron,gradient_local_minimum_0013,gradient,gradient,gradient,0.00051099895,9.870637436346536,3.141757061955386,1.4308542873974133,1.0880268508947326,0.0,0.0,3.141592653589793,0.0,0.5868785218677083,2.7011634774355215,0.578688478699394,1.7001688540671402,4.380092015009823,0.3246778329372844,2.1607914339726655,-0.21732984472486283,6.233511384380282,0.7604432883770545,-5.972351003613599,0.02193125758849187,0.010542760148223675,2.8435400598249276,0.9117335127663644,1.889502160998099,108.26049920603967,0.7314015202929247,0.8619817106761186,0.7314015202929247,0.8619817106761186,False,,gradient,1834004054,1.6021818113593675,3.1005108511420874,0.9999999999999999,0.00013856770952457237,0.0058338550291994725,0.9999999999999999,0.8735144541392897,-0.32724055298639226,0.10246202765575049,0.22468089199559668,0.2582106225857715,0.6666329039788678,0.666641915967971,0.6666300610181297,0.9427845596375686,0.9427759233985106,0.9427825528667171,5.561015804811053e-05,1.1599844558570465,0.8888360364857957,3.185309825853855e-05,3.137481958065402e-05,3.185961140161897e-05,0.39278333621935246,0.0062911939302794095,0.39283512784928826,0.3990745301496319,0.1932978627744723,-0.023149464999807003,0.9687306413766662,0.39278333621935246,0.15039785279551715,0.39945124058813947,0.39945124058813947,0.1251037307343713,0.2014742292622288,0.2014742292622288,0.15039785279551715,1834,sobol_screened,0.6257605717672458,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,43,4094,846,32.00742808378514,0.6257605717672458,0.0006485854818848141,5.561015804811053e-05,146,132,False,1e-05,5.561325382017303e-05,True,0.6717364080250263,0.8341952273622155,0.45097375474870205,0.6380962757393718,0.030953342095017433,0.9375374829396605,0.7416956080123782,0.8569396696984768,0.5371245315516698,0.8598070390663132,0.5411805544313373,0.3791617307629585,0.09210113189533754,0.6971132953861536,0.5099903100195399,0.9869232561386458,13,3.917731886524213e-05,True,3,470,0.016790489764124915,False,"alpha_e~pi/2,alpha_p~0"
electron,gradient_local_minimum_0014,gradient,gradient,gradient,0.00051099895,10.677606615603061,3.2676607252900447,1.4992012836210316,0.4225479336887885,0.0,0.0,3.141592653589793,0.0,1.0252776080978143,2.229806064524975,0.590491381486648,2.671406274365455,4.468661186725714,0.2601717752852623,2.129167376945931,0.28055423389985945,7.155270441632548,0.7931129476784028,-2.654835869880616,0.07677478580999782,0.0587416837579504,2.7463282309868147,0.9207974582575282,2.800843426368114,160.4765074078535,0.16679997112973743,2.4170172570063038,0.16679997112973743,2.4170172570063038,False,,gradient,68001722,1.6047683745517634,3.1094448318658325,1.0,0.007583004483484592,0.0067188445233153085,1.0,0.9930753770936442,-0.31683978397828844,0.22467708807977,0.33914662185896643,0.41033326191103164,0.6666533732266254,0.6666319436153142,0.6666230983734446,0.9427776672170691,0.9427712986858792,0.9427563501806374,5.727653985390068e-05,1.1599887593437137,0.8888123287590433,4.8615204888968755e-06,4.64630640961694e-06,5.032272574034824e-06,0.38674780473244136,0.03196197900129244,0.4011554475468705,0.4187097837337338,0.19180055568000356,-0.3900707391658192,0.9161503415070592,0.38674780473244136,0.1325972252928766,0.44432504846543286,0.44432504846543286,0.09169194789451883,0.13696516780083332,0.13696516780083332,0.1325972252928766,68,latin_hypercube,nan,True,False,2,ABNORMAL: ,36,1758,945,7.6163450578711425,0.5943893021650929,0.0009362346482048212,5.727653985390068e-05,38,24,False,1e-05,5.74858797873163e-05,True,0.6834093726313195,0.39486249899624887,0.8095468803760569,0.613905857560763,0.16439241323999781,0.8769755520613567,0.8215075146576162,0.753408453540091,0.568486263622459,0.7097693146108711,0.8503350271439323,0.6673159375306271,0.09397962221676213,0.7112095168702925,0.5108136386549186,0.9897670305259894,14,4.084370067103228e-05,True,3,470,0.015178365461650103,False,"alpha_e~pi/2,alpha_p~0"
electron,gradient_local_minimum_0016,gradient,gradient,gradient,0.00051099895,2.917842240315901,1.7081692657099006,0.5965444393146023,0.5157924320552065,0.0,0.0,3.141592653589793,0.0,0.29862026276961284,2.4753117618961804,5.115233307742992,1.258120821656414,1.558036960852187,0.3900398091844487,3.0705154355179642,-0.7798523584681123,0.7787393644213684,0.4696018685550842,-1.1039835747963256,0.21543961093225952,0.24209115433938827,1.7594016240839545,0.8136892212030304,1.2602390439011009,72.20637839313515,0.23293724812680516,0.07031514293932503,0.23293724812680516,0.07031514293932503,False,,gradient,415001586,1.5001733293083102,0.020679343372761092,1.0,0.7221314830569132,0.02795542044198526,1.0,1.1378488379717708,-0.29239814582161916,0.24477440380102708,0.184437880751223,0.2560094625672356,0.6666161485071066,0.6666350562030335,0.6666478906619357,0.9427551839843765,0.9427641835196121,0.9427776190810238,6.248075071640729e-05,1.1599839051366476,0.8888070935590371,7.949320145084204e-06,7.806152943823363e-06,7.930757253971077e-06,0.04483324086665666,0.3036024612369963,0.30969563809657397,0.34843570210365293,0.1354777870447475,2.840538828564077,0.777634359664128,0.04483324086665666,0.24112083090381214,0.5287961021072853,0.5287961021072854,0.0686510219087195,0.12276819578906176,0.12276819578906178,0.24112083090381214,415,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,63,1627,1098,13.31600190916139,0.6538711702389075,0.00016542551529902266,6.248075071640729e-05,23,9,False,1e-05,6.310480239273908e-05,True,0.7819741057960682,0.7284416871919662,0.3016287600008901,0.7236428756350289,0.9258552677974324,0.15229456435373515,0.2914044717575302,0.11204160852048267,0.18002772296796557,0.7879162051985716,0.40047229554691033,0.4745467647518828,0.8141146659956034,0.24796928383949937,0.47752000170808656,0.006582439435339109,16,4.6047911533538884e-05,True,3,470,0.023309822648444292,False,"alpha_e~pi/2,alpha_p~0"
electron,gradient_local_minimum_0017,gradient,gradient,gradient,0.00051099895,7.82857993653906,2.7979599597812435,1.2417503661912253,0.620000273657686,0.0,0.0,3.141592653589793,0.0,0.7640961117629224,2.2657899841348965,5.385891586908653,2.160505785116919,1.5862529361069553,0.44228250854811135,3.882561835684895,-0.14891496015242567,4.30003857443792,0.6981249948051124,-2.725912476874357,0.07402620071525048,0.05587493189627385,2.73921614203172,0.8864073990119243,2.4018344434657104,137.61497669973812,0.42116120633898124,1.20822425512092,0.42116120633898124,1.20822425512092,False,,gradient,1090001802,1.642084953854785,3.0800229916996575,1.0,0.012221691182511266,0.028990087344455177,1.0,1.0589546765003253,-0.3075213009295417,0.16342730489913435,0.3558351241827876,0.40609250159277827,0.6666330739249412,0.6666279527113967,0.6666282879456632,0.942761448469531,0.9427616237724866,0.9427575030094305,6.403256089779089e-05,1.1599792727484968,0.8887967791385476,6.666133563870691e-06,6.549718153447959e-06,5.607855022127239e-06,0.3589093382199674,0.09221334529054837,0.4402111298230458,0.45112268351051577,0.21464978806778787,-0.9004783856537236,0.9516248945738697,0.3589093382199674,0.10338172433035508,0.40458827059937896,0.40458827059937885,0.0789773482524457,0.14428904589010527,0.14428904589010527,0.10338172433035508,1090,sobol_screened,0.44608772146020387,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,42,1845,810,18.838246341827627,0.44608772146020387,0.00019820136465699357,6.403256089779089e-05,46,32,False,1e-05,6.434031861158968e-05,True,0.720228343270719,0.45870682690292597,0.45243902411311865,0.5680980831384659,0.7421813420951366,0.035164021886885166,0.267384622246027,0.7956872563809156,0.45148705032572833,0.7212233519663518,0.6877103505599879,0.595182559376964,0.8571912690135646,0.25245999577545436,0.5226918747656318,0.9804017679313765,17,4.759972171492248e-05,True,3,470,0.030258549772281495,False,"alpha_e~pi/2,alpha_p~0"
