state,local_minimum_id,status,objective_name,objective_file_tag,absolute_objective,absolute_threshold,contour_delta,target_success_count,initial_direction_count,initial_success_count,attempted_direction_count,replacement_direction_count,contour_point_count,initial_success_fraction,overall_success_fraction,physics_evaluation_count,direct_contour_seconds,covariance_rank,covariance_min_eigenvalue,covariance_max_eigenvalue,center_u0,center_u1,center_u2,center_u3,center_u4,center_u5,center_u6,center_u7,covariance_u0_u0,covariance_u0_u1,covariance_u0_u2,covariance_u0_u3,covariance_u0_u4,covariance_u0_u5,covariance_u0_u6,covariance_u0_u7,covariance_u1_u0,covariance_u1_u1,covariance_u1_u2,covariance_u1_u3,covariance_u1_u4,covariance_u1_u5,covariance_u1_u6,covariance_u1_u7,covariance_u2_u0,covariance_u2_u1,covariance_u2_u2,covariance_u2_u3,covariance_u2_u4,covariance_u2_u5,covariance_u2_u6,covariance_u2_u7,covariance_u3_u0,covariance_u3_u1,covariance_u3_u2,covariance_u3_u3,covariance_u3_u4,covariance_u3_u5,covariance_u3_u6,covariance_u3_u7,covariance_u4_u0,covariance_u4_u1,covariance_u4_u2,covariance_u4_u3,covariance_u4_u4,covariance_u4_u5,covariance_u4_u6,covariance_u4_u7,covariance_u5_u0,covariance_u5_u1,covariance_u5_u2,covariance_u5_u3,covariance_u5_u4,covariance_u5_u5,covariance_u5_u6,covariance_u5_u7,covariance_u6_u0,covariance_u6_u1,covariance_u6_u2,covariance_u6_u3,covariance_u6_u4,covariance_u6_u5,covariance_u6_u6,covariance_u6_u7,covariance_u7_u0,covariance_u7_u1,covariance_u7_u2,covariance_u7_u3,covariance_u7_u4,covariance_u7_u5,covariance_u7_u6,covariance_u7_u7
GHZ,0,ok,dGHZ,dghz,1.874987860404732e-08,0.01,0.02,64,64,64,64,0,64,1.0,1.0,603,14.590747599999304,8,2.869663767133887e-10,0.0026600161864125324,0.5000081395276584,0.500000232721772,0.500006194030434,0.49999999999852046,0.49999999999852046,0.08308855168559603,0.2579610215059154,0.7420232174923301,1.350530994695715e-05,3.480659288159665e-10,-7.612384931268161e-09,-8.691914516974337e-11,-3.749498900990157e-13,-1.5560473638382415e-08,2.0748122201123716e-10,2.4456493998709635e-11,3.480659288159665e-10,1.3505148852124605e-05,-1.5828410934980202e-08,-9.26011864441062e-11,6.348491294524661e-11,-3.3370108973292004e-08,2.9689053781001417e-10,8.117831720175035e-11,-7.612384931268161e-09,-1.5828410934980202e-08,0.0006062046828743823,-1.6757905171543842e-08,3.2729744560388373e-09,-1.9578673188284642e-05,-7.109561565045082e-09,-1.0402638209187468e-08,-8.691914516974337e-11,-9.26011864441062e-11,-1.6757905171543842e-08,4.4822789234908377e-10,-1.2084048959700455e-11,-3.5718163740397175e-08,4.9802483216166196e-11,7.809585395352278e-11,-3.749498900990157e-13,6.348491294524661e-11,3.2729744560388373e-09,-1.2084048959700455e-11,2.878859208067231e-10,6.90245405335208e-09,2.2162217316727112e-11,-2.808710420872761e-11,-1.5560473638382415e-08,-3.3370108973292004e-08,-1.9578673188284642e-05,-3.5718163740397175e-08,6.90245405335208e-09,0.0026598295446350856,-1.4429769118199113e-08,-2.1931440207164083e-08,2.0748122201123716e-10,2.9689053781001417e-10,-7.109561565045082e-09,4.9802483216166196e-11,2.2162217316727112e-11,-1.4429769118199113e-08,1.6183976017837996e-05,4.2439315979054575e-11,2.4456493998709635e-11,8.117831720175035e-11,-1.0402638209187468e-08,7.809585395352278e-11,-2.808710420872761e-11,-2.1931440207164083e-08,4.2439315979054575e-11,1.6183885265059264e-05
