spin_case,entanglement_mode,scan_parameterization,scan_x_name,scan_x_value,scan_y_name,scan_y_value,s,sqrt_s,pIn,pOut,qOut,theta_in,phi_in,phiOut,Q2,xB,t,F1,F2,W2,y,squared_amplitude_M2,spin_signal_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3
transverse_Tx,Tx_h_in_plus_plus_h_in_minus_over_sqrt2,user_frame_independent,s,1.6782358319999997e+01,qOut,4.5624999999999999e-01,1.6782358319999997e+01,4.0966276765163796e+00,1.9409274622587744e+00,1.6666115938939907e+00,4.5624999999999999e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,8.4141461029729196e+00,8.2822509787604526e-01,-6.4856195433940966e+00,1.9021890712350560e-02,8.6716670995170744e-03,2.6249482319308473e+00,6.3884553916903963e-01,4.9761306538722412e+00,2.4880653269361206e+00,4.9999999999999989e-01,True,1,1,2.3097619415145809e-01,1.7263779552284339e-01,9.4977894293933607e-03,2.9510403738011387e-01,2.3952618003706228e-01,1.8392008292607737e-01,5.0813345883750166e-02,3.9325821703645042e-03,3.9325806544100129e-03,3.9325804565029958e-03
transverse_Tx,Tx_h_in_plus_plus_h_in_minus_over_sqrt2,user_frame_independent,s,1.8073308959999999e+01,qOut,4.5624999999999999e-01,1.8073308959999999e+01,4.2512714521658115e+00,2.0221556249061430e+00,1.7505354232832087e+00,4.5624999999999999e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,9.0941970882746670e+00,8.3383833387101947e-01,-7.0943850599633258e+00,1.6243416184000086e-02,6.9807363527464644e-03,2.6920741157322250e+00,6.3433561701380814e-01,3.5786513678343592e+00,1.7893256839171796e+00,4.9999999999999989e-01,True,1,1,2.3117854345061614e-01,1.6713221149517613e-01,9.2330378973315436e-03,2.9146315469073020e-01,2.3896200893972810e-01,1.7774278916592215e-01,4.8996816548672772e-02,3.5740754710558119e-03,3.5740737757487136e-03,3.5740739923996088e-03
transverse_Tx,Tx_h_in_plus_plus_h_in_minus_over_sqrt2,user_frame_independent,s,1.9364259599999997e+01,qOut,4.5624999999999999e-01,1.9364259599999997e+01,4.4004840188324739e+00,2.1002707339571525e+00,1.8309810187574240e+00,4.5624999999999999e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,9.7729518954439989e+00,8.3886520340861737e-01,-7.7046043303676077e+00,1.4008680389438472e-02,5.6956768606174915e-03,2.7570974721560724e+00,6.3027177162149894e-01,2.6284990689388863e+00,1.3142495344694431e+00,5.0000000000000000e-01,True,1,1,2.3084935958424921e-01,1.6208781683990878e-01,8.9604747878506245e-03,2.8779143442693400e-01,2.3797424124802702e-01,1.7208361951137249e-01,4.7245425405505324e-02,3.2600225411264540e-03,3.2600225686924668e-03,3.2600216277833003e-03
transverse_Tx,Tx_h_in_plus_plus_h_in_minus_over_sqrt2,user_frame_independent,s,2.0655210239999995e+01,qOut,4.5624999999999999e-01,2.0655210239999995e+01,4.5448003520506806e+00,2.1756034047873034e+00,1.9083511737992174e+00,4.5624999999999999e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.0450541510368373e+01,8.4340477384789647e-01,-8.3161121541771479e+00,1.2186204316182806e-02,4.7022174283117705e-03,2.8201992860648333e+00,6.2658241804745507e-01,1.9664389388764412e+00,9.8321946943822036e-01,4.9999999999999994e-01,True,1,1,2.3013173126875780e-01,1.5744856469816998e-01,8.6886790202973085e-03,2.8413882573298149e-01,2.3668610545648011e-01,1.6688244570590238e-01,4.5573301853093669e-02,2.9842080266480504e-03,2.9842056362825117e-03,2.9842070161518832e-03
transverse_Tx,Tx_h_in_plus_plus_h_in_minus_over_sqrt2,user_frame_independent,s,2.1946160879999997e+01,qOut,4.5624999999999999e-01,2.1946160879999997e+01,4.6846729747123224e+00,2.2484298257012960e+00,1.9829761515836033e+00,4.5624999999999999e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.1127076769227312e+01,8.4753386471416281e-01,-8.9287728167114029e+00,1.0681926777995208e-02,3.9225669409138674e-03,2.8815367495930380e+00,6.2321143243053478e-01,1.4951410969476626e+00,7.4757054847383109e-01,4.9999999999999983e-01,True,1,1,2.2912432361055596e-01,1.5316632827882698e-01,8.4224515521772042e-03,2.8053327863390931e-01,2.3518064122333185e-01,1.6208608590914172e-01,4.3985137139432896e-02,2.7410406326784376e-03,2.7410406460739991e-03,2.7410374367795058e-03
transverse_Tx,Tx_h_in_plus_plus_h_in_minus_over_sqrt2,user_frame_independent,s,2.3237111519999996e+01,qOut,4.5624999999999999e-01,2.3237111519999996e+01,4.8204887221110670e+00,2.3189834899363619e+00,2.0551307971104578e+00,4.5624999999999999e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.1802652359746858e+01,8.5131311387709308e-01,-9.5424731791078514e+00,9.4269179671004205e-03,3.3026016852025189e-03,2.9412472589838616e+00,6.2011404597312458e-01,1.1532416504184275e+00,5.7662082520921365e-01,4.9999999999999978e-01,True,1,1,2.2790720774111134e-01,1.4919977995030839e-01,8.1648167031779066e-03,2.7699858481569800e-01,2.3352581148784535e-01,1.5764892630377972e-01,4.2482673686832444e-02,2.5259463123289173e-03,2.5259450589101146e-03,2.5259453957176270e-03
transverse_Tx,Tx_h_in_plus_plus_h_in_minus_over_sqrt2,user_frame_independent,s,2.4528062159999998e+01,qOut,4.5624999999999999e-01,2.4528062159999998e+01,4.9525813632892497e+00,2.3874638724051245e+00,2.1250467748482542e+00,4.5624999999999999e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.2477349874807423e+01,8.5479113501449111e-01,-1.0157117720712021e+01,8.3700231183847611e-03,2.8037773404266508e-03,2.9994516317721205e+00,6.1725401075966480e-01,9.0103749947825751e-01,4.5051874973912864e-01,4.9999999999999989e-01,True,1,1,2.2653276482008231e-01,1.4551359718514131e-01,7.9170998900452531e-03,2.7354371928570431e-01,2.3176418895460243e-01,1.5353095269711786e-01,4.1063123028272308e-02,2.3348658578659122e-03,2.3348652740849854e-03,2.3348659996561198e-03
transverse_Tx,Tx_h_in_plus_plus_h_in_minus_over_sqrt2,user_frame_independent,s,2.5819012799999996e+01,qOut,4.5624999999999999e-01,2.5819012799999996e+01,5.0812412656751498e+00,2.4540429686412759e+00,2.1929215308402652e+00,4.5624999999999999e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.3151240173804240e+01,8.5800743760291243e-01,-1.0772624900324599e+01,7.4722212630226152e-03,2.3981875928413485e-03,3.0562567082569743e+00,6.1460159338033826e-01,7.1216153455803921e-01,3.5608076727901949e-01,4.9999999999999994e-01,True,1,1,2.2505126964974875e-01,1.4207739380366816e-01,7.6803423676208710e-03,2.7018267373177124e-01,2.2993841743436791e-01,1.4969832754313217e-01,3.9724551384928190e-02,2.1646173838422191e-03,2.1646141823738357e-03,2.1646157802844069e-03
transverse_Tx,Tx_h_in_plus_plus_h_in_minus_over_sqrt2,user_frame_independent,s,1.5491407679999998e+01,qOut,6.1250000000000004e-01,1.5491407679999998e+01,3.9359125600043505e+00,1.8561849961402406e+00,1.4627142137467350e+00,6.1250000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,8.0779557016737691e+00,7.9144750198568992e-01,-5.4679285796938544e+00,2.5464101874666176e-02,1.2940324948730231e-02,3.0084473959375164e+00,6.9852613458351531e-01,4.7561461143830375e+00,2.3780730571915187e+00,5.0000000000000000e-01,True,1,1,2.1985689276539686e-01,2.3024461476544300e-01,1.2308203841217681e-02,3.3103643410065492e-01,2.3816807070307697e-01,2.4778934268138450e-01,6.7966697988833952e-02,8.2354847771347883e-03,8.2354847241736945e-03,8.2354838361883842e-03
transverse_Tx,Tx_h_in_plus_plus_h_in_minus_over_sqrt2,user_frame_independent,s,1.6782358319999997e+01,qOut,6.1250000000000004e-01,1.6782358319999997e+01,4.0966276765163796e+00,1.9409274622587744e+00,1.5532327316436296e+00,6.1250000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,8.7722799075844122e+00,7.9784041102065495e-01,-6.0633072903855174e+00,2.1370748594920750e-02,1.0174693047966862e-02,3.1025949111256583e+00,6.9140203853688953e-01,3.2976721689410669e+00,1.6488360844705332e+00,4.9999999999999989e-01,True,1,1,2.2286672263610477e-01,2.2390589695679880e-01,1.2212335318875590e-02,3.2761301648016677e-01,2.3946936802727642e-01,2.4043679688136041e-01,6.6330799770405263e-02,7.5268618166469611e-03,7.5268610308840472e-03,7.5268614685993071e-03
transverse_Tx,Tx_h_in_plus_plus_h_in_minus_over_sqrt2,user_frame_independent,s,1.8073308959999999e+01,qOut,6.1250000000000004e-01,1.8073308959999999e+01,4.2512714521658115e+00,2.0221556249061430e+00,1.6393515577931448e+00,6.1250000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,9.4645637892817920e+00,8.0356190648378678e-01,-6.6607273666657454e+00,1.8156509054187010e-02,8.1345292412764777e-03,3.1935436063745279e+00,6.8504303367925201e-01,2.3475751473259221e+00,1.1737875736629610e+00,5.0000000000000000e-01,True,1,1,2.2472823170970532e-01,2.1786788276900668e-01,1.2023488442036965e-02,3.2381331414987979e-01,2.3986081617389687e-01,2.3344560065062378e-01,6.4523985645943152e-02,6.8858699511080979e-03,6.8858687339211451e-03,6.8858698465650873e-03
transverse_Tx,Tx_h_in_plus_plus_h_in_minus_over_sqrt2,user_frame_independent,s,1.9364259599999997e+01,qOut,6.1250000000000004e-01,1.9364259599999997e+01,4.4004840188324739e+00,2.1002707339571525e+00,1.7216687899838106e+00,6.1250000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.0155037783977772e+01,8.0872920934122250e-01,-7.2599494684402668e+00,1.5589155453153732e-02,6.5972736133109427e-03,3.2815899536219844e+00,6.7931732381086252e-01,1.7093848889715386e+00,8.5469244448576909e-01,4.9999999999999994e-01,True,1,1,2.2573770523862302e-01,2.1215798798717322e-01,1.1780360908565206e-02,3.1981142736480572e-01,2.3959780682325599e-01,2.2684932093759982e-01,6.2645600358369691e-02,6.3108256399494189e-03,6.3108205649787886e-03,6.3108256399485802e-03
transverse_Tx,Tx_h_in_plus_plus_h_in_minus_over_sqrt2,user_frame_independent,s,2.0655210239999995e+01,qOut,6.1250000000000004e-01,2.0655210239999995e+01,4.5448003520506806e+00,2.1756034047873034e+00,1.8006566704830158e+00,6.1250000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.0843892637163506e+01,8.1343201700266654e-01,-7.8607785604515277e+00,1.3507962345886590e-02,5.4176395685036609e-03,3.3669887580955016e+00,6.7412341361820505e-01,1.2692631933983611e+00,6.3463159669918057e-01,5.0000000000000000e-01,True,1,1,2.2611143501312059e-01,2.0677749745929017e-01,1.1507274362281659e-02,3.1572179150882690e-01,2.3886341958234167e-01,2.2064969067714618e-01,6.0757940302926340e-02,5.7969351343237566e-03,5.7969348076283272e-03,5.7969351771447169e-03
transverse_Tx,Tx_h_in_plus_plus_h_in_minus_over_sqrt2,user_frame_independent,s,2.1946160879999997e+01,qOut,6.1250000000000004e-01,2.1946160879999997e+01,4.6846729747123224e+00,2.2484298257012960e+00,1.8766960530645596e+00,6.1250000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.1531288248625277e+01,8.1774038721729048e-01,-8.4630530961440780e+00,1.1799148307492900e-02,4.4979432419398040e-03,3.4499605845949484e+00,6.6938159686603116e-01,9.5873528924880569e-01,4.7936764462440284e-01,4.9999999999999989e-01,True,1,1,2.2600414047561854e-01,2.0171471618354667e-01,1.1219390037580313e-02,3.1161637441774120e-01,2.3778521788994345e-01,2.1483195186248205e-01,5.8898211688068920e-02,5.3380665681259654e-03,5.3380636220294085e-03,5.3380661032196618e-03
transverse_Tx,Tx_h_in_plus_plus_h_in_minus_over_sqrt2,user_frame_independent,s,2.3237111519999996e+01,qOut,6.1250000000000004e-01,2.3237111519999996e+01,4.8204887221110670e+00,2.3189834899363619e+00,1.9500995576598310e+00,6.1250000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.2217360158631273e+01,8.2171001213775696e-01,-9.0666373943686907e+00,1.0380168465694605e-02,3.7708626852586587e-03,3.5306976615297367e+00,6.6502821987796379e-01,7.3521489964517994e-01,3.6760744982258986e-01,4.9999999999999989e-01,True,1,1,2.2553419454653914e-01,1.9695190989162101e-01,1.0926620437348111e-02,3.0754494088690043e-01,2.3645977090858269e-01,2.0937431981052143e-01,5.7089725017162397e-02,4.9281629454137124e-03,4.9281593142013703e-03,4.9281599519794298e-03
transverse_Tx,Tx_h_in_plus_plus_h_in_minus_over_sqrt2,user_frame_independent,s,2.4528062159999998e+01,qOut,6.1250000000000004e-01,2.4528062159999998e+01,4.9525813632892497e+00,2.3874638724051245e+00,2.0211276565084084e+00,6.1250000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.2902224394736132e+01,8.2538584802336168e-01,-9.6714161250070845e+00,9.1900976154415323e-03,3.1889151257160739e-03,3.6093685934909479e+00,6.6101170424195188e-01,5.7145626160610297e-01,2.8572813080305137e-01,4.9999999999999972e-01,True,1,1,2.2478806806056173e-01,1.9246899058649850e-01,1.0635104646434169e-02,3.0353809878255072e-01,2.3495567182688010e-01,2.0425181549319030e-01,5.5345238824526043e-02,4.5613895327401427e-03,4.5613867303802404e-03,4.5613863440380044e-03
transverse_Tx,Tx_h_in_plus_plus_h_in_minus_over_sqrt2,user_frame_independent,s,2.5819012799999996e+01,qOut,6.1250000000000004e-01,2.5819012799999996e+01,5.0812412656751498e+00,2.4540429686412759e+00,2.0900001699893842e+00,6.1250000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.3585981155016288e+01,8.2880467577665418e-01,-1.0277290229388900e+01,8.1831185442794718e-03,2.7179490554660245e-03,3.6861221457473938e+00,6.5728972092941951e-01,4.4957575602839089e-01,2.2478787801419539e-01,4.9999999999999994e-01,True,1,1,2.2383013930600212e-01,1.8824547446369744e-01,1.0348667168105327e-02,2.9961430432964264e-01,2.3332266267117366e-01,1.9943894567099310e-01,5.3671037654334848e-02,4.2324414411288383e-03,4.2324387420657602e-03,4.2324394821385480e-03
transverse_Tx,Tx_h_in_plus_plus_h_in_minus_over_sqrt2,user_frame_independent,s,1.5491407679999998e+01,qOut,7.6875000000000004e-01,1.5491407679999998e+01,3.9359125600043505e+00,1.8561849961402406e+00,1.3320657149477801e+00,7.6875000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,8.4594262389943307e+00,7.7154290734797371e-01,-5.0168330147045808e+00,2.9371608583083842e-02,1.5738368368425005e-02,3.3847156094194877e+00,7.5038497511539570e-01,3.8699639196157087e+00,1.9349819598078541e+00,4.9999999999999994e-01,True,1,1,2.0258097105386200e-01,2.6955446734598421e-01,1.3685415250061441e-02,3.5602198685234598e-01,2.3297925023933674e-01,2.9308683704484984e-01,7.8464547210798333e-02,1.3052994422989087e-02,1.3052990618391202e-02,1.3052992592210476e-02
transverse_Tx,Tx_h_in_plus_plus_h_in_minus_over_sqrt2,user_frame_independent,s,1.6782358319999997e+01,qOut,7.6875000000000004e-01,1.6782358319999997e+01,4.0966276765163796e+00,1.9409274622587744e+00,1.4265923860901997e+00,7.6875000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,9.1661193906391265e+00,7.7737250369812916e-01,-5.6013383576857034e+00,2.4453508583124950e-02,1.2241147774595182e-02,3.5048792321882978e+00,7.4146480144955040e-01,2.6333988405309432e+00,1.3166994202654714e+00,4.9999999999999994e-01,True,1,1,2.0861911253296647e-01,2.6504985919497404e-01,1.4021039335374047e-02,3.5484637184841139e-01,2.3634953794512989e-01,2.8738580503204419e-01,7.8096656795081390e-02,1.2142585640662965e-02,1.2142580428789759e-02,1.2142583530596459e-02
transverse_Tx,Tx_h_in_plus_plus_h_in_minus_over_sqrt2,user_frame_independent,s,1.8073308959999999e+01,qOut,7.6875000000000004e-01,1.8073308959999999e+01,4.2512714521658115e+00,2.0221556249061430e+00,1.5160140892055953e+00,7.6875000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,9.8702313447036278e+00,7.8265687981471699e-01,-6.1881559061430442e+00,2.0634557369727195e-02,9.6967012166116924e-03,3.6207984753715343e+00,7.3348716209412401e-01,1.8457710478694453e+00,9.2288552393472256e-01,5.0000000000000000e-01,True,1,1,2.1291534319479158e-01,2.6012032485295972e-01,1.4116184611477105e-02,3.5248726982591616e-01,2.3829384724700586e-01,2.8127139531683204e-01,7.7101240204426380e-02,1.1251748619963059e-02,1.1251747600038178e-02,1.1251747753883011e-02
transverse_Tx,Tx_h_in_plus_plus_h_in_minus_over_sqrt2,user_frame_independent,s,1.9364259599999997e+01,qOut,7.6875000000000004e-01,1.9364259599999997e+01,4.4004840188324739e+00,2.1002707339571525e+00,1.6011072293947377e+00,7.6875000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.0572059111613040e+01,7.8748451987962687e-01,-6.7770333672158616e+00,1.7612817510247337e-02,7.8018326187588105e-03,3.7328857566923581e+00,7.2629295720365650e-01,1.3264887606956339e+00,6.6324438034781719e-01,5.0000000000000000e-01,True,1,1,2.1590847177423478e-01,2.5502924221343348e-01,1.4058198972869272e-02,3.4938099274608408e-01,2.3921704629873147e-01,2.7504225263917453e-01,7.5716690409911122e-02,1.0410695524395608e-02,1.0410694097643121e-02,1.0410693394512602e-02
transverse_Tx,Tx_h_in_plus_plus_h_in_minus_over_sqrt2,user_frame_independent,s,2.0655210239999995e+01,qOut,7.6875000000000004e-01,2.0655210239999995e+01,4.5448003520506806e+00,2.1756034047873034e+00,1.6824660003568566e+00,7.6875000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.1271847301821557e+01,7.9192405405540145e-01,-7.3677622732302259e+00,1.5183275977642392e-02,6.3623512312445058e-03,3.8414919987682139e+00,7.1975887211633138e-01,9.7398002754705448e-01,4.8699001377352719e-01,5.0000000000000000e-01,True,1,1,2.1791113300705262e-01,2.4993108543492051e-01,1.3902106387383616e-02,3.4580682950824160e-01,2.3939524730008638e-01,2.6886868282435195e-01,7.4097922578527528e-02,9.6315539794471494e-03,9.6315539794460045e-03,9.6315525750182984e-03
