spin_case,entanglement_mode,Q2,t,phi,squared_amplitude_M2,spin_signal_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3
unpolarized,pure_initial_state,5.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,3.9210568818811089e+02,3.9210568818811089e+02,1.0000000000000000e+00,True,1,1,8.4605546879390180e-17,4.4973189246986012e-17,1.2355010228253280e-01,0.0000000000000000e+00,1.2355010228253169e-01,1.2355010228253169e-01,0.0000000000000000e+00,-9.1806863138059065e-33,-2.7408630920433552e-16,-2.7408630920433552e-16
unpolarized,pure_initial_state,5.5000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,5.0015748704513584e+02,5.0015748704513584e+02,1.0000000000000000e+00,True,1,1,1.3909769224725770e-16,2.2397700083865528e-16,1.0524131306127670e-01,0.0000000000000000e+00,1.0524131330956978e-01,1.0524131330956978e-01,0.0000000000000000e+00,-6.9513864893191793e-32,5.2261379251961060e-11,5.2261379251961060e-11
unpolarized,pure_initial_state,6.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,6.8051919113145959e+02,6.8051919113145959e+02,1.0000000000000000e+00,True,1,1,7.2691195544115489e-17,1.5345801331719903e-16,9.1091165971908417e-02,2.1073424255447017e-08,9.1091166433539775e-02,9.1091166433542217e-02,2.2165663822379772e-09,4.4408920985006271e-16,8.4101076797127305e-11,8.4101522621060631e-11
unpolarized,pure_initial_state,1.0000000000000000e+00,-4.0000000000000002e-01,1.0471975511965976e+00,4.2153578625727727e+02,4.2153578625727727e+02,1.0000000000000000e+00,True,1,1,4.6204929665369805e-17,9.0280154692680123e-17,3.2634067101526892e-01,1.4901161193847656e-08,3.2634067626187829e-01,3.2634067626187829e-01,5.6151413109099834e-09,2.2204460492503131e-16,3.4243640839592970e-09,3.4243640839592970e-09
unpolarized,pure_initial_state,1.5000000000000000e+00,-4.0000000000000002e-01,1.0471975511965976e+00,3.7944286004721607e+02,3.7944286004721607e+02,9.9999999999999978e-01,True,1,1,6.1578758736796104e-17,1.7470224780749475e-16,3.3075931179423429e-01,2.1073424255447017e-08,3.3075931262608926e-01,3.3075931262608926e-01,8.0485298489224381e-09,4.4408920985006271e-16,5.5028756551500635e-10,5.5028756551500635e-10
unpolarized,pure_initial_state,2.0000000000000000e+00,-4.0000000000000002e-01,1.0471975511965976e+00,3.7056566446368652e+02,3.7056566446368652e+02,1.0000000000000002e+00,True,1,1,2.2728405821840294e-17,7.9679290935253398e-17,3.1729724905419449e-01,0.0000000000000000e+00,3.1729725240042767e-01,3.1729725240042767e-01,0.0000000000000000e+00,-6.8653698351470181e-33,2.1235011665732273e-09,2.1235011665732273e-09
unpolarized,pure_initial_state,2.5000000000000000e+00,-4.0000000000000002e-01,1.0471975511965976e+00,3.7632225550044359e+02,3.7632225550044359e+02,1.0000000000000000e+00,True,1,1,2.8732101097144843e-17,1.4590514984239244e-16,2.9677497431226840e-01,2.1073424255447017e-08,2.9677497798759761e-01,2.9677497798759833e-01,7.2215722166368746e-09,4.4408920985006271e-16,2.1814914735740487e-09,2.1814919037854708e-09
unpolarized,pure_initial_state,3.0000000000000000e+00,-4.0000000000000002e-01,1.0471975511965976e+00,3.9236289041313933e+02,3.9236289041313933e+02,1.0000000000000000e+00,True,1,1,8.6161508508700160e-17,2.4327811117159499e-16,2.7304325521477019e-01,0.0000000000000000e+00,2.7304325596893386e-01,2.7304325596893303e-01,0.0000000000000000e+00,-6.6608044923713740e-32,4.1183860488569479e-10,4.1183814691869713e-10
unpolarized,pure_initial_state,3.5000000000000000e+00,-4.0000000000000002e-01,1.0471975511965976e+00,4.1860454793730582e+02,4.1860454793730582e+02,1.0000000000000000e+00,True,1,1,8.2996222910882968e-17,3.5907788411719537e-17,2.4776966008228216e-01,0.0000000000000000e+00,2.4776966008228160e-01,2.4776966008228068e-01,0.0000000000000000e+00,-8.1777422860937960e-33,-2.7755575615628914e-16,-7.2858385991025898e-16
unpolarized,pure_initial_state,4.0000000000000000e+00,-4.0000000000000002e-01,1.0471975511965976e+00,4.5742663422496616e+02,4.5742663422496616e+02,1.0000000000000000e+00,True,1,1,1.0268043743131353e-16,2.1579513964679011e-16,2.2180916489062927e-01,0.0000000000000000e+00,2.2180916679288934e-01,2.2180916679288934e-01,0.0000000000000000e+00,-5.7110814526263541e-32,8.4387744014868815e-10,8.4387744014868815e-10
unpolarized,pure_initial_state,4.5000000000000000e+00,-4.0000000000000002e-01,1.0471975511965976e+00,5.1395682150984885e+02,5.1395682150984885e+02,9.9999999999999989e-01,True,1,1,2.8846687802219893e-17,1.8337005443422676e-16,1.9567702512183474e-01,1.4901161193847656e-08,1.9567702512183396e-01,1.9567702512183510e-01,3.3668930333479269e-09,2.2204460492503128e-16,-3.0531133177191805e-16,1.4571677198205180e-16
unpolarized,pure_initial_state,5.0000000000000000e+00,-4.0000000000000002e-01,1.0471975511965976e+00,5.9799933287353031e+02,5.9799933287353031e+02,1.0000000000000000e+00,True,1,1,3.5628918301320751e-17,2.0163525708636160e-16,1.6972205256773043e-01,0.0000000000000000e+00,1.6972205395711440e-01,1.6972205395711309e-01,0.0000000000000000e+00,-4.1926196719605324e-32,4.7161819935470639e-10,4.7161775526549654e-10
unpolarized,pure_initial_state,5.5000000000000000e+00,-4.0000000000000002e-01,1.0471975511965976e+00,7.2938922539141106e+02,7.2938922539141106e+02,9.9999999999999989e-01,True,1,1,2.8445014711828590e-17,1.5450508766649409e-16,1.4416790331303508e-01,0.0000000000000000e+00,1.4416790424435574e-01,1.4416790424435730e-01,0.0000000000000000e+00,-2.4680940976787170e-32,2.6853309506580381e-10,2.6853354262446061e-10
unpolarized,pure_initial_state,6.0000000000000000e+00,-4.0000000000000002e-01,1.0471975511965976e+00,9.5430532875226709e+02,9.5430532875226709e+02,1.0000000000000000e+00,True,1,1,5.0442408465331867e-17,1.1901010870204713e-16,1.1904250312664305e-01,0.0000000000000000e+00,1.1904250425067588e-01,1.1904250425067681e-01,0.0000000000000000e+00,-1.6707842545056457e-32,2.6761536389696694e-10,2.6761558420684839e-10
unpolarized,pure_initial_state,1.0000000000000000e+00,-4.0000000000000002e-01,1.5707963267948966e+00,1.2677381562669577e+03,1.2677381562669577e+03,1.0000000000000000e+00,True,1,1,1.8792389884036819e-17,7.0525293723605361e-17,1.5715169485996386e-01,0.0000000000000000e+00,1.5715169699727627e-01,1.5715169699727555e-01,0.0000000000000000e+00,-5.3269709723544591e-33,6.7176454329742619e-10,6.7176431431392736e-10
unpolarized,pure_initial_state,1.5000000000000000e+00,-4.0000000000000002e-01,1.5707963267948966e+00,1.0212175085047757e+03,1.0212175085047757e+03,1.0000000000000000e+00,True,1,1,2.0697280912982251e-17,1.2039484503366835e-16,1.8380446663395908e-01,0.0000000000000000e+00,1.8380446663395869e-01,1.8380446663395869e-01,0.0000000000000000e+00,-1.4923296147871915e-32,-1.3877787807814457e-16,-1.3877787807814457e-16
unpolarized,pure_initial_state,2.0000000000000000e+00,-4.0000000000000002e-01,1.5707963267948966e+00,9.1003462299133298e+02,9.1003462299133298e+02,1.0000000000000000e+00,True,1,1,1.2281983181383599e-17,9.3539483700532191e-17,1.9726280813903424e-01,0.0000000000000000e+00,1.9726280994882989e-01,1.9726280994883100e-01,0.0000000000000000e+00,-8.9004821218299166e-33,7.1401074636101569e-10,7.1401118351133164e-10
unpolarized,pure_initial_state,2.5000000000000000e+00,-4.0000000000000002e-01,1.5707963267948966e+00,8.5653976787560441e+02,8.5653976787560441e+02,1.0000000000000000e+00,True,1,1,2.4603757168484748e-17,1.3940643156471111e-16,2.0233122077919682e-01,0.0000000000000000e+00,2.0233122276037316e-01,2.0233122276037535e-01,0.0000000000000000e+00,-2.0039498028412247e-32,8.0170765859310933e-10,8.0170854677152903e-10
unpolarized,pure_initial_state,3.0000000000000000e+00,-4.0000000000000002e-01,1.5707963267948966e+00,8.3691103704814066e+02,8.3691103704814066e+02,1.0000000000000000e+00,True,1,1,3.8242428888469612e-17,2.0929799887633147e-16,2.0141292127641644e-01,0.0000000000000000e+00,2.0141292528109514e-01,2.0141292528109625e-01,0.0000000000000000e+00,-4.5268135700926502e-32,1.6131880831160572e-09,1.6131885341441610e-09
unpolarized,pure_initial_state,3.5000000000000000e+00,-4.0000000000000002e-01,1.5707963267948966e+00,8.4340996770645017e+02,8.4340996770645017e+02,9.9999999999999978e-01,True,1,1,6.4402136975046021e-17,6.7420870552753367e-17,1.9582297792558470e-01,0.0000000000000000e+00,1.9582297896683337e-01,1.9582297896683337e-01,0.0000000000000000e+00,-8.6932090330437158e-33,4.0780083476743556e-10,4.0780083476743556e-10
unpolarized,pure_initial_state,4.0000000000000000e+00,-4.0000000000000002e-01,1.5707963267948966e+00,8.7572388965463267e+02,8.7572388965463267e+02,1.0000000000000002e+00,True,1,1,3.1439269013007195e-17,1.8120730130673671e-16,1.8633397345444921e-01,0.0000000000000000e+00,1.8633397582926020e-01,1.8633397582926139e-01,0.0000000000000000e+00,-3.3824513682942702e-32,8.8501593553669267e-10,8.8501637962590252e-10
unpolarized,pure_initial_state,4.5000000000000000e+00,-4.0000000000000002e-01,1.5707963267948966e+00,9.3943157282869493e+02,9.3943157282869493e+02,1.0000000000000000e+00,True,1,1,3.6178096565275793e-17,2.9713589227265254e-16,1.7342391785663472e-01,2.1073424255447017e-08,1.7342391858281531e-01,1.7342391858281403e-01,4.2200099456778917e-09,4.4408920985006262e-16,2.5187416735628076e-10,2.5187372326707091e-10
unpolarized,pure_initial_state,5.0000000000000000e+00,-4.0000000000000002e-01,1.5707963267948966e+00,1.0482651989156066e+03,1.0482651989156066e+03,1.0000000000000000e+00,True,1,1,6.8754335562366864e-17,2.0885744460999286e-16,1.5739035893381495e-01,2.1073424255447017e-08,1.5739035953450112e-01,1.5739035953450392e-01,3.8298574218725813e-09,4.4408920985006271e-16,1.8908442173115603e-10,1.8908530644012878e-10
unpolarized,pure_initial_state,5.5000000000000000e+00,-4.0000000000000002e-01,1.5707963267948966e+00,1.2323737084296158e+03,1.2323737084296158e+03,1.0000000000000000e+00,True,1,1,4.0302585122285938e-17,1.4505224585289016e-16,1.3838631300832127e-01,0.0000000000000000e+00,1.3838631424816414e-01,1.3838631424816414e-01,0.0000000000000000e+00,-2.2664452394506393e-32,3.4315456726163873e-10,3.4315456726163873e-10
unpolarized,pure_initial_state,6.0000000000000000e+00,-4.0000000000000002e-01,1.5707963267948966e+00,1.5648803240273360e+03,1.5648803240273360e+03,1.0000000000000000e+00,True,1,1,4.9754516959334156e-17,1.1435941725696887e-16,1.1637454744360642e-01,0.0000000000000000e+00,1.1637454862666075e-01,1.1637454862666075e-01,0.0000000000000000e+00,-1.5553588273210179e-32,2.7535482401142009e-10,2.7535482401142009e-10
unpolarized,pure_initial_state,1.0000000000000000e+00,-4.0000000000000002e-01,2.0943951023931953e+00,4.3024990039402910e+03,4.3024990039402910e+03,1.0000000000000000e+00,True,1,1,2.3088139877795336e-18,5.8394230752252485e-17,6.1815449866389940e-02,0.0000000000000000e+00,6.1815450423294428e-02,6.1815450423296225e-02,0.0000000000000000e+00,-3.4152168071774762e-33,6.8850603170134139e-11,6.8850825214739064e-11
unpolarized,pure_initial_state,1.5000000000000000e+00,-4.0000000000000002e-01,2.0943951023931953e+00,2.8413312523421710e+03,2.8413312523421710e+03,1.0000000000000000e+00,True,1,1,1.0953009635779872e-17,4.1585025230792811e-17,8.8950667711483786e-02,0.0000000000000000e+00,8.8950667994644975e-02,8.8950667994644975e-02,0.0000000000000000e+00,-1.8492827435271613e-33,5.0374752980086868e-11,5.0374752980086868e-11
unpolarized,pure_initial_state,2.0000000000000000e+00,-4.0000000000000002e-01,2.0943951023931953e+00,2.2413077310093295e+03,2.2413077310093295e+03,1.0000000000000000e+00,True,1,1,4.8362599316118398e-18,6.3143169951398487e-17,1.0893353469490785e-01,1.4901161193847656e-08,1.0893353469490522e-01,1.0893353469490930e-01,1.8743516677582153e-09,2.2204460492503131e-16,-5.7419347054832315e-16,3.1571967262777889e-16
unpolarized,pure_initial_state,2.5000000000000000e+00,-4.0000000000000002e-01,2.0943951023931953e+00,1.9385820336604447e+03,1.9385820336604447e+03,9.9999999999999978e-01,True,1,1,8.8224747033591693e-18,1.1563606952375736e-16,1.2290023600877785e-01,0.0000000000000000e+00,1.2290023717984584e-01,1.2290023717984584e-01,0.0000000000000000e+00,-1.3449536634794656e-32,2.8784906749845796e-10,2.8784906749845796e-10
unpolarized,pure_initial_state,3.0000000000000000e+00,-4.0000000000000002e-01,2.0943951023931953e+00,1.7779682247875148e+03,1.7779682247875148e+03,1.0000000000000004e+00,True,1,1,4.9201694220974292e-18,6.7371910548698809e-17,1.3179180461864076e-01,2.5809568279517847e-08,1.3179180521610084e-01,1.3179180521609918e-01,3.9277018641927540e-09,6.6613381477509383e-16,1.5748068474263910e-10,1.5748024759232315e-10
unpolarized,pure_initial_state,3.5000000000000000e+00,-4.0000000000000002e-01,2.0943951023931953e+00,1.7047960949449521e+03,1.7047960949449521e+03,1.0000000000000000e+00,True,1,1,1.1397266449113053e-17,1.4314062698769418e-16,1.3619678973484231e-01,0.0000000000000000e+00,1.3619679183323521e-01,1.3619679183323521e-01,0.0000000000000000e+00,-2.0619136776942284e-32,5.7158875549356836e-10,5.7158875549356836e-10
unpolarized,pure_initial_state,4.0000000000000000e+00,-4.0000000000000002e-01,2.0943951023931953e+00,1.7005114639129829e+03,1.7005114639129829e+03,1.0000000000000000e+00,True,1,1,4.4713097173567176e-17,1.7033783116506603e-16,1.3643922902487368e-01,0.0000000000000000e+00,1.3643923013190329e-01,1.3643923013190329e-01,0.0000000000000000e+00,-3.1014237784871398e-32,3.0208453447033712e-10,3.0208453447033712e-10
unpolarized,pure_initial_state,4.5000000000000000e+00,-4.0000000000000002e-01,2.0943951023931953e+00,1.7663214032691096e+03,1.7663214032691096e+03,1.0000000000000000e+00,True,1,1,4.9241530084643538e-17,8.1606288633073470e-17,1.3265549186610343e-01,0.0000000000000000e+00,1.3265549186610323e-01,1.3265549186610323e-01,0.0000000000000000e+00,-9.0843146295413515e-33,-5.2041704279304213e-17,-5.2041704279304213e-17
unpolarized,pure_initial_state,5.0000000000000000e+00,-4.0000000000000002e-01,2.0943951023931953e+00,1.9231570221846964e+03,1.9231570221846964e+03,9.9999999999999978e-01,True,1,1,4.3731500159054307e-17,2.8683587387008178e-16,1.2483678875330752e-01,2.5809568279517847e-08,1.2483679125092574e-01,1.2483679125092574e-01,3.7204262999464241e-09,6.6613381477509373e-16,6.2358928264172331e-10,6.2358928264172331e-10
unpolarized,pure_initial_state,5.5000000000000000e+00,-4.0000000000000002e-01,2.0943951023931953e+00,2.2272295869712389e+03,2.2272295869712389e+03,1.0000000000000000e+00,True,1,1,3.6236153877968906e-17,3.0162153808448162e-16,1.1283381371355089e-01,2.1073424255447017e-08,1.1283381371354900e-01,1.1283381371355293e-01,2.7456409648121652e-09,4.4408920985006262e-16,-4.2674197509029455e-16,4.5970172113385388e-16
unpolarized,pure_initial_state,6.0000000000000000e+00,-4.0000000000000002e-01,2.0943951023931953e+00,2.8283061528395374e+03,2.8283061528395374e+03,1.0000000000000002e+00,True,1,1,8.6526328043157092e-17,3.1755240974133947e-16,9.6302816697988333e-02,0.0000000000000000e+00,9.6302817979715252e-02,9.6302817979712935e-02,0.0000000000000000e+00,-1.0832633837716359e-31,2.4686782652827421e-10,2.4686737896961741e-10
unpolarized,pure_initial_state,1.0000000000000000e+00,-4.0000000000000002e-01,2.6179938779914940e+00,1.6252389627243494e+04,1.6252389627243494e+04,1.0000000000000000e+00,True,1,1,2.4278238280928780e-18,5.1250244251403326e-17,2.2248403238393555e-02,0.0000000000000000e+00,2.2248403550958605e-02,2.2248403550968587e-02,0.0000000000000000e+00,-2.6324818643687555e-33,1.3908146661266441e-11,1.3908590750476291e-11
unpolarized,pure_initial_state,1.5000000000000000e+00,-4.0000000000000002e-01,2.6179938779914940e+00,7.4565602134437877e+03,7.4565602134437877e+03,1.0000000000000000e+00,True,1,1,1.1711927301513541e-18,4.3182274779700562e-17,4.3856312751231537e-02,0.0000000000000000e+00,4.3856313170020728e-02,4.3856313170030851e-02,0.0000000000000000e+00,-1.8660805475607226e-33,3.6733099634950195e-11,3.6733987596529460e-11
unpolarized,pure_initial_state,2.0000000000000000e+00,-4.0000000000000002e-01,2.6179938779914940e+00,4.9612167731004174e+03,4.9612167731004174e+03,1.0000000000000000e+00,True,1,1,1.7755571147628119e-17,3.3163823005437463e-17,6.2812010691265782e-02,0.0000000000000000e+00,6.2812011204930754e-02,6.2812011204930754e-02,0.0000000000000000e+00,-1.4150994631144672e-33,6.4528659325657767e-11,6.4528659325657767e-11
unpolarized,pure_initial_state,2.5000000000000000e+00,-4.0000000000000002e-01,2.6179938779914940e+00,3.8863103810562543e+03,3.8863103810562543e+03,1.0000000000000000e+00,True,1,1,2.3599422397132482e-18,6.9673573892399541e-17,7.8051437977435606e-02,0.0000000000000000e+00,7.8051438556034067e-02,7.8051438556036912e-02,0.0000000000000000e+00,-4.8599762263144422e-33,9.0320884452155248e-11,9.0321328541365098e-11
unpolarized,pure_initial_state,3.0000000000000000e+00,-4.0000000000000002e-01,2.6179938779914940e+00,3.3417227079851268e+03,3.3417227079851268e+03,1.0000000000000000e+00,True,1,1,1.3841177794803312e-17,7.8436824404061713e-17,8.9503140844640297e-02,0.0000000000000000e+00,8.9503142140312353e-02,8.9503142140312353e-02,0.0000000000000000e+00,-6.3439136253409674e-33,2.3193343773320052e-10,2.3193343773320052e-10
unpolarized,pure_initial_state,3.5000000000000000e+00,-4.0000000000000002e-01,2.6179938779914940e+00,3.0656878108725659e+03,3.0656878108725659e+03,1.0000000000000000e+00,True,1,1,2.8116627123003409e-17,2.2808996712846582e-16,9.7219396641624586e-02,2.5809568279517847e-08,9.7219397036876695e-02,9.7219397036874405e-02,2.8973638122387720e-09,6.6613381477509373e-16,7.6852342198452384e-11,7.6851898109242534e-11
unpolarized,pure_initial_state,4.0000000000000000e+00,-4.0000000000000002e-01,2.6179938779914940e+00,2.9671140480107888e+03,2.9671140480107888e+03,9.9999999999999989e-01,True,1,1,1.2562864925622565e-17,2.6148193645363193e-16,1.0118898956622108e-01,0.0000000000000000e+00,1.0118899018223126e-01,1.0118899018223017e-01,0.0000000000000000e+00,-6.8530628666680643e-32,1.2466689833234845e-10,1.2466667628774353e-10
unpolarized,pure_initial_state,4.5000000000000000e+00,-4.0000000000000002e-01,2.6179938779914940e+00,3.0254068240167398e+03,3.0254068240167398e+03,1.0000000000000000e+00,True,1,1,8.0609901019545966e-18,1.7361990502889577e-16,1.0129639307870458e-01,0.0000000000000000e+00,1.0129639375100857e-01,1.0129639375100857e-01,0.0000000000000000e+00,-3.0208850983666599e-32,1.3620393875257708e-10,1.3620393875257708e-10
unpolarized,pure_initial_state,5.0000000000000000e+00,-4.0000000000000002e-01,2.6179938779914940e+00,3.2732931418085514e+03,3.2732931418085514e+03,1.0000000000000000e+00,True,1,1,2.3965733112955939e-17,1.2425267830383091e-16,9.7305802770615582e-02,2.5809568279517847e-08,9.7305802770617233e-02,9.7305802770617233e-02,2.8999389022120773e-09,6.6613381477509383e-16,3.2265856653168612e-16,3.2265856653168612e-16
