detail_id,selected_observable,selected_observable_label,selected_spin_case,selected_region,qOut_regime,cluster_id,energy_band_cluster_id,selected_concurrence,selected_purity,alpha_e,alpha_p,sqrt_s,theta_p_out,theta_gamma_out,phi_p_out,qOut,phi_gamma_out
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_0,C_e_gamma,C_{e\gamma},mixing_angles,polarization_cluster_05_local_minimum_0,gradient_local_minimum,0,0,9.9999999995674582e-01,1.0000000000000002e+00,2.3559088660759024e+00,3.0689812385619017e+00,4.133153101881037,0.08895689797369474,3.141592653589793,0.0,0.7725392830581225,0.1325359400733194
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_1,C_e_gamma,C_{e\gamma},mixing_angles,polarization_cluster_05_local_minimum_1,gradient_local_minimum,1,1,9.9999999991688449e-01,1.0000000000000000e+00,2.3567349156643584e+00,3.0995485923294956e+00,3.5172819079010402,0.06842029135145401,3.141592653589793,6.255958023144513,0.96746176139221,3.1655801966290014
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_2,C_e_gamma,C_{e\gamma},mixing_angles,polarization_cluster_05_local_minimum_2,gradient_local_minimum,2,2,9.9999999989600652e-01,1.0000000000000000e+00,2.3574598668775248e+00,3.0890484581237336e+00,4.163372050679301,0.06747116188691006,3.141592653589793,6.269138249223414,1.1960365671925692,3.4420968136080003
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_4,C_e_gamma,C_{e\gamma},mixing_angles,polarization_cluster_05_local_minimum_4,gradient_local_minimum,3,3,9.9999999972236731e-01,1.0000000000000000e+00,2.3589813622695233e+00,3.0785341935375015e+00,4.240551496252406,0.07853981633974483,3.141592653589793,0.0025170877834124897,1.2020688128000778,3.945685568171342
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_7,C_e_gamma,C_{e\gamma},mixing_angles,polarization_cluster_05_local_minimum_7,gradient_local_minimum,4,4,9.9999999962526143e-01,1.0000000000000002e+00,2.3603793159540314e+00,3.0877769028243423e+00,3.8548541488691104,0.08022459743855337,3.141592653589793,6.271840592966526,1.1889283774588106,1.4934639793458784
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_9,C_e_gamma,C_{e\gamma},mixing_angles,polarization_cluster_05_local_minimum_9,gradient_local_minimum,5,5,9.9999999952335372e-01,1.0000000000000000e+00,7.7165254108098169e-01,3.0756463364633388e+00,4.972756738382538,0.08116853502898917,3.141592653589793,0.001294806533093439,2.0091490143593163,6.101496553902942
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_10,C_e_gamma,C_{e\gamma},mixing_angles,polarization_cluster_05_local_minimum_10,gradient_local_minimum,6,6,9.9999999950542573e-01,1.0000000000000000e+00,2.3669574449546147e+00,3.0693453801307604e+00,4.924726935291829,0.08473354992300985,3.141592653589793,6.280584788168628,1.888396091563588,3.35997841708351
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_11,C_e_gamma,C_{e\gamma},mixing_angles,polarization_cluster_05_local_minimum_11,gradient_local_minimum,7,7,9.9999999948997509e-01,1.0000000000000004e+00,2.3592499004740053e+00,3.0614968962689990e+00,4.949817956861219,0.07959442469272585,3.141592653589793,0.002675102356626041,1.394129095533614,4.289607692338102
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_13,C_e_gamma,C_{e\gamma},mixing_angles,polarization_cluster_05_local_minimum_13,gradient_local_minimum,8,8,9.9999999923376348e-01,1.0000000000000000e+00,2.3693518885862108e+00,3.0835200315195643e+00,4.051598187246349,0.09492302606002859,3.141592653589793,0.004033898568969816,1.5179789213904196,2.645482234725502
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_17,C_e_gamma,C_{e\gamma},mixing_angles,polarization_cluster_05_local_minimum_17,gradient_local_minimum,9,9,9.9999999904788850e-01,1.0000000000000000e+00,2.3655578177786687e+00,3.1116431709449621e+00,3.020164711536606,0.09179972312696465,3.141592653589793,0.00634859981111259,1.0294027737081695,3.3262585926138715
