selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,example_rank,selected_concurrence,selected_purity,pair_delta_xy,lepton,kinematic_point,s_regime,theta_in_regime,qOut_regime,lepton_mass,s,sqrt_s,pIn,pOut,theta_in,phi_in_lepton,phi_in,qOut,phiOut,Q2,xB,t,W2,y,theta_lepton_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,lepton_muon_unpolarized_proton_unpolarized_C_mu_p,lepton_muon_unpolarized_proton_unpolarized_C_mu_gamma,lepton_muon_unpolarized_proton_unpolarized_C_p_gamma,lepton_muon_unpolarized_proton_unpolarized_C_mu_rest,lepton_muon_unpolarized_proton_unpolarized_C_p_rest,lepton_muon_unpolarized_proton_unpolarized_C_gamma_rest,lepton_muon_unpolarized_proton_unpolarized_GHZ_purity,lepton_muon_unpolarized_proton_L_C_mu_p,lepton_muon_unpolarized_proton_L_C_mu_gamma,lepton_muon_unpolarized_proton_L_C_p_gamma,lepton_muon_unpolarized_proton_L_C_mu_rest,lepton_muon_unpolarized_proton_L_C_p_rest,lepton_muon_unpolarized_proton_L_C_gamma_rest,lepton_muon_unpolarized_proton_L_GHZ_purity,lepton_muon_L_proton_unpolarized_C_mu_p,lepton_muon_L_proton_unpolarized_C_mu_gamma,lepton_muon_L_proton_unpolarized_C_p_gamma,lepton_muon_L_proton_unpolarized_C_mu_rest,lepton_muon_L_proton_unpolarized_C_p_rest,lepton_muon_L_proton_unpolarized_C_gamma_rest,lepton_muon_L_proton_unpolarized_GHZ_purity,lepton_muon_unpolarized_proton_Tx_C_mu_p,lepton_muon_unpolarized_proton_Tx_C_mu_gamma,lepton_muon_unpolarized_proton_Tx_C_p_gamma,lepton_muon_unpolarized_proton_Tx_C_mu_rest,lepton_muon_unpolarized_proton_Tx_C_p_rest,lepton_muon_unpolarized_proton_Tx_C_gamma_rest,lepton_muon_unpolarized_proton_Tx_GHZ_purity,lepton_muon_unpolarized_proton_Ty_C_mu_p,lepton_muon_unpolarized_proton_Ty_C_mu_gamma,lepton_muon_unpolarized_proton_Ty_C_p_gamma,lepton_muon_unpolarized_proton_Ty_C_mu_rest,lepton_muon_unpolarized_proton_Ty_C_p_rest,lepton_muon_unpolarized_proton_Ty_C_gamma_rest,lepton_muon_unpolarized_proton_Ty_GHZ_purity,lepton_muon_Tx_proton_unpolarized_C_mu_p,lepton_muon_Tx_proton_unpolarized_C_mu_gamma,lepton_muon_Tx_proton_unpolarized_C_p_gamma,lepton_muon_Tx_proton_unpolarized_C_mu_rest,lepton_muon_Tx_proton_unpolarized_C_p_rest,lepton_muon_Tx_proton_unpolarized_C_gamma_rest,lepton_muon_Tx_proton_unpolarized_GHZ_purity,lepton_muon_Ty_proton_unpolarized_C_mu_p,lepton_muon_Ty_proton_unpolarized_C_mu_gamma,lepton_muon_Ty_proton_unpolarized_C_p_gamma,lepton_muon_Ty_proton_unpolarized_C_mu_rest,lepton_muon_Ty_proton_unpolarized_C_p_rest,lepton_muon_Ty_proton_unpolarized_C_gamma_rest,lepton_muon_Ty_proton_unpolarized_GHZ_purity,lepton_muon_L_proton_L_C_mu_p,lepton_muon_L_proton_L_C_mu_gamma,lepton_muon_L_proton_L_C_p_gamma,lepton_muon_L_proton_L_C_mu_rest,lepton_muon_L_proton_L_C_p_rest,lepton_muon_L_proton_L_C_gamma_rest,lepton_muon_L_proton_L_GHZ_purity,lepton_muon_L_proton_Tx_C_mu_p,lepton_muon_L_proton_Tx_C_mu_gamma,lepton_muon_L_proton_Tx_C_p_gamma,lepton_muon_L_proton_Tx_C_mu_rest,lepton_muon_L_proton_Tx_C_p_rest,lepton_muon_L_proton_Tx_C_gamma_rest,lepton_muon_L_proton_Tx_GHZ_purity,lepton_muon_L_proton_Ty_C_mu_p,lepton_muon_L_proton_Ty_C_mu_gamma,lepton_muon_L_proton_Ty_C_p_gamma,lepton_muon_L_proton_Ty_C_mu_rest,lepton_muon_L_proton_Ty_C_p_rest,lepton_muon_L_proton_Ty_C_gamma_rest,lepton_muon_L_proton_Ty_GHZ_purity,lepton_muon_Tx_proton_Tx_C_mu_p,lepton_muon_Tx_proton_Tx_C_mu_gamma,lepton_muon_Tx_proton_Tx_C_p_gamma,lepton_muon_Tx_proton_Tx_C_mu_rest,lepton_muon_Tx_proton_Tx_C_p_rest,lepton_muon_Tx_proton_Tx_C_gamma_rest,lepton_muon_Tx_proton_Tx_GHZ_purity,lepton_muon_Tx_proton_Ty_C_mu_p,lepton_muon_Tx_proton_Ty_C_mu_gamma,lepton_muon_Tx_proton_Ty_C_p_gamma,lepton_muon_Tx_proton_Ty_C_mu_rest,lepton_muon_Tx_proton_Ty_C_p_rest,lepton_muon_Tx_proton_Ty_C_gamma_rest,lepton_muon_Tx_proton_Ty_GHZ_purity
GHZ_purity,P_{\rm GHZ+},lepton_muon_L_proton_Ty,enhanced_region_0,0,1,4.8000599406048983e-01,1.0000000000000002e+00,nan,muon,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,1.0346847743434459e-01,1.5707949999999999e+00,1.5707963267948966e+00,4.7123889803846897e+00,1.8000000000000000e+00,1.0799224746714913e+00,1.5930248428574368e+01,8.3847708576396018e-01,-3.2544056178464769e+00,3.9486221388122211e+00,9.2117223545215821e-01,1.7852268936534523e+02,4.7702090923703239e-01,6.8149423146022263e+00,4.7702090923703239e-01,6.8149423146022263e+00,6.5479883057591509e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.8230122905496536e-01,8.7543837717217153e-03,7.8040305214722473e-03,3.5944969104733812e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.8230122905496536e-01,8.5877902897171926e-03,2.3533309336009342e-03,3.7143382808354664e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.8230122905496542e-01,7.4545336385501652e-03,0.0000000000000000e+00,8.1822046494185632e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.8230122905496536e-01,6.5571461751958802e-03,0.0000000000000000e+00,8.1529611340286509e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.8230122905496547e-01,8.6226806794652573e-03,1.6281442541772849e-02,7.1665496683273417e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.8230122905496542e-01,8.0757290763611555e-03,1.6121903945259811e-02,6.0172253425352972e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.8230122905496542e-01,9.2708612538860407e-03,3.7795344342179591e-03,3.9502943233102161e-02,1.0332059097564392e-02,4.0656477317130069e-02,3.9765376404218941e-02,4.8589952825425309e-01,1.4520567021216185e-01,2.8560148341562610e-03,4.7800967374970867e-02,1.4937603995032409e-01,1.5681191607060402e-01,5.9274333343236507e-02,4.7489317057271130e-01,1.3702664734463615e-01,4.1886060250533623e-03,9.5272803193808667e-02,1.4207279001279133e-01,1.7100889050665630e-01,1.0239767073642914e-01,4.8000599406048983e-01,3.4143401303500881e-01,1.7456738653153694e-02,9.4588020016093788e-02,9.9525194176477505e-01,9.9958420570791306e-01,9.3962552997316906e-01,5.0932301100611199e-02,3.4968226834947858e-01,1.6286619136056057e-02,8.6935056727915128e-02,9.9610965727320167e-01,9.9976342186014955e-01,9.3675741992149819e-01,2.6692549726740000e-01
GHZ_purity,P_{\rm GHZ+},lepton_muon_L_proton_Ty,enhanced_region_0,0,2,4.8000599406048977e-01,1.0000000000000002e+00,nan,muon,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,1.0346847743434459e-01,1.5707949999999999e+00,1.5707963267948966e+00,4.7123889803846897e+00,1.8000000000000000e+00,2.0616701789183018e+00,1.5930248428574366e+01,8.3847708576396018e-01,-3.2544056178464769e+00,3.9486221388122242e+00,9.2117223545215821e-01,1.7852268936534546e+02,4.7702090923703305e-01,6.8149423146022263e+00,4.7702090923703305e-01,6.8149423146022263e+00,6.5479883057590442e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.8230122905496536e-01,8.7543837718912308e-03,7.8040305214722603e-03,3.5944969104732764e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.8230122905496547e-01,8.5877902896456405e-03,2.3533309336010114e-03,3.7143382807410551e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.8230122905496542e-01,7.4545336385619457e-03,0.0000000000000000e+00,8.1822046494186618e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.8230122905496542e-01,6.5571461751846739e-03,0.0000000000000000e+00,8.1529611340281999e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.8230122905496536e-01,8.6226806794136041e-03,1.6281446394671197e-02,7.1665496683471558e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.8230122905496542e-01,8.0757290762794309e-03,1.6121906376889331e-02,6.0172253425242340e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.8230122905496542e-01,9.2708612598698514e-03,3.7795345256510476e-03,3.9502943989954083e-02,1.0332059097521410e-02,4.0656477317130069e-02,3.9765376404218941e-02,4.8589952825425314e-01,1.2844374598142458e-01,1.8445779911299524e-03,1.2646668409016204e-01,1.3434109737503691e-01,1.8449376900174347e-01,1.3245209468594044e-01,4.8979872494361409e-01,1.3702664638867570e-01,4.1886062646588271e-03,9.5272804418354104e-02,1.4207279001279211e-01,1.7100889050665694e-01,1.0239767073643131e-01,4.8000599406048977e-01,3.4143401181493471e-01,1.7456740129747794e-02,9.4588024114637403e-02,9.9525194176477494e-01,9.9958420570791318e-01,9.3962552997316895e-01,5.0932301100611421e-02,3.4968228412668440e-01,1.6286649021091872e-02,8.6934980139262832e-02,9.9610966480921959e-01,9.9976342264076412e-01,9.3675741547383584e-01,6.9767696755376984e-01
GHZ_purity,P_{\rm GHZ+},lepton_muon_L_proton_Ty,enhanced_region_1,1,1,4.7490792258982689e-01,1.0000000000000004e+00,nan,muon,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,1.3422952239110594e-01,1.5707949999999999e+00,1.7671458676442597e+00,4.9087385212340520e+00,1.8000000000000000e+00,2.4543692606170260e+00,1.5166706911275062e+01,8.3008128531329828e-01,-3.3983657119843964e+00,3.9844885570942998e+00,8.8589073851508771e-01,1.7684956047814012e+02,9.1283850581819093e-01,6.7970091054625925e+00,9.1283850581819093e-01,6.7970091054625925e+00,7.2820440405969205e-04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.7831643208986774e-01,7.5097434618503957e-03,1.0693054344626803e-02,4.8372768735128642e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.7831643208986768e-01,7.2482798125408686e-03,2.0477470066407898e-03,4.9955541889222368e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.7831643208986774e-01,2.3011444206311321e-03,0.0000000000000000e+00,1.5603494817418098e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.7831643208986774e-01,8.8080198381534653e-04,0.0000000000000000e+00,1.5581785051183347e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.7831643208986774e-01,7.3000252017381617e-03,2.7136285124221723e-02,6.1878520969451244e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.7831643208986774e-01,6.4856532190770847e-03,2.7018856268110444e-02,5.2187739962707225e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.7831643208986774e-01,8.2913911010369899e-03,5.3685592526333935e-03,5.1827014324307606e-02,1.0067591211686053e-02,5.2522132665623576e-02,5.2140662441089627e-02,4.8288406710659154e-01,8.1634247529398365e-02,1.4725593752335333e-03,2.1018578478574326e-01,8.8857440191836820e-02,2.2819189717915939e-01,2.1309518999942131e-01,4.8605159023032146e-01,8.7796399907119918e-02,4.1743912821835035e-03,1.7589641973063708e-01,9.3799643391127757e-02,1.9930002120483667e-01,1.7896847811325312e-01,4.7490792258982689e-01,3.2968812285739607e-01,2.8977907274483010e-02,1.6523699243477608e-01,9.8606264186567383e-01,9.9939135420265890e-01,9.4389010929316819e-01,4.4208483923199260e-02,3.3463629077783974e-01,2.8100217088263154e-02,1.5858204388143574e-01,9.8735297615661743e-01,9.9961219635287424e-01,9.4235487827718878e-01,6.8032158498508188e-01
GHZ_purity,P_{\rm GHZ+},lepton_muon_L_proton_Ty,enhanced_region_1,1,2,4.7447411859498984e-01,1.0000000000000000e+00,nan,muon,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,1.3422952239110594e-01,1.5707949999999999e+00,1.6689710972195773e+00,4.8105637508093704e+00,1.8000000000000000e+00,2.4543692606170260e+00,1.4647860323843949e+01,8.2511512725013170e-01,-3.4069595090986220e+00,3.9844885570942998e+00,8.6073434068041765e-01,1.7684956047814012e+02,1.1765586980908604e+00,6.7970091054625925e+00,1.1765586980908604e+00,6.7970091054625925e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.7930807919681157e-01,7.0128208300423581e-03,1.1812508585725650e-02,5.3819466174520270e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.7930807919681168e-01,6.5518373354416541e-03,2.3896103524381623e-03,5.5838481195579992e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.7930807919681168e-01,0.0000000000000000e+00,0.0000000000000000e+00,2.0641878419887522e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.7930807919681168e-01,0.0000000000000000e+00,0.0000000000000000e+00,2.0596785132307524e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.7930807919681168e-01,6.6405992440452637e-03,3.4646452976132322e-02,5.7255759161709821e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.7930807919681168e-01,5.5696872775593178e-03,3.4516779421306244e-02,4.7492246335551856e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.7930807919681168e-01,8.1198710896401398e-03,5.7240840203880384e-03,5.7624072264961405e-02,1.0045861204331383e-02,5.8212439289851849e-02,5.7926858371500113e-02,4.8595233921738656e-01,6.5369363826479218e-02,1.3797268977437278e-03,2.6565427640612144e-01,7.3652237288298381e-02,2.7567180490638421e-01,2.6781279641788380e-01,4.8675503037907963e-01,7.2511253026417199e-02,4.5181503011783204e-03,2.2097324168710009e-01,7.9043734659731385e-02,2.3464158496828957e-01,2.2320216221186415e-01,4.7447411859498984e-01,3.2011992788656013e-01,3.7162253303899516e-02,2.1476720917014416e-01,9.7660602414899478e-01,9.9925134436894802e-01,9.4731595213893505e-01,9.1996367503209553e-02,3.2614150763515037e-01,3.5060745176298369e-02,2.0779470326330524e-01,9.7815553199329630e-01,9.9936861448669512e-01,9.4530344288770274e-01,7.6209785787909912e-01
GHZ_purity,P_{\rm GHZ+},lepton_muon_L_proton_Ty,enhanced_region_2,2,1,4.7204875965969262e-01,1.0000000000000000e+00,nan,muon,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,2.0206241878057125e+00,1.5707949999999999e+00,1.2762720155208536e+00,4.4178646691106467e+00,1.8000000000000000e+00,5.0069132916587327e+00,4.6393228996258369e+00,2.3645694299301245e-01,-1.7588151258748862e+01,1.5860680444830093e+01,9.5128800305404926e-01,7.7167077650662733e+01,7.3333273411548499e+00,8.5891316159339459e-01,7.3333273411548499e+00,8.5891316159339459e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.7817860014287866e-01,2.2451357019636774e-04,5.0950494973639474e-02,3.3510173748671867e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.7817860014287872e-01,0.0000000000000000e+00,5.0965170780249036e-02,8.1762343966988379e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.7817860014287866e-01,0.0000000000000000e+00,2.5158437254545994e-03,6.9264404755491435e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.7817860014287866e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.8931620480134764e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.7817860014287866e-01,0.0000000000000000e+00,2.0479641351356118e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.7817860014287866e-01,0.0000000000000000e+00,1.9992995013410529e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.7817860014287866e-01,4.5341628657336150e-04,5.1310090988224984e-02,5.8999718294885563e-03,5.1314901076029935e-02,5.9416563549453084e-03,5.1650974386743737e-02,4.7912660736030732e-01,2.5611432806491793e-03,5.1566427373399164e-02,7.3334781955976175e-02,5.3062294690488565e-02,7.4394227192425458e-02,9.0482252945129835e-02,4.7378293089181839e-01,1.8350530811094487e-03,5.0771991187299068e-02,6.8846687445174845e-02,5.2358370958889483e-02,7.0024783476189525e-02,8.6474840266256708e-02,4.7204875965969262e-01,3.5711985428732845e-01,1.6808766296136566e-02,6.9736212890094879e-02,9.9524518183052035e-01,9.9754377219446255e-01,9.3158012007805358e-01,5.1125680290139808e-02,3.5632310977992937e-01,2.1545340218916298e-02,6.9458353031198211e-02,9.9621343979386368e-01,9.9839945890607518e-01,9.3289845249408199e-01,2.6369362367774951e-01
GHZ_purity,P_{\rm GHZ+},lepton_muon_L_proton_Ty,enhanced_region_2,2,2,4.7204875965969251e-01,1.0000000000000002e+00,nan,muon,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,2.0206241878057125e+00,1.5707949999999999e+00,1.8653206380689404e+00,5.0069132916587327e+00,1.8000000000000000e+00,4.4178646691106467e+00,4.6393228996258404e+00,2.3645694299301259e-01,-1.7588151258748869e+01,1.5860680444830091e+01,9.5128800305404948e-01,7.7167077650662790e+01,7.3333273411548507e+00,8.5891316159339626e-01,7.3333273411548507e+00,8.5891316159339626e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.7817860014287866e-01,2.2451357019744123e-04,5.0950494973659131e-02,3.3510173748669348e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.7817860014287861e-01,0.0000000000000000e+00,5.0965170779973014e-02,8.1762343966999135e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.7817860014287866e-01,0.0000000000000000e+00,2.5158437254629408e-03,6.9264404755501774e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.7817860014287866e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.8931620480159495e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.7817860014287861e-01,0.0000000000000000e+00,2.0479644248487996e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.7817860014287866e-01,0.0000000000000000e+00,1.9992993289988263e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.7817860014287866e-01,4.5341609774482124e-04,5.1310090802788554e-02,5.8999714276052745e-03,5.1314901076029935e-02,5.9416563550200498e-03,5.1650974386743737e-02,4.7912660736030732e-01,1.3659123549857430e-03,5.0295135811193138e-02,6.6012294810098474e-02,5.1933504807665391e-02,6.7268947721533384e-02,8.3981225988435396e-02,4.8316086690951277e-01,1.8350532522947243e-03,5.0771990168807755e-02,6.8846686369830670e-02,5.2358370958897962e-02,7.0024783476187930e-02,8.6474840266256708e-02,4.7204875965969251e-01,3.5711985563771387e-01,1.6808767891370691e-02,6.9736216922149374e-02,9.9524518183052058e-01,9.9754377219446266e-01,9.3158012007805335e-01,5.1125680290140030e-02,3.5698577085013705e-01,1.9576831027160790e-02,6.9645301925831460e-02,9.9656332338432174e-01,9.9880211957215237e-01,9.3303273526243813e-01,6.9258179427526456e-01
