selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,size,max_concurrence,best_purity,best_kinematic_point,best_pair_delta_xy,s_min,s_max,theta_in_min,theta_in_max,phi_in_electron_min,phi_in_electron_max,qOut_min,qOut_max,phiOut_min,phiOut_max,Q2_min,Q2_max,xB_min,xB_max,t_min,t_max,W2_min,W2_max,y_min,y_max,theta_e_gamma_deg_min,theta_e_gamma_deg_max,pair_delta_xy_min,pair_delta_xy_max,abs_k_dot_qout_min,abs_k_dot_qout_max,abs_kp_dot_qout_min,abs_kp_dot_qout_max,best_lepton,best_s_regime,best_theta_in_regime,best_qOut_regime,best_electron_mass,best_s,best_sqrt_s,best_pIn,best_pOut,best_theta_in,best_phi_in_electron,best_phi_in_lepton,best_phi_in,best_qOut,best_phiOut,best_Q2,best_xB,best_t,best_W2,best_y,best_theta_e_gamma_deg,best_k_dot_qout,best_kp_dot_qout,best_abs_k_dot_qout,best_abs_kp_dot_qout
F3,F_3,TxTy,enhanced_region_0,0,3,9.9652069060976223e-01,9.9999999999999978e-01,high_s_high_theta_in_low_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,1.4726215563702159e+00,1.6689710972195773e+00,2.5000000000000000e-01,2.5000000000000000e-01,1.4726215563702154e+00,1.6689710972195777e+00,1.7606322136896807e+01,1.7643709615671412e+01,9.9340599038333866e-01,9.9366664664335902e-01,-1.5549541063360197e+01,-1.5516564391837136e+01,9.9230007155627753e-01,9.9671087880745790e-01,9.0258652555022789e-01,9.0426592418148788e-01,1.7504582232830398e+02,1.8000000000000000e+02,,,5.6317046954593372e-02,5.6317046954593407e-02,1.1011959194846357e+00,1.1034013231103867e+00,aux,high_s,high_theta_in,low_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,1.8435165757929837e+00,1.5707949999999999e+00,1.5707963267948966e+00,1.5707963267948966e+00,4.7123889803846897e+00,2.5000000000000000e-01,1.5707963267948966e+00,1.7643709615671412e+01,9.9366664664335902e-01,-1.5549541063360197e+01,9.9230007155627753e-01,9.0426592418148788e-01,1.8000000000000000e+02,5.6317046954593386e-02,1.1034013231103867e+00,5.6317046954593386e-02,1.1034013231103867e+00
F3,F_3,TxTy,enhanced_region_1,1,17,9.9628682825278359e-01,1.0000000000000002e+00,high_s_high_theta_in_mid_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,4.9087385212340529e-01,2.4543692606170264e+00,1.0000000000000000e+00,1.0000000000000000e+00,4.9087385212340517e-01,2.3561944901923448e+00,1.4489062679923235e+01,1.7019436441374783e+01,8.8375885514679509e-01,9.5877248996237485e-01,-8.9247789134432747e+00,-7.5683162161761643e+00,1.6116849675574223e+00,2.7855960317398907e+00,8.3493658136398097e-01,9.0401697947301951e-01,1.4614965461680345e+02,1.8000000000000000e+02,,,2.2526818781837341e-01,2.3541369190532224e-01,3.6856414196914886e+00,4.2725969517832443e+00,aux,high_s,high_theta_in,mid_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,1.0192736299624232e+00,1.5707949999999999e+00,1.5707963267948966e+00,1.5707963267948966e+00,4.7123889803846897e+00,1.0000000000000000e+00,1.5707963267948966e+00,1.7019436441374783e+01,9.5877248996237485e-01,-8.9247789134432747e+00,1.6116849675574223e+00,9.0401697947301951e-01,1.8000000000000000e+02,2.2526818781837354e-01,4.2725969517832443e+00,2.2526818781837354e-01,4.2725969517832443e+00
F3,F_3,TxTy,enhanced_region_2,2,34,9.9562731861635057e-01,1.0000000000000000e+00,high_s_high_theta_in_low_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,1.0799224746714913e+00,2.0616701789183018e+00,2.5000000000000000e-01,1.0000000000000000e+00,4.6142142099600090e+00,4.8105637508093704e+00,8.3792059242802370e+00,1.5537922098709533e+01,4.9777496201836408e-01,8.7635306594465701e-01,-1.7630525841469499e+01,-1.5903825034736837e+01,3.0721298534479300e+00,9.3339594832579511e+00,8.5626948532249036e-01,9.0294397800761206e-01,0.0000000000000000e+00,1.1167644268514239e+01,,,1.0475920265346659e+00,4.4391532141861152e+00,6.3486432166545925e-02,4.2912973971833424e-01,aux,high_s,high_theta_in,low_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,2.0919517662412601e+00,1.5707949999999999e+00,1.5707963267948966e+00,1.5707963267948966e+00,4.7123889803846897e+00,2.5000000000000000e-01,4.7123889803846897e+00,1.5537922098709533e+01,8.7635306594465701e-01,-1.7630525841469499e+01,3.0721298534479300e+00,9.0294397800761206e-01,0.0000000000000000e+00,1.1097883035465288e+00,6.3486432166545925e-02,1.1097883035465288e+00,6.3486432166545925e-02
F3,F_3,TxTy,enhanced_region_3,3,26,9.9398340353088255e-01,1.0000000000000002e+00,high_s_high_theta_in_mid_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,1.6689710972195773e+00,2.7488935718910685e+00,1.0000000000000000e+00,1.0000000000000000e+00,2.0616701789183018e+00,4.8105637508093704e+00,7.3262883436449631e+00,1.6520970992078567e+01,4.6426494682949015e-01,9.4491595249475302e-01,-1.6860889744738060e+01,-6.9719276228901501e+00,1.8429370121962552e+00,9.3339594832579511e+00,8.0044089932681206e-01,8.9040863741468868e-01,0.0000000000000000e+00,1.6556768010009500e+02,,,2.2526818781837349e-01,4.3986689045887744e+00,4.1145969393304749e-01,4.1569709294626369e+00,aux,high_s,high_theta_in,mid_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,1.1297051237910440e+00,1.5707949999999999e+00,2.5525440310417071e+00,2.5525440310417071e+00,5.6941366846315002e+00,1.0000000000000000e+00,2.4543692606170260e+00,1.4960891172766026e+01,9.0868927510655328e-01,-7.6580466671272234e+00,2.3832069816716452e+00,8.3847291477071084e-01,1.5303755671713566e+02,2.3541369190532224e-01,3.8868359447247549e+00,2.3541369190532224e-01,3.8868359447247549e+00
F3,F_3,TxTx,enhanced_region_0,0,1,9.9652069060890558e-01,1.0000000000000004e+00,high_s_high_theta_in_low_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,1.5707963267948966e+00,1.5707963267948966e+00,2.5000000000000000e-01,2.5000000000000000e-01,1.5707963267948966e+00,1.5707963267948966e+00,1.7643709615671412e+01,1.7643709615671412e+01,9.9366664664335902e-01,9.9366664664335902e-01,-1.5549541063360197e+01,-1.5549541063360197e+01,9.9230007155627753e-01,9.9230007155627753e-01,9.0426592418148788e-01,9.0426592418148788e-01,1.8000000000000000e+02,1.8000000000000000e+02,,,5.6317046954593386e-02,5.6317046954593386e-02,1.1034013231103867e+00,1.1034013231103867e+00,aux,high_s,high_theta_in,low_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,1.8435165757929837e+00,1.5707949999999999e+00,1.5707963267948966e+00,1.5707963267948966e+00,4.7123889803846897e+00,2.5000000000000000e-01,1.5707963267948966e+00,1.7643709615671412e+01,9.9366664664335902e-01,-1.5549541063360197e+01,9.9230007155627753e-01,9.0426592418148788e-01,1.8000000000000000e+02,5.6317046954593386e-02,1.1034013231103867e+00,5.6317046954593386e-02,1.1034013231103867e+00
F3,F_3,TxTx,enhanced_region_1,1,18,9.9628682825292847e-01,9.9999999999999978e-01,high_s_high_theta_in_mid_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,1.1780972450961720e+00,2.9452431127404317e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.1780972450961724e+00,2.8470683423157501e+00,1.2893957343462668e+01,1.7019436441374783e+01,8.4290245023763366e-01,9.5877248996237485e-01,-8.9247789134432747e+00,-6.4908857170383456e+00,1.6116849675574223e+00,3.2829798608904128e+00,7.7903306194505439e-01,9.0401697947301951e-01,1.3867363439756778e+02,1.8000000000000000e+02,,,2.2526818781837341e-01,2.3541369190532246e-01,3.4369495051168220e+00,4.2725969517832443e+00,aux,high_s,high_theta_in,mid_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,1.0192736299624232e+00,1.5707949999999999e+00,1.5707963267948966e+00,1.5707963267948966e+00,4.7123889803846897e+00,1.0000000000000000e+00,1.5707963267948966e+00,1.7019436441374783e+01,9.5877248996237485e-01,-8.9247789134432747e+00,1.6116849675574223e+00,9.0401697947301951e-01,1.8000000000000000e+02,2.2526818781837354e-01,4.2725969517832443e+00,2.2526818781837354e-01,4.2725969517832443e+00
F3,F_3,TxTx,enhanced_region_2,2,38,9.9603348622145160e-01,1.0000000000000002e+00,high_s_high_theta_in_low_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,1.0799224746714913e+00,2.4543692606170264e+00,2.5000000000000000e-01,1.0000000000000000e+00,4.6142142099600090e+00,4.8105637508093704e+00,7.3262883436449631e+00,1.5537922098709533e+01,4.6426494682949015e-01,8.7635306594465701e-01,-1.7630525841469499e+01,-1.3841050718748685e+01,3.0721298534479300e+00,9.3339594832579511e+00,8.0364655871373580e-01,9.0294397800761206e-01,0.0000000000000000e+00,1.1167644268514239e+01,,,1.0475920265346659e+00,4.4391532141861152e+00,6.3486432166545925e-02,4.2912973971833424e-01,aux,high_s,high_theta_in,low_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,2.0919517662412601e+00,1.5707949999999999e+00,1.7671458676442597e+00,1.7671458676442597e+00,4.9087385212340520e+00,2.5000000000000000e-01,4.7123889803846897e+00,1.5388781807573775e+01,8.7530416834079072e-01,-1.7461143395535071e+01,3.0721298534479300e+00,8.9534872993591919e-01,0.0000000000000000e+00,1.0996672261471936e+00,6.3486432166545925e-02,1.0996672261471936e+00,6.3486432166545925e-02
F3,F_3,TxTx,enhanced_region_3,3,23,9.9467320053089381e-01,9.9999999999999956e-01,high_s_high_theta_in_mid_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,1.9634954084936229e-01,1.4726215563702159e+00,1.0000000000000000e+00,1.0000000000000000e+00,2.9452431127404310e-01,4.8105637508093704e+00,7.3262883436449613e+00,1.6276836099136972e+01,4.6426494682949004e-01,9.4413590647753109e-01,-1.6860889744738060e+01,-6.4908857170383456e+00,1.8429370121962552e+00,9.3339594832579511e+00,7.7903306194505428e-01,8.8310179296628410e-01,0.0000000000000000e+00,1.6556768010009500e+02,,,2.3541369190532202e-01,4.3986689045887744e+00,4.1145969393304749e-01,4.1569709294626369e+00,aux,high_s,high_theta_in,mid_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,1.1297051237910440e+00,1.5707949999999999e+00,5.8904862254808599e-01,5.8904862254808599e-01,3.7306412761378791e+00,1.0000000000000000e+00,6.8722339297276724e-01,1.4960891172766026e+01,9.0868927510655328e-01,-7.6580466671272251e+00,2.3832069816716452e+00,8.3847291477071084e-01,1.5303755671713566e+02,2.3541369190532224e-01,3.8868359447247549e+00,2.3541369190532224e-01,3.8868359447247549e+00
F3,F_3,LTy,enhanced_region_0,0,20,7.2798143000634641e-01,1.0000000000000000e+00,high_s_high_theta_in_low_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,2.9452431127404299e-01,1.2762720155208536e+00,2.5000000000000000e-01,1.0000000000000000e+00,3.9269908169872414e-01,1.0799224746714913e+00,1.1916634857983478e+01,1.6772846981321667e+01,8.8837788861604772e-01,9.8661831304454062e-01,-1.4383859199971711e+01,-6.5217742630584432e+00,1.1012058920785688e+00,2.5727969495745890e+00,6.4250439994355757e-01,9.0323589292717121e-01,1.1905536860890975e+02,1.6556768010009500e+02,,,5.6317046954593358e-02,3.1599242506760739e-01,8.0983858923716112e-01,4.1569709294626369e+00,aux,high_s,high_theta_in,low_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,1.8848280563914597e+00,1.5707949999999999e+00,5.8904862254808599e-01,5.8904862254808599e-01,3.7306412761378791e+00,2.5000000000000000e-01,6.8722339297276724e-01,1.4110727849939110e+01,9.6877528305625049e-01,-1.2363980606897709e+01,1.3346486287830901e+00,7.4177696469353260e-01,1.3477755534033426e+02,5.8853422976330561e-02,9.3222704449717131e-01,5.8853422976330561e-02,9.3222704449717131e-01
F3,F_3,LTy,enhanced_region_1,1,14,7.2798143000634641e-01,9.9999999999999978e-01,high_s_high_theta_in_low_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,2.1598449493429825e+00,2.8470683423157510e+00,2.5000000000000000e-01,2.5000000000000000e-01,2.0616701789183018e+00,2.7488935718910690e+00,1.1916634857983480e+01,1.6322111530951894e+01,9.4454902188754497e-01,9.8661831304454040e-01,-1.4383859199971713e+01,-1.0414664525461639e+01,1.1012058920785688e+00,1.5794255393082155e+00,6.4250439994355790e-01,8.4490139661052066e-01,1.1905536860890975e+02,1.5512223839777624e+02,,,5.6317046954593331e-02,5.8853422976330616e-02,8.0983858923716112e-01,1.0489484128516771e+00,aux,high_s,high_theta_in,low_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,1.8848280563914597e+00,1.5707949999999999e+00,2.5525440310417071e+00,2.5525440310417071e+00,5.6941366846315002e+00,2.5000000000000000e-01,2.4543692606170260e+00,1.4110727849939114e+01,9.6877528305625049e-01,-1.2363980606897707e+01,1.3346486287830901e+00,7.4177696469353283e-01,1.3477755534033426e+02,5.8853422976330561e-02,9.3222704449717131e-01,5.8853422976330561e-02,9.3222704449717131e-01
