detail_id,detail_source,selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,selected_concurrence,selected_purity,pair_delta_xy,kinematic_point,incoming_state,initial_spin_averaging_version,initial_component,ensemble_weight,out_index,hOut,sOut,lambda,amplitude_real,amplitude_imag,amplitude_abs,amplitude_phase,amplitude_abs2,weighted_abs2,fraction,decomposition_rank,retained_fraction_total
f3_mid_egamma_l_proton_region_2,egamma_region_max,F3,F_3,L_proton,mid_Egamma_L_proton_region_2,2,0.0000000000000000e+00,7.4156891388129731e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,L_p)$",prepared_spin_ensemble_v4,"electron h=-1, proton L",5.0000000000000000e-01,3,-1,1,1,-2.5963448815851321e-03,-5.7051421219975702e-02,5.7110469004931372e-02,-1.6162738041001770e+00,3.2616056699632267e-03,1.6308028349816134e-03,9.7924376282874426e-02,3,9.4546495943921405e-01
f3_mid_egamma_l_proton_region_2,egamma_region_max,F3,F_3,L_proton,mid_Egamma_L_proton_region_2,2,0.0000000000000000e+00,7.4156891388129731e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,L_p)$",prepared_spin_ensemble_v4,"electron h=+1, proton L",5.0000000000000000e-01,5,1,-1,1,4.4362213327173182e-02,2.0187364478488623e-03,4.4408121646062622e-02,4.5474393090263299e-02,1.9720812681314954e-03,9.8604063406574770e-04,5.9208514977561348e-02,4,9.4546495943921405e-01
f3_mid_egamma_l_proton_region_2,egamma_region_max,F3,F_3,L_proton,mid_Egamma_L_proton_region_2,2,0.0000000000000000e+00,7.4156891388129731e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,L_p)$",prepared_spin_ensemble_v4,"electron h=+1, proton L",5.0000000000000000e-01,4,1,-1,-1,-2.6194954685559654e-02,-1.1920991974328477e-03,2.6222066117585846e-02,-3.0961152985321316e+00,6.8759675147504360e-04,3.4379837573752180e-04,2.0643967982519298e-02,5,9.4546495943921405e-01
f3_mid_egamma_l_proton_region_3,egamma_region_max,F3,F_3,L_proton,mid_Egamma_L_proton_region_3,3,0.0000000000000000e+00,5.9905984897248798e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,L_p)$",prepared_spin_ensemble_v4,"electron h=+1, proton L",5.0000000000000000e-01,7,1,1,1,7.1831823805973569e-02,-1.7789435948467155e-02,7.4001857697337886e-02,-2.4276941385746068e-01,5.4762749426570468e-03,2.7381374713285234e-03,5.3185417084068110e-01,1,1.0000000000000000e+00
f3_mid_egamma_l_proton_region_3,egamma_region_max,F3,F_3,L_proton,mid_Egamma_L_proton_region_3,3,0.0000000000000000e+00,5.9905984897248798e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,L_p)$",prepared_spin_ensemble_v4,"electron h=-1, proton L",5.0000000000000000e-01,3,-1,1,1,1.1016897627176085e-02,-4.4485492174479398e-02,4.5829368829750930e-02,-1.3280292613165596e+00,2.1003310473333460e-03,1.0501655236666730e-03,2.0398351787801625e-01,2,1.0000000000000000e+00
f3_mid_egamma_l_proton_region_3,egamma_region_max,F3,F_3,L_proton,mid_Egamma_L_proton_region_3,3,0.0000000000000000e+00,5.9905984897248798e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,L_p)$",prepared_spin_ensemble_v4,"electron h=+1, proton L",5.0000000000000000e-01,6,1,1,-1,-3.4802557585498092e-02,8.6189294743080208e-03,3.5853925304978898e-02,2.8988249152636967e+00,1.2855039597750061e-03,6.4275197988750306e-04,1.2484775687811281e-01,3,1.0000000000000000e+00
f3_mid_egamma_l_proton_region_3,egamma_region_max,F3,F_3,L_proton,mid_Egamma_L_proton_region_3,3,0.0000000000000000e+00,5.9905984897248798e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,L_p)$",prepared_spin_ensemble_v4,"electron h=+1, proton L",5.0000000000000000e-01,5,1,-1,1,2.0717873225034940e-02,-5.1308342675296980e-03,2.1343751573926189e-02,-2.4276808706256392e-01,4.5555573124947667e-04,2.2777786562473834e-04,4.4243435227861970e-02,4,1.0000000000000000e+00
f3_mid_egamma_l_proton_region_3,egamma_region_max,F3,F_3,L_proton,mid_Egamma_L_proton_region_3,3,0.0000000000000000e+00,5.9905984897248798e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,L_p)$",prepared_spin_ensemble_v4,"electron h=-1, proton L",5.0000000000000000e-01,2,-1,1,-1,-4.0250917063784095e-03,1.6252978627594075e-02,1.6743974364343311e-02,1.8135644138574605e+00,2.8036067751378597e-04,1.4018033875689298e-04,2.7228544446141104e-02,5,1.0000000000000000e+00
f3_mid_egamma_l_proton_region_3,egamma_region_max,F3,F_3,L_proton,mid_Egamma_L_proton_region_3,3,0.0000000000000000e+00,5.9905984897248798e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,L_p)$",prepared_spin_ensemble_v4,"electron h=-1, proton L",5.0000000000000000e-01,1,-1,-1,1,3.8610766147835645e-03,-1.5590691516402610e-02,1.6061680316357217e-02,-1.3280281185876732e+00,2.5797757458485685e-04,1.2898878729242843e-04,2.5054704240205200e-02,6,1.0000000000000000e+00
f3_mid_egamma_l_proton_region_3,egamma_region_max,F3,F_3,L_proton,mid_Egamma_L_proton_region_3,3,0.0000000000000000e+00,5.9905984897248798e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,L_p)$",prepared_spin_ensemble_v4,"electron h=+1, proton L",5.0000000000000000e-01,4,1,-1,-1,-1.4478597567380595e-02,3.5856401825590830e-03,1.4915984816194392e-02,2.8988259668518088e+00,2.2248660303694165e-04,1.1124330151847083e-04,2.1607831787196451e-02,7,1.0000000000000000e+00
f3_mid_egamma_l_proton_region_3,egamma_region_max,F3,F_3,L_proton,mid_Egamma_L_proton_region_3,3,0.0000000000000000e+00,5.9905984897248798e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,L_p)$",prepared_spin_ensemble_v4,"electron h=-1, proton L",5.0000000000000000e-01,0,-1,-1,-1,-3.5500074795404668e-03,1.4334547341407534e-02,1.4767592917867389e-02,1.8135657406523569e+00,2.1808180058784706e-04,1.0904090029392353e-04,2.1180038701785087e-02,8,1.0000000000000000e+00
f3_high_egamma_l_proton_region_0,egamma_region_max,F3,F_3,L_proton,high_Egamma_L_proton_region_0,0,1.8602338126078416e-14,9.9999999999999356e-01,nan,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,L_p)$",prepared_spin_ensemble_v4,"electron h=+1, proton L",5.0000000000000000e-01,7,1,1,1,2.6808460187762661e+05,2.4744472594056420e-05,2.6808460187762661e+05,9.2300984169734612e-11,7.1869353763885559e+10,3.5934676881942780e+10,9.6487430468361279e-01,1,9.9999999999966849e-01
f3_high_egamma_l_proton_region_0,egamma_region_max,F3,F_3,L_proton,high_Egamma_L_proton_region_0,0,1.8602338126078416e-14,9.9999999999999356e-01,nan,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,L_p)$",prepared_spin_ensemble_v4,"electron h=+1, proton L",5.0000000000000000e-01,6,1,1,-1,5.1150391763997337e+04,-4.7212473181542071e-06,5.1150391763997337e+04,-9.2301293408221746e-11,2.6163625776104064e+09,1.3081812888052032e+09,3.5125695316055708e-02,2,9.9999999999966849e-01
f3_high_egamma_l_proton_region_1,egamma_region_max,F3,F_3,L_proton,high_Egamma_L_proton_region_1,1,0.0000000000000000e+00,9.9566130942201325e-01,nan,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,L_p)$",prepared_spin_ensemble_v4,"electron h=+1, proton L",5.0000000000000000e-01,7,1,1,1,1.6040856980297645e+05,-1.9531218701137946e+05,2.5274049865703049e+05,-8.8320591106990154e-01,6.3877759661404434e+10,3.1938879830702217e+10,6.9871458774256801e-01,1,9.8821290216279467e-01
f3_high_egamma_l_proton_region_1,egamma_region_max,F3,F_3,L_proton,high_Egamma_L_proton_region_1,1,0.0000000000000000e+00,9.9566130942201325e-01,nan,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,L_p)$",prepared_spin_ensemble_v4,"electron h=+1, proton L",5.0000000000000000e-01,5,1,-1,1,9.8612353998679158e+04,-1.2006928587451679e+05,1.5537383876179816e+05,-8.8320458429612370e-01,2.4141029771577255e+10,1.2070514885788628e+10,2.6406201084601100e-01,2,9.8821290216279467e-01
f3_high_egamma_l_proton_region_1,egamma_region_max,F3,F_3,L_proton,high_Egamma_L_proton_region_1,1,0.0000000000000000e+00,9.9566130942201325e-01,nan,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,L_p)$",prepared_spin_ensemble_v4,"electron h=+1, proton L",5.0000000000000000e-01,6,1,1,-1,3.0605895089569403e+04,-3.7265431257004377e+04,4.8222745473523668e+04,-8.8320510909376460e-01,2.3254331810042472e+09,1.1627165905021236e+09,2.5436303574215668e-02,3,9.8821290216279467e-01
f3_high_egamma_l_proton_region_2,egamma_region_max,F3,F_3,L_proton,high_Egamma_L_proton_region_2,2,0.0000000000000000e+00,8.0952684630230198e-01,nan,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,L_p)$",prepared_spin_ensemble_v4,"electron h=+1, proton L",5.0000000000000000e-01,7,1,1,1,2.7877751502129811e-01,2.6048537439561526e-02,2.7999183770994168e-01,9.3167931414091548e-02,7.8395429184190318e-02,3.9197714592095159e-02,4.9927435784614943e-01,1,9.8476560888597431e-01
f3_high_egamma_l_proton_region_2,egamma_region_max,F3,F_3,L_proton,high_Egamma_L_proton_region_2,2,0.0000000000000000e+00,8.0952684630230198e-01,nan,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,L_p)$",prepared_spin_ensemble_v4,"electron h=+1, proton L",5.0000000000000000e-01,5,1,-1,1,2.4287872574755670e-01,2.2694535464587981e-02,2.4393670769425069e-01,9.3169258208988262e-02,5.9505117360710305e-02,2.9752558680355153e-02,3.7896825832825165e-01,2,9.8476560888597431e-01
f3_high_egamma_l_proton_region_2,egamma_region_max,F3,F_3,L_proton,high_Egamma_L_proton_region_2,2,0.0000000000000000e+00,8.0952684630230198e-01,nan,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,L_p)$",prepared_spin_ensemble_v4,"electron h=-1, proton L",5.0000000000000000e-01,3,-1,1,1,-1.0050170617715430e-02,-1.0755401844884771e-01,1.0802255696816412e-01,-1.6639687783625290e+00,1.1668872813940263e-02,5.8344364069701313e-03,7.4315161503616264e-02,3,9.8476560888597431e-01
f3_high_egamma_l_proton_region_2,egamma_region_max,F3,F_3,L_proton,high_Egamma_L_proton_region_2,2,0.0000000000000000e+00,8.0952684630230198e-01,nan,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,L_p)$",prepared_spin_ensemble_v4,"electron h=-1, proton L",5.0000000000000000e-01,1,-1,-1,1,-6.6162151011982659e-03,-7.0805781415675798e-02,7.1114224907185650e-02,-1.6639675204912274e+00,5.0572329841497834e-03,2.5286164920748917e-03,3.2207831207957019e-02,4,9.8476560888597431e-01
f3_high_egamma_l_proton_region_3,egamma_region_max,F3,F_3,L_proton,high_Egamma_L_proton_region_3,3,0.0000000000000000e+00,5.2546514463212657e-01,nan,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,L_p)$",prepared_spin_ensemble_v4,"electron h=+1, proton L",5.0000000000000000e-01,7,1,1,1,1.5646554703128859e-01,-9.4242664441654078e-02,1.8265581624701305e-01,-5.4212521322434937e-01,3.3363147208862597e-02,1.6681573604431298e-02,3.8611134818814408e-01,1,9.9890877012465928e-01
f3_high_egamma_l_proton_region_3,egamma_region_max,F3,F_3,L_proton,high_Egamma_L_proton_region_3,3,0.0000000000000000e+00,5.2546514463212657e-01,nan,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,L_p)$",prepared_spin_ensemble_v4,"electron h=-1, proton L",5.0000000000000000e-01,3,-1,1,1,7.6480319630195859e-02,-1.2697633619603213e-01,1.4823032498279393e-01,-1.0286730783287938e+00,2.1972229244504701e-02,1.0986114622252350e-02,2.5428437560713862e-01,2,9.9890877012465928e-01
f3_high_egamma_l_proton_region_3,egamma_region_max,F3,F_3,L_proton,high_Egamma_L_proton_region_3,3,0.0000000000000000e+00,5.2546514463212657e-01,nan,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,L_p)$",prepared_spin_ensemble_v4,"electron h=+1, proton L",5.0000000000000000e-01,5,1,-1,1,1.1967681447308126e-01,-7.2083779616619811e-02,1.3970902335297361e-01,-5.4212388642945264e-01,1.9518611206241727e-02,9.7593056031208634e-03,2.2588868011829080e-01,3,9.9890877012465928e-01
f3_high_egamma_l_proton_region_3,egamma_region_max,F3,F_3,L_proton,high_Egamma_L_proton_region_3,3,0.0000000000000000e+00,5.2546514463212657e-01,nan,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,L_p)$",prepared_spin_ensemble_v4,"electron h=-1, proton L",5.0000000000000000e-01,1,-1,-1,1,5.5233501554357647e-02,-9.1701033458333372e-02,1.0705054521711510e-01,-1.0286716091369537e+00,1.1459819231281605e-02,5.7299096156408023e-03,1.3262436621108589e-01,4,9.9890877012465928e-01
