detail_id,selected_observable,selected_region,incoming_state,alpha_e,alpha_p,final_state_order,final_ket,out_index,hOut,sOut,lambda,amplitude_real,amplitude_imag,amplitude_abs,amplitude_phase,amplitude_abs2,fraction,decomposition_rank,retained_fraction_total
dghz_mixing_angles_polarization_01_local_minimum_2,dGHZ,polarization_cluster_01_local_minimum_2,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,8.7696632810315545e-01,8.7697730782450112e-01,p_gamma_lepton,|-1+1-1>,1,-1,-1,1,4.8670864421169489e+00,-2.8053789147167594e+00,5.6177113925669051e+00,-5.2288428285675970e-01,3.1558681290176008e+01,5.0001116648627342e-01,1,9.9999999999999978e-01
dghz_mixing_angles_polarization_01_local_minimum_2,dGHZ,polarization_cluster_01_local_minimum_2,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,8.7696632810315545e-01,8.7697730782450112e-01,p_gamma_lepton,|+1-1+1>,6,1,1,-1,-4.8669777467916671e+00,-2.8053162630200532e+00,5.6175859337735181e+00,-2.6187083707219410e+00,3.1557271723330079e+01,4.9998883351372636e-01,2,9.9999999999999978e-01
dghz_mixing_angles_polarization_01_local_minimum_11,dGHZ,polarization_cluster_01_local_minimum_11,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,5.9862964837526622e-01,5.9861027957421931e-01,p_gamma_lepton,|+1-1+1>,6,1,1,-1,-1.1480202233621576e+01,-1.3495464485305360e-05,1.1480202233629507e+01,-3.1415914780473932e+00,1.3179504332503197e+02,5.0002080350481548e-01,1,1.0000000000000000e+00
dghz_mixing_angles_polarization_01_local_minimum_11,dGHZ,polarization_cluster_01_local_minimum_11,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,5.9862964837526622e-01,5.9861027957421931e-01,p_gamma_lepton,|-1+1-1>,1,-1,-1,1,1.1479724586673200e+01,-1.3494902991149038e-05,1.1479724586681133e+01,-1.1755423999290924e-06,1.3178407658605130e+02,4.9997919649518446e-01,2,1.0000000000000000e+00
dghz_mixing_angles_polarization_01_local_minimum_16,dGHZ,polarization_cluster_01_local_minimum_16,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,8.9433113654704732e-01,8.9433384130959626e-01,p_gamma_lepton,|-1+1-1>,1,-1,-1,1,1.1605848634910041e+02,2.9795621733958590e+01,1.1982216542926217e+02,2.5130208819292665e-01,1.4357351328157471e+04,5.0000780746121942e-01,1,9.9999999940611684e-01
dghz_mixing_angles_polarization_01_local_minimum_16,dGHZ,polarization_cluster_01_local_minimum_16,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,8.9433113654704732e-01,8.9433384130959626e-01,p_gamma_lepton,|+1-1+1>,6,1,1,-1,-1.1605667333112169e+02,2.9795159263952780e+01,1.1982029435888981e+02,2.8902905412674547e+00,1.4356902940251002e+04,4.9999219194489741e-01,2,9.9999999940611684e-01
dghz_mixing_angles_polarization_01_local_minimum_19,dGHZ,polarization_cluster_01_local_minimum_19,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,7.8519375350089571e-01,7.8519870423586469e-01,p_gamma_lepton,|+1-1+1>,6,1,1,-1,3.0876485095815650e+02,1.1631308439946348e+02,3.2994615741015883e+02,3.6026411918161627e-01,1.0886446678972935e+05,5.0000173017769689e-01,1,9.9999998944655677e-01
dghz_mixing_angles_polarization_01_local_minimum_19,dGHZ,polarization_cluster_01_local_minimum_19,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,7.8519375350089571e-01,7.8519870423586469e-01,p_gamma_lepton,|-1+1-1>,1,-1,-1,1,-3.0876373458097510e+02,1.1631279930718688e+02,3.2994501219910080e+02,2.7813281502337497e+00,1.0886371107506477e+05,4.9999825926885993e-01,2,9.9999998944655677e-01
dghz_mixing_angles_polarization_01_local_minimum_23,dGHZ,polarization_cluster_01_local_minimum_23,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,7.7571837703837165e-01,7.7571055806049061e-01,p_gamma_lepton,|-1-1+1>,4,1,-1,-1,1.1558287162699017e+02,7.3551519543079314e+02,7.4454147159385229e+02,1.4149255880471292e+00,5.5434200292313902e+05,4.9999712609309072e-01,1,9.9997156544295418e-01
dghz_mixing_angles_polarization_01_local_minimum_23,dGHZ,polarization_cluster_01_local_minimum_23,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,7.7571837703837165e-01,7.7571055806049061e-01,p_gamma_lepton,|+1+1-1>,3,-1,1,1,1.1558324546570046e+02,-7.3549803787421592e+02,7.4452458008396604e+02,-1.4149215145060119e+00,5.5431685034920601e+05,4.9997443934986352e-01,2,9.9997156544295418e-01
