detail_id,selected_observable,selected_region,alpha_e,alpha_p,momentum,E,px,py,pz,p_abs,phi_xy,s,sqrt_s,pIn,pOut,theta_p_in,phi_p_in,theta_lepton_in,phi_lepton_in,theta_p_out,theta_gamma_out,phi_p_out,qOut,phi_gamma_out
dghz_mixing_angles_polarization_01_local_minimum_2,dGHZ,polarization_cluster_01_local_minimum_2,8.7696632810315545e-01,8.7697730782450112e-01,k,2.4120156261119927e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.4120155719830048e+00,2.4120155719830048e+00,0.0000000000000000e+00,2.5000000000000000e+01,5.0000000000000000e+00,2.4120155719830048e+00,2.2862741067126535e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1415926535897931e+00,3.1415926535897931e+00,3.3509569188596017e-02,1.2125646002932378e-01,5.2288428286331612e-01
dghz_mixing_angles_polarization_01_local_minimum_2,dGHZ,polarization_cluster_01_local_minimum_2,8.7696632810315545e-01,8.7697730782450112e-01,p,2.5879843738880073e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.4120155719830048e+00,2.4120155719830048e+00,0.0000000000000000e+00,2.5000000000000000e+01,5.0000000000000000e+00,2.4120155719830048e+00,2.2862741067126535e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1415926535897931e+00,3.1415926535897931e+00,3.3509569188596017e-02,1.2125646002932378e-01,5.2288428286331612e-01
dghz_mixing_angles_polarization_01_local_minimum_2,dGHZ,polarization_cluster_01_local_minimum_2,8.7696632810315545e-01,8.7697730782450112e-01,kp,2.4075306209718024e+00,-2.9269610504679194e-16,-1.6796142067475853e-17,2.4075305667419773e+00,2.4075305667419773e+00,3.1989140249059340e+00,2.5000000000000000e+01,5.0000000000000000e+00,2.4120155719830048e+00,2.2862741067126535e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1415926535897931e+00,3.1415926535897931e+00,3.3509569188596017e-02,1.2125646002932378e-01,5.2288428286331612e-01
dghz_mixing_angles_polarization_01_local_minimum_2,dGHZ,polarization_cluster_01_local_minimum_2,8.7696632810315545e-01,8.7697730782450112e-01,pp,2.4712129189984302e+00,2.7983064344789471e-16,9.3805156701577699e-18,-2.2862741067126535e+00,2.2862741067126535e+00,3.3509569188596017e-02,2.5000000000000000e+01,5.0000000000000000e+00,2.4120155719830048e+00,2.2862741067126535e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1415926535897931e+00,3.1415926535897931e+00,3.3509569188596017e-02,1.2125646002932378e-01,5.2288428286331612e-01
dghz_mixing_angles_polarization_01_local_minimum_2,dGHZ,polarization_cluster_01_local_minimum_2,8.7696632810315545e-01,8.7697730782450112e-01,qout,1.2125646002932378e-01,1.2865461598897231e-17,7.4156263973180830e-18,-1.2125646002932378e-01,1.2125646002932378e-01,5.2288428286331601e-01,2.5000000000000000e+01,5.0000000000000000e+00,2.4120155719830048e+00,2.2862741067126535e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1415926535897931e+00,3.1415926535897931e+00,3.3509569188596017e-02,1.2125646002932378e-01,5.2288428286331612e-01
dghz_mixing_angles_polarization_01_local_minimum_11,dGHZ,polarization_cluster_01_local_minimum_11,5.9862964837526622e-01,5.9861027957421931e-01,k,2.4120156261119927e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.4120155719830048e+00,2.4120155719830048e+00,0.0000000000000000e+00,2.5000000000000000e+01,5.0000000000000000e+00,2.4120155719830048e+00,1.7207092164403548e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1415926535897931e+00,3.1415926535897931e+00,3.5744656208813739e+00,6.5976218158100852e-01,1.1755423999226969e-06
dghz_mixing_angles_polarization_01_local_minimum_11,dGHZ,polarization_cluster_01_local_minimum_11,5.9862964837526622e-01,5.9861027957421931e-01,p,2.5879843738880073e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.4120155719830048e+00,2.4120155719830048e+00,0.0000000000000000e+00,2.5000000000000000e+01,5.0000000000000000e+00,2.4120155719830048e+00,1.7207092164403548e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1415926535897931e+00,3.1415926535897931e+00,3.5744656208813739e+00,6.5976218158100852e-01,1.1755423999226969e-06
dghz_mixing_angles_polarization_01_local_minimum_11,dGHZ,polarization_cluster_01_local_minimum_11,5.9862964837526622e-01,5.9861027957421931e-01,kp,2.3804714528676270e+00,1.1049207861813754e-16,8.8395397780452927e-17,2.3804713980213634e+00,2.3804713980213634e+00,6.7475051620562565e-01,2.5000000000000000e+01,5.0000000000000000e+00,2.4120155719830048e+00,1.7207092164403548e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1415926535897931e+00,3.1415926535897931e+00,3.5744656208813739e+00,6.5976218158100852e-01,1.1755423999226969e-06
dghz_mixing_angles_polarization_01_local_minimum_11,dGHZ,polarization_cluster_01_local_minimum_11,5.9862964837526622e-01,5.9861027957421931e-01,pp,1.9597663655504396e+00,-1.9128964300524740e-16,-8.8395492761415675e-17,-1.7207092164403548e+00,1.7207092164403548e+00,3.5744656208813734e+00,2.5000000000000000e+01,5.0000000000000000e+00,2.4120155719830048e+00,1.7207092164403548e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1415926535897931e+00,3.1415926535897931e+00,3.5744656208813739e+00,6.5976218158100852e-01,1.1755423999226969e-06
dghz_mixing_angles_polarization_01_local_minimum_11,dGHZ,polarization_cluster_01_local_minimum_11,5.9862964837526622e-01,5.9861027957421931e-01,qout,6.5976218158100852e-01,8.0797564387109862e-17,9.4980962747575506e-23,-6.5976218158100852e-01,6.5976218158100852e-01,1.1755423999226969e-06,2.5000000000000000e+01,5.0000000000000000e+00,2.4120155719830048e+00,1.7207092164403548e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1415926535897931e+00,3.1415926535897931e+00,3.5744656208813739e+00,6.5976218158100852e-01,1.1755423999226969e-06
