detail_id,selected_observable,selected_observable_label,selected_spin_case,selected_region,qOut_regime,cluster_id,energy_band_cluster_id,selected_concurrence,selected_purity,alpha_e,alpha_p,sqrt_s,theta_p_out,theta_gamma_out,phi_p_out,qOut,phi_gamma_out
dghz_mixing_angles_polarization_01_local_minimum_2,dGHZ,d_{\rm GHZ},mixing_angles,polarization_cluster_01_local_minimum_2,gradient_local_minimum,0,0,2.2912499293258053e-08,1.0000000000000000e+00,8.7696632810315545e-01,8.7697730782450112e-01,5.0,3.141592653589793,3.141592653589793,0.03350956918859602,0.12125646002932378,0.5228842828633161
dghz_mixing_angles_polarization_01_local_minimum_11,dGHZ,d_{\rm GHZ},mixing_angles,polarization_cluster_01_local_minimum_11,gradient_local_minimum,1,1,2.4487161100947876e-08,1.0000000000000004e+00,5.9862964837526622e-01,5.9861027957421931e-01,5.0,3.141592653589793,3.141592653589793,3.574465620881374,0.6597621815810085,1.1755423999226969e-06
dghz_mixing_angles_polarization_01_local_minimum_16,dGHZ,d_{\rm GHZ},mixing_angles,polarization_cluster_01_local_minimum_16,gradient_local_minimum,2,2,2.4760800192403254e-08,1.0000000000000000e+00,8.9433113654704732e-01,8.9433384130959626e-01,4.999938415639027,3.141496692832402,3.141592653589793,6.28079035278685,1.648874169531122,6.029488255139138
dghz_mixing_angles_polarization_01_local_minimum_19,dGHZ,d_{\rm GHZ},mixing_angles,polarization_cluster_01_local_minimum_19,gradient_local_minimum,3,3,2.5353888321977973e-08,1.0000000000000000e+00,7.8519375350089571e-01,7.8519870423586469e-01,5.0,3.1413090319908736,3.141592653589793,3.1703137121790705,1.8887990980447835,0.38898536978014253
dghz_mixing_angles_polarization_01_local_minimum_23,dGHZ,d_{\rm GHZ},mixing_angles,polarization_cluster_01_local_minimum_23,gradient_local_minimum,4,4,2.5781779587396542e-08,1.0000000000000000e+00,7.7571837703837165e-01,7.7571055806049061e-01,4.999765481148077,0.010605199024533336,3.141592653589793,2.6174360423478698,2.032922831817382,4.55651624435998
dghz_mixing_angles_polarization_01_local_minimum_24,dGHZ,d_{\rm GHZ},mixing_angles,polarization_cluster_01_local_minimum_24,gradient_local_minimum,5,5,2.5871198161892660e-08,1.0000000000000000e+00,7.4252700004446315e-01,7.4253334940113980e-01,5.0,0.00973758267289865,3.141592653589793,2.581654320079685,2.0330695321773846,5.00822242916622
dghz_mixing_angles_polarization_01_local_minimum_25,dGHZ,d_{\rm GHZ},mixing_angles,polarization_cluster_01_local_minimum_25,gradient_local_minimum,6,6,2.5928621760517010e-08,1.0000000000000000e+00,7.6868599845384078e-01,7.6868388300795676e-01,5.0,0.0073631077818510785,3.141592653589793,3.8560994205671815,2.033175048404339,0.054574183805175265
dghz_mixing_angles_polarization_01_local_minimum_27,dGHZ,d_{\rm GHZ},mixing_angles,polarization_cluster_01_local_minimum_27,gradient_local_minimum,7,7,2.5987366820406821e-08,9.9999999999999967e-01,7.5349531496613198e-01,8.1730854417236298e-01,4.997787289841268,3.141592653589793,0.0,0.09394468774292043,0.3224874742297697,0.9661662865311872
dghz_mixing_angles_polarization_01_local_minimum_28,dGHZ,d_{\rm GHZ},mixing_angles,polarization_cluster_01_local_minimum_28,gradient_local_minimum,8,8,2.6029299732898530e-08,1.0000000000000004e+00,7.0502469627519448e-01,7.0501576936629851e-01,5.0,0.010806927155464507,3.141592653589793,3.6054858168218296,2.0310697020895834,6.280939556234942
dghz_mixing_angles_polarization_01_local_minimum_32,dGHZ,d_{\rm GHZ},mixing_angles,polarization_cluster_01_local_minimum_32,gradient_local_minimum,9,9,2.6292176719739017e-08,1.0000000000000000e+00,6.9151379678128799e-01,6.9151264548811398e-01,5.0,3.14116438050674,3.141592653589793,3.149132338242656,1.9487166821387898,2.8019619455970575
dghz_mixing_angles_polarization_01_local_minimum_35,dGHZ,d_{\rm GHZ},mixing_angles,polarization_cluster_01_local_minimum_35,gradient_local_minimum,10,10,2.6363609623313204e-08,1.0000000000000002e+00,8.6247052472875529e-01,8.6246408348667591e-01,4.999901988196996,0.0048767287375849665,3.141592653589793,6.282932088632674,2.0321456688970074,3.50676912702538
dghz_mixing_angles_polarization_01_local_minimum_44,dGHZ,d_{\rm GHZ},mixing_angles,polarization_cluster_01_local_minimum_44,gradient_local_minimum,11,11,2.6542832215294197e-08,1.0000000000000004e+00,7.0477583165324775e-01,7.0475776302007875e-01,5.0,2.3848392394659808e-05,3.141592653589793,2.7285493865817085,2.032789023977349,3.488582548897945
dghz_mixing_angles_polarization_01_local_minimum_46,dGHZ,d_{\rm GHZ},mixing_angles,polarization_cluster_01_local_minimum_46,gradient_local_minimum,12,12,2.6665119178664685e-08,1.0000000000000000e+00,7.8323851995545013e-01,7.8324505290351265e-01,4.998438185684446,3.141592653589793,3.141592653589793,3.1472439634140073,2.0297440921098415,5.248345579437999
dghz_mixing_angles_polarization_01_local_minimum_47,dGHZ,d_{\rm GHZ},mixing_angles,polarization_cluster_01_local_minimum_47,gradient_local_minimum,13,13,2.6668984020412651e-08,1.0000000000000000e+00,7.7596456262133651e-01,7.7595101655509069e-01,5.0,0.00015339807878856412,3.141592653589793,5.835084914686173,2.0411458761845243,1.612180747461698
dghz_mixing_angles_polarization_01_local_minimum_57,dGHZ,d_{\rm GHZ},mixing_angles,polarization_cluster_01_local_minimum_57,gradient_local_minimum,14,14,2.7217623631025366e-08,1.0000000000000000e+00,8.4620820848337053e-01,8.4620256659142934e-01,5.0,0.0004050733654647387,3.141592653589793,5.491386302214705,2.0663636668403833,2.2810901112349438
