spin_case,entanglement_mode,Q2,t,phi,squared_amplitude_M2,spin_signal_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,3.0000000000000000e+00,-6.9999999999999996e-01,6.9999999999999996e-01,1.3954504650385624e+02,6.9772523251928106e+01,4.9999999999999978e-01,True,1,1,1.2506586643331824e-01,3.8258952355138276e-01,2.9996085075918477e-01,4.6006922947912704e-01,3.9403738687179790e-01,5.3478849815808660e-01,2.0404779947010182e-01,4.9647481435526997e-02,4.9647479317864396e-02,4.9647482242733854e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,3.5000000000000000e+00,-6.9999999999999996e-01,6.9999999999999996e-01,1.5811980906725000e+02,7.9059904533624973e+01,4.9999999999999983e-01,True,1,1,1.2534973453861767e-01,4.6333726457851748e-01,2.6479422843187411e-01,5.3765397381377256e-01,3.8013991501009831e-01,5.8606759185301549e-01,2.3019724030109648e-01,5.8677818861735787e-02,5.8677815624151308e-02,5.8677818062458087e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,4.0000000000000000e+00,-6.9999999999999996e-01,6.9999999999999996e-01,1.8155865131056822e+02,9.0779325655284111e+01,4.9999999999999994e-01,True,1,1,1.2309949793164308e-01,5.3951550118416713e-01,2.2863718533351945e-01,6.1026023842103849e-01,3.6553459491507456e-01,6.3995236850471404e-01,2.5148359017513522e-01,6.6187096188677130e-02,6.6187091171470924e-02,6.6187095419556141e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,4.5000000000000000e+00,-6.9999999999999996e-01,6.9999999999999996e-01,2.1240090334403658e+02,1.0620045167201830e+02,5.0000000000000000e-01,True,1,1,1.1820690873821435e-01,6.0957417241592804e-01,1.9183470581471229e-01,6.7617860344554359e-01,3.4991053201002864e-01,6.9285293185541585e-01,2.6708298437061939e-01,7.1663958807557604e-02,7.1663952783079521e-02,7.1663959149064774e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,5.0000000000000000e+00,-6.9999999999999996e-01,6.9999999999999996e-01,2.5507197151754625e+02,1.2753598575877311e+02,4.9999999999999994e-01,True,1,1,1.1048100585323677e-01,6.7202958898055998e-01,1.5489399640616444e-01,7.3380559927802413e-01,3.3292496723586490e-01,7.4179293292273285e-01,2.7623829418923779e-01,7.4640836412056821e-02,7.4640831031985905e-02,7.4640836746056732e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,5.5000000000000000e+00,-6.9999999999999996e-01,6.9999999999999996e-01,3.1800723171403752e+02,1.5900361585701876e+02,4.9999999999999994e-01,True,1,1,9.9657012108869569e-02,7.2569619888743109e-01,1.1852640045315883e-01,7.8187352046515990e-01,3.1422879646731849e-01,7.8450187338124666e-01,2.7838539701422460e-01,7.4759708862449537e-02,7.4759708862449523e-02,7.4759708654637116e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,6.0000000000000000e+00,-6.9999999999999996e-01,6.9999999999999996e-01,4.1976772950784687e+02,2.0988386475392338e+02,4.9999999999999989e-01,True,1,1,8.5305116730375649e-02,7.6999702892115907e-01,8.3714238374576852e-02,8.1973808085437483e-01,2.9339932805557828e-01,8.1957405513896808e-01,2.7320610137582724e-01,7.1798133715018198e-02,7.1798129056446350e-02,7.1798133602884562e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.0000000000000000e+00,-5.9999999999999987e-01,6.9999999999999996e-01,1.2498443038802689e+02,6.2492215194013433e+01,4.9999999999999994e-01,True,1,1,8.4069562951384208e-02,5.6965236091694030e-02,4.2362373520539920e-01,1.3335144136274335e-01,4.4044822352157220e-01,4.3608712951434353e-01,6.6663668956286837e-02,7.4698773757019849e-03,7.4698771590978874e-03,7.4698773757032322e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.5000000000000000e+00,-5.9999999999999987e-01,6.9999999999999996e-01,1.2468520295196807e+02,6.2342601475984026e+01,5.0000000000000000e-01,True,1,1,1.0569775718846983e-01,1.3118127861536111e-01,4.0651902867207268e-01,2.1633396643357947e-01,4.4141769164214495e-01,4.4820317943847338e-01,1.0772565124426729e-01,1.8419841299051370e-02,1.8419841947521581e-02,1.8419841527109904e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,2.0000000000000000e+00,-5.9999999999999987e-01,6.9999999999999996e-01,1.3485370063837237e+02,6.7426850319186173e+01,4.9999999999999989e-01,True,1,1,1.1734383864438236e-01,2.1572461274293747e-01,3.7806067655146269e-01,3.0071879121143280e-01,4.3223206317331320e-01,4.6860653907906802e-01,1.4634929728512039e-01,3.0125106376776130e-02,3.0125104812710496e-02,3.0125104770022060e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,2.5000000000000000e+00,-5.9999999999999987e-01,6.9999999999999996e-01,1.4905623460217660e+02,7.4528117301088287e+01,4.9999999999999994e-01,True,1,1,1.2405683852703484e-01,3.0086070054334002e-01,3.4596000546834477e-01,3.8429370739409735e-01,4.2053872254944896e-01,5.0197597483562006e-01,1.8184929397463298e-01,4.1774393225947976e-02,4.1774392594542464e-02,4.1774392797084614e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,3.0000000000000000e+00,-5.9999999999999987e-01,6.9999999999999996e-01,1.6656940483146840e+02,8.3284702415734202e+01,4.9999999999999989e-01,True,1,1,1.2750903592061025e-01,3.8425451233696589e-01,3.1174560053505729e-01,4.6567453274325693e-01,4.0790507942613186e-01,5.4569179643340493e-01,2.1371489212855355e-01,5.2942685952927754e-02,5.2942680127271977e-02,5.2942686990433654e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,3.5000000000000000e+00,-5.9999999999999987e-01,6.9999999999999996e-01,1.8819965627373125e+02,9.4099828136865611e+01,4.9999999999999978e-01,True,1,1,1.2821124899584391e-01,4.6445718656033397e-01,2.7590723447348980e-01,5.4341669823991734e-01,3.9459603657440373e-01,5.9580901740621839e-01,2.4131674367768510e-01,6.3143105409358247e-02,6.3143105676344596e-02,6.3143105040213282e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,4.0000000000000000e+00,-5.9999999999999987e-01,6.9999999999999996e-01,2.1573543358183272e+02,1.0786771679091635e+02,4.9999999999999994e-01,True,1,1,1.2623660638672590e-01,5.3999781591268936e-01,2.3875857289121324e-01,6.1590161038914171e-01,3.8045079358063172e-01,6.4838628010413157e-01,2.6386604825275756e-01,7.1801471697426178e-02,7.1801469415046504e-02,7.1801470907749798e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,4.5000000000000000e+00,-5.9999999999999987e-01,6.9999999999999996e-01,2.5224879753125924e+02,1.2612439876562959e+02,4.9999999999999989e-01,True,1,1,1.2147851332603249e-01,6.0933786166001302e-01,2.0069323423389879e-01,6.8144374926004336e-01,3.6517218011450875e-01,6.9991880139341656e-01,2.8051538159687472e-01,7.8315924553284622e-02,7.8315917662417592e-02,7.8315924624337147e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,5.0000000000000000e+00,-5.9999999999999987e-01,6.9999999999999996e-01,3.0313589592550375e+02,1.5156794796275187e+02,5.0000000000000000e-01,True,1,1,1.1374485502719830e-01,6.7102319305662239e-01,1.6227715628372302e-01,7.3847581266150886e-01,3.4843689688769952e-01,7.4749080872253970e-01,2.9050052273552718e-01,8.2136508221012372e-02,8.2136503616039136e-02,8.2136508053239465e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,5.5000000000000000e+00,-5.9999999999999987e-01,6.9999999999999996e-01,3.7877823351822690e+02,1.8938911675911345e+02,5.0000000000000000e-01,True,1,1,1.0276578845751910e-01,7.2391388993224315e-01,1.2428990058170908e-01,7.8577953958909408e-01,3.2991838294074893e-01,7.8888317049233847e-01,2.9326921867507888e-01,8.2837357522721256e-02,8.2837352738331954e-02,8.2837357262600997e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,6.0000000000000000e+00,-5.9999999999999987e-01,6.9999999999999996e-01,5.0229130398484210e+02,2.5114565199242099e+02,4.9999999999999989e-01,True,1,1,8.8098454946274080e-02,7.6749046859035241e-01,8.7793138211678778e-02,8.2276991473125871e-01,3.0921893049359983e-01,8.2273727876000957e-01,2.8853498524656845e-01,8.0147375445923430e-02,8.0147374094630103e-02,8.0147375367332102e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.0000000000000000e+00,-4.9999999999999989e-01,6.9999999999999996e-01,1.5773253716488981e+02,7.8866268582444889e+01,4.9999999999999989e-01,True,1,1,8.4296293369249584e-02,5.6830655206798524e-02,4.3571789625999247e-01,1.3449728381643022e-01,4.5244876102257603e-01,4.4814477567519950e-01,6.9113248104986022e-02,7.7539309069687735e-03,7.7539311538359912e-03,7.7539314725073305e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.5000000000000000e+00,-4.9999999999999989e-01,6.9999999999999996e-01,1.5547026968121830e+02,7.7735134840609135e+01,4.9999999999999989e-01,True,1,1,1.0722822055080206e-01,1.3065280668839827e-01,4.2130794369524316e-01,2.1845667166352264e-01,4.5623847537557077e-01,4.6230488917619250e-01,1.1248466526405086e-01,1.9155270216256723e-02,1.9155271709819677e-02,1.9155271239941485e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,2.0000000000000000e+00,-4.9999999999999989e-01,6.9999999999999996e-01,1.6604130682777583e+02,8.3020653413887885e+01,4.9999999999999983e-01,True,1,1,1.2039584864157568e-01,2.1429216280542882e-01,3.9421181068789868e-01,3.0391249928972419e-01,4.4927121808822207e-01,4.8298094983871698e-01,1.5368631208937461e-01,3.1946515814573001e-02,3.1946515346517962e-02,3.1946515181449170e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,2.5000000000000000e+00,-4.9999999999999989e-01,6.9999999999999996e-01,1.8182875278174703e+02,9.0914376390873485e+01,4.9999999999999989e-01,True,1,1,1.2835663369958472e-01,2.9868109557559142e-01,3.6256453348222989e-01,3.8834273604268288e-01,4.3937765711487908e-01,5.1554601786912291e-01,1.9179977901714171e-01,4.5124258368191922e-02,4.5124259217883905e-02,4.5124258747287427e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,3.0000000000000000e+00,-4.9999999999999989e-01,6.9999999999999996e-01,2.0188368825161777e+02,1.0094184412580888e+02,5.0000000000000000e-01,True,1,1,1.3274234771407151e-01,3.8139076341565908e-01,3.2809319701507017e-01,4.7027066859588296e-01,4.2818306177398169e-01,5.5783431046528265e-01,2.2618474538612379e-01,5.8075056446196066e-02,5.8075057585928305e-02,5.8075057585928500e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,3.5000000000000000e+00,-4.9999999999999989e-01,6.9999999999999996e-01,2.2713091048562816e+02,1.1356545524281407e+02,4.9999999999999994e-01,True,1,1,1.3408660774745843e-01,4.6088548207331426e-01,2.9139781753523120e-01,5.4822249744388607e-01,4.1598697606660728e-01,6.0620242187423656e-01,2.5610789118641514e-01,7.0153260740439594e-02,7.0153257815523451e-02,7.0153260635942710e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,4.0000000000000000e+00,-4.9999999999999989e-01,6.9999999999999996e-01,2.5972249540559244e+02,1.2986124770279622e+02,5.0000000000000000e-01,True,1,1,1.3248289133138391e-01,5.3565992855554123e-01,2.5288905846014220e-01,6.2058059163317525e-01,4.0266808478290106e-01,6.5690290812901497e-01,2.8070162119378012e-01,8.0636995156131042e-02,8.0636994118349084e-02,8.0636995759372346e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,4.5000000000000000e+00,-4.9999999999999989e-01,6.9999999999999996e-01,3.0342087367299132e+02,1.5171043683649566e+02,5.0000000000000000e-01,True,1,1,1.2783570994803448e-01,6.0418305511737680e-01,2.1305929081687763e-01,6.8568449945691168e-01,3.8796949313588625e-01,7.0655185648144769e-01,2.9906633149705064e-01,8.8784099966590369e-02,8.8784097462807660e-02,8.8784100403022287e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,5.0000000000000000e+00,-4.9999999999999989e-01,6.9999999999999996e-01,3.6491765770308092e+02,1.8245882885154037e+02,4.9999999999999978e-01,True,1,1,1.1995662298038416e-01,6.6504137660317253e-01,1.7258009069966446e-01,7.4201630640553495e-01,3.7160739355410427e-01,7.5231808102657871e-01,3.1041514313500856e-01,9.3918574980611957e-02,9.3918575841312510e-02,9.3918574739366642e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,5.5000000000000000e+00,-4.9999999999999989e-01,6.9999999999999996e-01,4.5724336237672122e+02,2.2862168118836055e+02,4.9999999999999994e-01,True,1,1,1.0857201949286764e-01,7.1716241066133002e-01,1.3234760739634427e-01,7.8843081068780729e-01,3.5329464134471261e-01,7.9205501661421496e-01,3.1420512829693509e-01,9.5513336559503226e-02,9.5513331002592600e-02,9.5513336894637341e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,6.0000000000000000e+00,-4.9999999999999989e-01,6.9999999999999996e-01,6.0983721198840215e+02,3.0491860599420102e+02,5.0000000000000000e-01,True,1,1,9.3221546367116936e-02,7.6011537434732634e-01,9.3558972427247949e-02,8.2443546298447767e-01,3.3267360685988606e-01,8.2447368537471921e-01,3.1019202681445035e-01,9.3228193600177423e-02,9.3228190672446948e-02,9.3228194234552864e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.0000000000000000e+00,-3.9999999999999991e-01,6.9999999999999996e-01,2.0967009276499783e+02,1.0483504638249892e+02,4.9999999999999994e-01,True,1,1,8.4878072127565082e-02,5.3223804721380996e-02,4.5034059257274617e-01,1.3352239377041250e-01,4.6669273318209542e-01,4.6198549102812730e-01,7.0803190478697264e-02,7.7911691210692524e-03,7.7911707581101997e-03,7.7911712127080590e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.5000000000000000e+00,-3.9999999999999991e-01,6.9999999999999996e-01,2.0059667677246489e+02,1.0029833838623242e+02,4.9999999999999983e-01,True,1,1,1.1100394328225223e-01,1.2299440946223605e-01,4.4187816992689510e-01,2.1768213787167445e-01,4.7698449259268560e-01,4.7991661279753151e-01,1.1709846891494470e-01,1.9936012965209034e-02,1.9936013691750298e-02,1.9936013422149595e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,2.0000000000000000e+00,-3.9999999999999991e-01,6.9999999999999996e-01,2.0924397476311088e+02,1.0462198738155541e+02,4.9999999999999989e-01,True,1,1,1.2732937971301533e-01,2.0385972671151034e-01,4.1779546800212664e-01,3.0397039336794063e-01,4.7475495188426808e-01,5.0073773837626723e-01,1.6207735760526848e-01,3.4626440931267641e-02,3.4626440317416435e-02,3.4626441376171324e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,2.5000000000000000e+00,-3.9999999999999991e-01,6.9999999999999996e-01,2.2543691133412904e+02,1.1271845566706449e+02,4.9999999999999989e-01,True,1,1,1.3778611259356879e-01,2.8642729611759482e-01,3.8735639920145309e-01,3.8928518196702605e-01,4.6855878523561711e-01,5.3160410123535007e-01,2.0433093393246549e-01,5.0517344114216614e-02,5.0517342395514031e-02,5.0517344486692456e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,3.0000000000000000e+00,-3.9999999999999991e-01,6.9999999999999996e-01,2.4756498985205565e+02,1.2378249492602782e+02,4.9999999999999994e-01,True,1,1,1.4399181805857919e-01,3.6777519416327970e-01,3.5277831312226676e-01,4.7185882581610011e-01,4.6026589552841152e-01,5.7128770775762461e-01,2.4288428860347319e-01,6.6658514390895651e-02,6.6658512709363571e-02,6.6658513383730911e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,3.5000000000000000e+00,-3.9999999999999991e-01,6.9999999999999996e-01,2.7653355288637101e+02,1.3826677644318551e+02,4.9999999999999994e-01,True,1,1,1.4654272111160047e-01,4.4610667534043708e-01,3.1492625248700157e-01,5.5008832964162102e-01,4.5029384259853994e-01,6.1668545163982291e-01,2.7675724261535445e-01,8.2111235513818270e-02,8.2111231065859672e-02,8.2111235975407551e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,4.0000000000000000e+00,-3.9999999999999991e-01,6.9999999999999996e-01,3.1487584480871487e+02,1.5743792240435741e+02,4.9999999999999989e-01,True,1,1,1.4558059096645867e-01,5.1980979073948219e-01,2.7441652757952312e-01,6.2231485042671919e-01,4.3860914543646268e-01,6.6436924587388158e-01,3.0490189249414906e-01,9.5879846046862283e-02,9.5879843385557564e-02,9.5879845705602693e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,4.5000000000000000e+00,-3.9999999999999991e-01,6.9999999999999996e-01,3.6720905931148070e+02,1.8360452965574032e+02,5.0000000000000000e-01,True,1,1,1.4103808619172015e-01,5.8734159874193370e-01,2.3193378901012332e-01,6.8689648751330801e-01,4.2502930890702367e-01,7.1114578306489473e-01,3.2629576874139521e-01,1.0696488918876640e-01,1.0696488918876668e-01,1.0696488867365925e-01
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,5.0000000000000000e+00,-3.9999999999999991e-01,6.9999999999999996e-01,4.4192168612521652e+02,2.2096084306260826e+02,4.9999999999999989e-01,True,1,1,1.3274009687339899e-01,6.4734120996304789e-01,1.8834647721304063e-01,7.4238428824532965e-01,4.0933871673918987e-01,7.5431352420528730e-01,3.4008681992461265e-01,1.1446385599914255e-01,1.1446385622516492e-01,1.1446385520401528e-01
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,5.5000000000000000e+00,-3.9999999999999991e-01,6.9999999999999996e-01,5.5562861671157066e+02,2.7781430835578533e+02,4.9999999999999994e-01,True,1,1,1.2041232195549044e-01,6.9883731839397079e-01,1.4476434156039034e-01,7.8774750015322093e-01,3.9131731089735983e-01,7.9183565866303829e-01,3.4572746811288951e-01,1.1767339913885994e-01,1.1767339594181492e-01,1.1767339816283820e-01
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,6.0000000000000000e+00,-3.9999999999999991e-01,6.9999999999999996e-01,7.4658323716675932e+02,3.7329161858337960e+02,4.9999999999999994e-01,True,1,1,1.0356786972494733e-01,7.4154071224584417e-01,1.0263439876525676e-01,8.2264760273656190e-01,3.7067541799848580e-01,8.2253060416406698e-01,3.4303073116811095e-01,1.1614014673077466e-01,1.1614014205908275e-01,1.1614014705852550e-01
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.0000000000000000e+00,-2.9999999999999993e-01,6.9999999999999996e-01,3.0342076728252340e+02,1.5171038364126167e+02,4.9999999999999994e-01,True,1,1,8.5912231211205017e-02,4.2025214068387731e-02,4.6838099696225760e-01,1.2758677345839398e-01,4.8362487990113712e-01,4.7778471205818784e-01,7.0119639026175948e-02,7.1313546723421814e-03,7.1313546723434096e-03,7.1313541436733019e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.5000000000000000e+00,-2.9999999999999993e-01,6.9999999999999996e-01,2.7184445721736927e+02,1.3592222860868461e+02,4.9999999999999989e-01,True,1,1,1.1945708593954754e-01,9.6539507855424020e-02,4.7363538043821135e-01,2.0879422733665653e-01,5.0853281782964543e-01,5.0364224252821932e-01,1.1935807222526874e-01,2.0005157410975485e-02,2.0005157825741721e-02,2.0005158279037039e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,2.0000000000000000e+00,-2.9999999999999993e-01,6.9999999999999996e-01,2.6985449503688909e+02,1.3492724751844457e+02,5.0000000000000000e-01,True,1,1,1.4349187306925834e-01,1.6733223763909186e-01,4.5679174580238163e-01,2.9396456659934384e-01,5.1679182281323011e-01,5.2391215634815247e-01,1.6938625707571064e-01,3.7825171025710397e-02,3.7825171456509238e-02,3.7825170782877782e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,2.5000000000000000e+00,-2.9999999999999993e-01,6.9999999999999996e-01,2.8083033257978917e+02,1.4041516628989456e+02,4.9999999999999989e-01,True,1,1,1.6042056509552383e-01,2.4316700982041548e-01,4.2968600056054485e-01,3.7916343862613638e-01,5.1890729315805650e-01,5.5014563066590583e-01,2.1806871147003851e-01,5.8899960820226666e-02,5.8899962109337428e-02,5.8899961198068701e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,3.0000000000000000e+00,-2.9999999999999993e-01,6.9999999999999996e-01,3.0108880509155625e+02,1.5054440254577810e+02,4.9999999999999989e-01,True,1,1,1.7157269969059286e-01,3.1981986425786324e-01,3.9576485588070848e-01,4.6191195479406194e-01,5.1740480393125754e-01,5.8357114735264148e-01,2.6377442028355869e-01,8.1640717128635104e-02,8.1640718701746717e-02,8.1640717298282400e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,3.5000000000000000e+00,-2.9999999999999993e-01,6.9999999999999996e-01,3.3088021802046831e+02,1.6544010901023410e+02,4.9999999999999978e-01,True,1,1,1.7754670976750492e-01,3.9477506301210086e-01,3.5650727619795974e-01,5.4018684323110677e-01,5.1288586626597155e-01,6.2239571704192109e-01,3.0495216204650727e-01,1.0443164107451355e-01,1.0443163968404107e-01,1.0443164023383056e-01
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,4.0000000000000000e+00,-2.9999999999999993e-01,6.9999999999999996e-01,3.7281520889248048e+02,1.8640760444624021e+02,4.9999999999999994e-01,True,1,1,1.7852938207624924e-01,4.6606743694345426e-01,3.1295991315948485e-01,6.1212221161061264e-01,5.0538960351581930e-01,6.6390117465229193e-01,3.4007963202918229e-01,1.2560200590349951e-01,1.2560200383255735e-01,1.2560200668086002e-01
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,4.5000000000000000e+00,-2.9999999999999993e-01,6.9999999999999996e-01,4.3226579002474659e+02,2.1613289501237324e+02,4.9999999999999989e-01,True,1,1,1.7448988177895164e-01,5.3202456646162399e-01,2.6620104922850479e-01,6.7602207032584571e-01,4.9479156939442515e-01,7.0528158810425001e-01,3.6776530031949006e-01,1.4350898140573121e-01,1.4350897969020887e-01,1.4350898058981720e-01
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,5.0000000000000000e+00,-2.9999999999999993e-01,6.9999999999999996e-01,5.1944534363008972e+02,2.5972267181504469e+02,4.9999999999999978e-01,True,1,1,1.6527479105873263e-01,5.9130194309812634e-01,2.1750964183544122e-01,7.3050627133188606e-01,4.8094892602116629e-01,7.4406592487187173e-01,3.8690807232023883e-01,1.5668566798408767e-01,1.5668566859002364e-01,1.5668566835243208e-01
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,5.5000000000000000e+00,-2.9999999999999993e-01,6.9999999999999996e-01,6.5516451275458905e+02,3.2758225637729447e+02,4.9999999999999978e-01,True,1,1,1.5060916113734549e-01,6.4305009572396687e-01,1.6845194395826238e-01,7.7472052963554883e-01,4.6373971745149190e-01,7.7838604694063163e-01,3.9684743601800709e-01,1.6399535400968751e-01,1.6399534870017707e-01,1.6399535503794271e-01
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,6.0000000000000000e+00,-2.9999999999999993e-01,6.9999999999999996e-01,8.8867633095912151e+02,4.4433816547956059e+02,4.9999999999999978e-01,True,1,1,1.2994899283287970e-01,6.8719443431306204e-01,1.2101456302190756e-01,8.0860305922686493e-01,4.4299801320385834e-01,8.0721539321947400e-01,3.9743270247185020e-01,1.6471597610191563e-01,1.6471597450090281e-01,1.6471597603623742e-01
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.0000000000000000e+00,-2.0000000000000001e-01,6.9999999999999996e-01,5.5604897147407155e+02,2.7802448573703566e+02,4.9999999999999989e-01,True,1,1,8.1922965726747524e-02,3.5511437082140794e-02,4.7649544686488776e-01,1.0860257665236339e-01,4.8742319553217739e-01,4.8179981464605481e-01,6.0308231806235235e-02,3.8220851784277728e-03,3.8220883463642996e-03,3.8220883463648547e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.5000000000000000e+00,-2.0000000000000001e-01,6.9999999999999996e-01,4.3515965817104410e+02,2.1757982908552202e+02,4.9999999999999989e-01,True,1,1,1.2952152245015150e-01,3.6955135589657205e-02,5.2076224330212650e-01,1.7298568389235669e-01,5.4749582596049151e-01,5.3323684842129626e-01,1.0618214603993598e-01,1.1782540007451305e-02,1.1782540617292503e-02,1.1782540418763310e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,2.0000000000000000e+00,-2.0000000000000001e-01,6.9999999999999996e-01,3.8113273975584025e+02,1.9056636987792012e+02,4.9999999999999989e-01,True,1,1,1.7552464136571877e-01,4.3321943443773332e-02,5.3351383313963030e-01,2.4161382593669167e-01,5.8406973924109495e-01,5.5875338837502275e-01,1.5495777037880634e-01,2.5691550373456253e-02,2.5691550419255138e-02,2.5691548085482241e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,2.5000000000000000e+00,-2.0000000000000001e-01,6.9999999999999996e-01,3.5634212141520277e+02,1.7817106070760138e+02,4.9999999999999994e-01,True,1,1,2.1789848380419027e-01,6.1068231255158222e-02,5.2730007989997174e-01,3.1208505138714060e-01,6.0968280906026684e-01,5.7268028195996146e-01,2.0403633228244986e-01,4.6188001186515733e-02,4.6188004156936247e-02,4.6188002214590906e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,3.0000000000000000e+00,-2.0000000000000001e-01,6.9999999999999996e-01,3.4916180489859840e+02,1.7458090244929917e+02,4.9999999999999989e-01,True,1,1,2.5488808896896370e-01,8.9235746430178869e-02,5.0764266910170186e-01,3.8222015994476721e-01,6.2915046866916291e-01,5.8208710024892696e-01,2.5170253877030535e-01,7.3161294329001911e-02,7.3161294835677015e-02,7.3161294342553196e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,3.5000000000000000e+00,-2.0000000000000001e-01,6.9999999999999996e-01,3.5591161929469217e+02,1.7795580964734609e+02,5.0000000000000000e-01,True,1,1,2.8478244648186546e-01,1.2496555577286438e-01,4.7738876212044529e-01,4.4986049944684031e-01,6.4393952389604281e-01,5.9090900939886992e-01,2.9660093861281328e-01,1.0565703700874317e-01,1.0565703841237462e-01,1.0565703706024171e-01
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,4.0000000000000000e+00,-2.0000000000000001e-01,6.9999999999999996e-01,3.7677880470473730e+02,1.8838940235236865e+02,5.0000000000000011e-01,True,1,1,3.0584859359699224e-01,1.6620858011464656e-01,4.3837263850947100e-01,5.1285712532288241e-01,6.5388661847491547e-01,6.0137312573550061e-01,3.3745999186756381e-01,1.4185377668546573e-01,1.4185377742154626e-01,1.4185377405940403e-01
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,4.5000000000000000e+00,-2.0000000000000001e-01,6.9999999999999996e-01,4.1525743254430341e+02,2.0762871627215168e+02,4.9999999999999989e-01,True,1,1,3.1634782379795390e-01,2.1152605865294311e-01,3.9219457176965117e-01,5.6920602249120422e-01,6.5807963429463256e-01,6.1460241937460391e-01,3.7298771688284071e-01,1.7917627692930765e-01,1.7917627732607597e-01,1.7917627828628810e-01
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,5.0000000000000000e+00,-2.0000000000000001e-01,6.9999999999999996e-01,4.7971873670938737e+02,2.3985936835469357e+02,4.9999999999999978e-01,True,1,1,3.1456564928378561e-01,2.5986182546736469e-01,3.4060349846675864e-01,6.1730292079183058e-01,6.5539718702182803e-01,6.3096917119193485e-01,4.0190813263029196e-01,2.1458317997356430e-01,2.1458318187900016e-01,2.1458318349161082e-01
