detail_id,detail_source,selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,selected_concurrence,pair_delta_xy,kinematic_point,incoming_state,initial_spin_averaging_version,initial_component,ensemble_weight,out_index,hOut,sOut,lambda,amplitude_real,amplitude_imag,amplitude_abs,amplitude_phase,amplitude_abs2,weighted_abs2,fraction,decomposition_rank,retained_fraction_total
c_p_gamma_LTy_region_0,enhanced_cluster,C_p_gamma,C_{p\gamma},LTy,enhanced_region_0,0,9.9993026242644723e-01,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,"$|L_eT_{y,p}\rangle$",prepared_spin_ensemble_v4,"electron L, proton Ty",1.0000000000000000e+00,5,1,-1,1,-1.2180980211220261e-14,-2.1154404863124423e+01,2.1154404863124423e+01,-1.5707963267948972e+00,4.4750884511298221e+02,4.4750884511298221e+02,5.0590487659915107e-01,1,9.9999999947853901e-01
c_p_gamma_LTy_region_0,enhanced_cluster,C_p_gamma,C_{p\gamma},LTy,enhanced_region_0,0,9.9993026242644723e-01,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,"$|L_eT_{y,p}\rangle$",prepared_spin_ensemble_v4,"electron L, proton Ty",1.0000000000000000e+00,6,1,1,-1,2.0906034487582847e+01,-1.1088783704102737e-14,2.0906034487582847e+01,-5.3041066734530295e-16,4.3706227799600339e+02,4.3706227799600339e+02,4.9409512287938795e-01,2,9.9999999947853901e-01
c_p_gamma_LTy_region_1,enhanced_cluster,C_p_gamma,C_{p\gamma},LTy,enhanced_region_1,1,9.9946053986661776e-01,0.0000000000000000e+00,high_s_high_theta_in_mid_Egamma,"$|L_eT_{y,p}\rangle$",prepared_spin_ensemble_v4,"electron L, proton Ty",1.0000000000000000e+00,5,1,-1,1,-4.5882794929991669e-16,-5.3509963490050394e+00,5.3509963490050394e+00,-1.5707963267948968e+00,2.8633161927065263e+01,2.8633161927065263e+01,5.1642113816908186e-01,1,9.9999999997537925e-01
c_p_gamma_LTy_region_1,enhanced_cluster,C_p_gamma,C_{p\gamma},LTy,enhanced_region_1,1,9.9946053986661776e-01,0.0000000000000000e+00,high_s_high_theta_in_mid_Egamma,"$|L_eT_{y,p}\rangle$",prepared_spin_ensemble_v4,"electron L, proton Ty",1.0000000000000000e+00,6,1,1,-1,5.1780507634360493e+00,-1.5460917611006753e-16,5.1780507634360493e+00,-2.9858567088954533e-17,2.6812209708720655e+01,2.6812209708720655e+01,4.8357886180629733e-01,2,9.9999999997537925e-01
c_p_gamma_LTy_region_2,enhanced_cluster,C_p_gamma,C_{p\gamma},LTy,enhanced_region_2,2,9.9104873443716301e-01,1.4726215563702154e+00,high_s_high_theta_in_high_Egamma,"$|L_eT_{y,p}\rangle$",prepared_spin_ensemble_v4,"electron L, proton Ty",1.0000000000000000e+00,5,1,-1,1,7.4148837393412478e-02,-1.2898283163059504e-01,1.4877708473498583e-01,-1.0490569714925677e+00,2.2134620942241154e-02,2.2134620942241154e-02,2.8813187486474101e-01,1,1.0000000000000000e+00
c_p_gamma_LTy_region_2,enhanced_cluster,C_p_gamma,C_{p\gamma},LTy,enhanced_region_2,2,9.9104873443716301e-01,1.4726215563702154e+00,high_s_high_theta_in_high_Egamma,"$|L_eT_{y,p}\rangle$",prepared_spin_ensemble_v4,"electron L, proton Ty",1.0000000000000000e+00,7,1,1,1,7.0356166971526288e-02,-1.2775342655108446e-01,1.4584556293034293e-01,-1.0674017026199418e+00,2.1270928226468620e-02,2.1270928226468620e-02,2.7688897162497300e-01,2,1.0000000000000000e+00
c_p_gamma_LTy_region_2,enhanced_cluster,C_p_gamma,C_{p\gamma},LTy,enhanced_region_2,2,9.9104873443716301e-01,1.4726215563702154e+00,high_s_high_theta_in_high_Egamma,"$|L_eT_{y,p}\rangle$",prepared_spin_ensemble_v4,"electron L, proton Ty",1.0000000000000000e+00,4,1,-1,-1,-1.0275193299206560e-01,8.1933546185406880e-02,1.3141942673791474e-01,2.4684441174296521e+00,1.7271065724122139e-02,1.7271065724122139e-02,2.2482176500735765e-01,3,1.0000000000000000e+00
c_p_gamma_LTy_region_2,enhanced_cluster,C_p_gamma,C_{p\gamma},LTy,enhanced_region_2,2,9.9104873443716301e-01,1.4726215563702154e+00,high_s_high_theta_in_high_Egamma,"$|L_eT_{y,p}\rangle$",prepared_spin_ensemble_v4,"electron L, proton Ty",1.0000000000000000e+00,6,1,1,-1,1.0017506424334305e-01,-7.8163213941179269e-02,1.2706113296272967e-01,-6.6259176136936426e-01,1.6144531509772467e-02,1.6144531509772467e-02,2.1015738850292839e-01,4,1.0000000000000000e+00
c_p_gamma_LTy_region_3,enhanced_cluster,C_p_gamma,C_{p\gamma},LTy,enhanced_region_3,3,9.9104873419588357e-01,1.4726215563702154e+00,high_s_high_theta_in_high_Egamma,"$|L_eT_{y,p}\rangle$",prepared_spin_ensemble_v4,"electron L, proton Ty",1.0000000000000000e+00,5,1,-1,1,-7.4148837393412395e-02,-1.2898283163059474e-01,1.4877708473498552e-01,-2.0925356820972261e+00,2.2134620942241060e-02,2.2134620942241060e-02,2.8813187486474084e-01,1,1.0000000000000000e+00
c_p_gamma_LTy_region_3,enhanced_cluster,C_p_gamma,C_{p\gamma},LTy,enhanced_region_3,3,9.9104873419588357e-01,1.4726215563702154e+00,high_s_high_theta_in_high_Egamma,"$|L_eT_{y,p}\rangle$",prepared_spin_ensemble_v4,"electron L, proton Ty",1.0000000000000000e+00,7,1,1,1,7.0356166971526274e-02,1.2775342655108421e-01,1.4584556293034270e-01,1.0674017026199409e+00,2.1270928226468554e-02,2.1270928226468554e-02,2.7688897162497317e-01,2,1.0000000000000000e+00
c_p_gamma_LTy_region_3,enhanced_cluster,C_p_gamma,C_{p\gamma},LTy,enhanced_region_3,3,9.9104873419588357e-01,1.4726215563702154e+00,high_s_high_theta_in_high_Egamma,"$|L_eT_{y,p}\rangle$",prepared_spin_ensemble_v4,"electron L, proton Ty",1.0000000000000000e+00,4,1,-1,-1,1.0275193299206543e-01,8.1933546185406742e-02,1.3141942673791454e-01,6.7314853616014125e-01,1.7271065724122087e-02,1.7271065724122087e-02,2.2482176500735779e-01,3,1.0000000000000000e+00
c_p_gamma_LTy_region_3,enhanced_cluster,C_p_gamma,C_{p\gamma},LTy,enhanced_region_3,3,9.9104873419588357e-01,1.4726215563702154e+00,high_s_high_theta_in_high_Egamma,"$|L_eT_{y,p}\rangle$",prepared_spin_ensemble_v4,"electron L, proton Ty",1.0000000000000000e+00,6,1,1,-1,1.0017506424334284e-01,7.8163213941179047e-02,1.2706113296272936e-01,6.6259176136936393e-01,1.6144531509772391e-02,1.6144531509772391e-02,2.1015738850292817e-01,4,1.0000000000000000e+00
c_p_gamma_low_egamma_lty_region_0,egamma_region_max,C_p_gamma,C_{p\gamma},LTy,low_Egamma_LTy_region_0,0,9.9993026242644723e-01,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,"$|L_eT_{y,p}\rangle$",prepared_spin_ensemble_v4,"electron L, proton Ty",1.0000000000000000e+00,5,1,-1,1,-1.2180980211220261e-14,-2.1154404863124423e+01,2.1154404863124423e+01,-1.5707963267948972e+00,4.4750884511298221e+02,4.4750884511298221e+02,5.0590487659915107e-01,1,9.9999999947853901e-01
c_p_gamma_low_egamma_lty_region_0,egamma_region_max,C_p_gamma,C_{p\gamma},LTy,low_Egamma_LTy_region_0,0,9.9993026242644723e-01,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,"$|L_eT_{y,p}\rangle$",prepared_spin_ensemble_v4,"electron L, proton Ty",1.0000000000000000e+00,6,1,1,-1,2.0906034487582847e+01,-1.1088783704102737e-14,2.0906034487582847e+01,-5.3041066734530295e-16,4.3706227799600339e+02,4.3706227799600339e+02,4.9409512287938795e-01,2,9.9999999947853901e-01
c_p_gamma_low_egamma_lty_region_1,egamma_region_max,C_p_gamma,C_{p\gamma},LTy,low_Egamma_LTy_region_1,1,9.8868189375713145e-01,1.3744467859455345e+00,high_s_high_theta_in_low_Egamma,"$|L_eT_{y,p}\rangle$",prepared_spin_ensemble_v4,"electron L, proton Ty",1.0000000000000000e+00,5,1,-1,1,4.6692530098703964e+00,-3.8229361094477895e+01,3.8513451849479345e+01,-1.4492604079993094e+00,1.4832859733621640e+03,1.4832859733621640e+03,5.4359573644655856e-01,1,9.9314560458740253e-01
c_p_gamma_low_egamma_lty_region_1,egamma_region_max,C_p_gamma,C_{p\gamma},LTy,low_Egamma_LTy_region_1,1,9.8868189375713145e-01,1.3744467859455345e+00,high_s_high_theta_in_low_Egamma,"$|L_eT_{y,p}\rangle$",prepared_spin_ensemble_v4,"electron L, proton Ty",1.0000000000000000e+00,6,1,1,-1,3.3975085851447709e+01,8.5065067073801028e+00,3.5023807830901895e+01,2.4533142323429502e-01,1.2266671149759450e+03,1.2266671149759450e+03,4.4954986814084397e-01,2,9.9314560458740253e-01
c_p_gamma_low_egamma_lty_region_2,egamma_region_max,C_p_gamma,C_{p\gamma},LTy,low_Egamma_LTy_region_2,2,9.8868188536447466e-01,1.3744467859455343e+00,high_s_high_theta_in_low_Egamma,"$|L_eT_{y,p}\rangle$",prepared_spin_ensemble_v4,"electron L, proton Ty",1.0000000000000000e+00,5,1,-1,1,-4.6692530098706726e+00,-3.8229361094477845e+01,3.8513451849479324e+01,-1.6923322455904910e+00,1.4832859733621624e+03,1.4832859733621624e+03,5.4359573644655745e-01,1,9.9314560458740120e-01
c_p_gamma_low_egamma_lty_region_2,egamma_region_max,C_p_gamma,C_{p\gamma},LTy,low_Egamma_LTy_region_2,2,9.8868188536447466e-01,1.3744467859455343e+00,high_s_high_theta_in_low_Egamma,"$|L_eT_{y,p}\rangle$",prepared_spin_ensemble_v4,"electron L, proton Ty",1.0000000000000000e+00,6,1,1,-1,3.3975085851447652e+01,-8.5065067073803817e+00,3.5023807830901909e+01,-2.4533142323430315e-01,1.2266671149759459e+03,1.2266671149759459e+03,4.4954986814084380e-01,2,9.9314560458740120e-01
c_p_gamma_low_egamma_lty_region_3,egamma_region_max,C_p_gamma,C_{p\gamma},LTy,low_Egamma_LTy_region_3,3,8.4443862556059002e-01,2.7488935718910685e+00,high_s_high_theta_in_low_Egamma,"$|L_eT_{y,p}\rangle$",prepared_spin_ensemble_v4,"electron L, proton Ty",1.0000000000000000e+00,5,1,-1,1,-3.5381507518842959e+01,-6.4443929667596672e+02,6.4540983737042666e+02,-1.6256440394073661e+00,4.1655385817452060e+05,4.1655385817452060e+05,4.3790462683069348e-01,1,9.9995484383381772e-01
c_p_gamma_low_egamma_lty_region_3,egamma_region_max,C_p_gamma,C_{p\gamma},LTy,low_Egamma_LTy_region_3,3,8.4443862556059002e-01,2.7488935718910685e+00,high_s_high_theta_in_low_Egamma,"$|L_eT_{y,p}\rangle$",prepared_spin_ensemble_v4,"electron L, proton Ty",1.0000000000000000e+00,6,1,1,-1,4.7400360085115261e+02,-4.0673900039984090e+02,6.2459268973157259e+02,-7.0917353612023004e-01,3.9011602806612052e+05,3.9011602806612052e+05,4.1011170665809538e-01,2,9.9995484383381772e-01
c_p_gamma_low_egamma_lty_region_3,egamma_region_max,C_p_gamma,C_{p\gamma},LTy,low_Egamma_LTy_region_3,3,8.4443862556059002e-01,2.7488935718910685e+00,high_s_high_theta_in_low_Egamma,"$|L_eT_{y,p}\rangle$",prepared_spin_ensemble_v4,"electron L, proton Ty",1.0000000000000000e+00,4,1,-1,-1,3.7928764720758011e+02,-2.5910927372554607e+01,3.8017166580581403e+02,-6.8208738543422437e-02,1.4453049548156754e+05,1.4453049548156754e+05,1.5193851034502884e-01,3,9.9995484383381772e-01
c_p_gamma_mid_egamma_lty_region_0,egamma_region_max,C_p_gamma,C_{p\gamma},LTy,mid_Egamma_LTy_region_0,0,9.9946053986661776e-01,0.0000000000000000e+00,high_s_high_theta_in_mid_Egamma,"$|L_eT_{y,p}\rangle$",prepared_spin_ensemble_v4,"electron L, proton Ty",1.0000000000000000e+00,5,1,-1,1,-4.5882794929991669e-16,-5.3509963490050394e+00,5.3509963490050394e+00,-1.5707963267948968e+00,2.8633161927065263e+01,2.8633161927065263e+01,5.1642113816908186e-01,1,9.9999999997537925e-01
c_p_gamma_mid_egamma_lty_region_0,egamma_region_max,C_p_gamma,C_{p\gamma},LTy,mid_Egamma_LTy_region_0,0,9.9946053986661776e-01,0.0000000000000000e+00,high_s_high_theta_in_mid_Egamma,"$|L_eT_{y,p}\rangle$",prepared_spin_ensemble_v4,"electron L, proton Ty",1.0000000000000000e+00,6,1,1,-1,5.1780507634360493e+00,-1.5460917611006753e-16,5.1780507634360493e+00,-2.9858567088954533e-17,2.6812209708720655e+01,2.6812209708720655e+01,4.8357886180629733e-01,2,9.9999999997537925e-01
c_p_gamma_mid_egamma_lty_region_1,egamma_region_max,C_p_gamma,C_{p\gamma},LTy,mid_Egamma_LTy_region_1,1,9.7116553787313920e-01,1.3744467859455343e+00,high_s_high_theta_in_mid_Egamma,"$|L_eT_{y,p}\rangle$",prepared_spin_ensemble_v4,"electron L, proton Ty",1.0000000000000000e+00,5,1,-1,1,-3.2794085979469276e+00,-1.1891107717807929e+01,1.2335029935464265e+01,-1.8398937199127685e+00,1.5215296350879953e+02,1.5215296350879953e+02,6.0273259389091471e-01,1,9.9393546718711856e-01
c_p_gamma_mid_egamma_lty_region_1,egamma_region_max,C_p_gamma,C_{p\gamma},LTy,mid_Egamma_LTy_region_1,1,9.7116553787313920e-01,1.3744467859455343e+00,high_s_high_theta_in_mid_Egamma,"$|L_eT_{y,p}\rangle$",prepared_spin_ensemble_v4,"electron L, proton Ty",1.0000000000000000e+00,6,1,1,-1,9.1767102993104714e+00,-3.8134876567048206e+00,9.9375399383001675e+00,-3.9384908471191904e-01,9.8754700025310896e+01,9.8754700025310896e+01,3.9120287329620379e-01,2,9.9393546718711856e-01
