selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,example_rank,selected_concurrence,selected_purity,pair_delta_xy,lepton,kinematic_point,s_regime,theta_in_regime,qOut_regime,electron_mass,s,sqrt_s,pIn,pOut,theta_in,phi_in_electron,phi_in_lepton,phi_in,qOut,phiOut,Q2,xB,t,W2,y,theta_e_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,unpolarized_C_e_p,unpolarized_C_e_gamma,unpolarized_C_p_gamma,unpolarized_C_e_rest,unpolarized_C_p_rest,unpolarized_C_gamma_rest,L_proton_C_e_p,L_proton_C_e_gamma,L_proton_C_p_gamma,L_proton_C_e_rest,L_proton_C_p_rest,L_proton_C_gamma_rest,L_electron_C_e_p,L_electron_C_e_gamma,L_electron_C_p_gamma,L_electron_C_e_rest,L_electron_C_p_rest,L_electron_C_gamma_rest,Tx_proton_C_e_p,Tx_proton_C_e_gamma,Tx_proton_C_p_gamma,Tx_proton_C_e_rest,Tx_proton_C_p_rest,Tx_proton_C_gamma_rest,Ty_proton_C_e_p,Ty_proton_C_e_gamma,Ty_proton_C_p_gamma,Ty_proton_C_e_rest,Ty_proton_C_p_rest,Ty_proton_C_gamma_rest,Tx_electron_C_e_p,Tx_electron_C_e_gamma,Tx_electron_C_p_gamma,Tx_electron_C_e_rest,Tx_electron_C_p_rest,Tx_electron_C_gamma_rest,Ty_electron_C_e_p,Ty_electron_C_e_gamma,Ty_electron_C_p_gamma,Ty_electron_C_e_rest,Ty_electron_C_p_rest,Ty_electron_C_gamma_rest,LL_C_e_p,LL_C_e_gamma,LL_C_p_gamma,LL_C_e_rest,LL_C_p_rest,LL_C_gamma_rest,LTx_C_e_p,LTx_C_e_gamma,LTx_C_p_gamma,LTx_C_e_rest,LTx_C_p_rest,LTx_C_gamma_rest,LTy_C_e_p,LTy_C_e_gamma,LTy_C_p_gamma,LTy_C_e_rest,LTy_C_p_rest,LTy_C_gamma_rest,TxTx_C_e_p,TxTx_C_e_gamma,TxTx_C_p_gamma,TxTx_C_e_rest,TxTx_C_p_rest,TxTx_C_gamma_rest,TxTy_C_e_p,TxTy_C_e_gamma,TxTy_C_p_gamma,TxTy_C_e_rest,TxTy_C_p_rest,TxTy_C_gamma_rest
C_e_p,C_{ep},LTx,enhanced_region_0,0,1,1.1278550581595512e-01,9.9999999999999989e-01,3.0782750826635192e+00,electron,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.9827867001648634e+00,1.5707949999999999e+00,9.8174770424681057e-01,9.8174770424681057e-01,4.1233403578366037e+00,2.5000000000000000e-01,9.8174770424681035e-01,1.8212106106856162e+01,9.8526232767069366e-01,-1.6165266290734042e+01,1.1522628723057673e+00,8.9574167537594163e-01,1.4987782958309575e+02,1.4673988885105516e-08,1.0234199227352518e+00,1.4673988885105516e-08,1.0234199227352518e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1802397174041097e-08,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2419302575022419e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.9999800011730830e-08,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.7694310799476348e-08,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3660228860730811e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3637978720411889e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.8863136564993565e-01,4.5726467146021754e-01,2.5500512059336007e-05,7.9747186556297378e-01,6.5335319485386234e-01,6.3023865541301716e-01,1.1278550581595512e-01,1.3905115158939184e-02,6.5065252902257804e-06,1.5144618525155576e-01,1.5080648143233150e-01,1.0107114651498657e-01,9.4332843454049353e-02,1.1591688113611770e-02,5.0590704614492899e-06,1.2666478759344732e-01,1.2613326765099406e-01,8.4529776108369883e-02,4.6221490674340391e-03,1.3734280895327827e-01,5.5466149837469350e-06,9.9830524167247725e-01,9.8881257496572272e-01,9.9829454135722340e-01,4.5958955405837245e-03,1.3611192314158974e-01,5.5252442802114988e-06,9.9257573765250040e-01,9.8319893159968841e-01,9.9256509748358868e-01
C_e_p,C_{ep},LTx,enhanced_region_0,0,2,1.1276892131722217e-01,1.0000000000000002e+00,3.0690686169849482e+00,electron,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.9897500040176181e+00,1.5707949999999999e+00,8.8357293382212987e-01,8.8357293382212987e-01,4.0251655874119230e+00,2.5000000000000000e-01,8.8357293382212931e-01,1.7692367177516022e+01,9.8164411352321124e-01,-1.5703940283359158e+01,1.2106757942747681e+00,8.7338627640285704e-01,1.4478032121070993e+02,1.4673988912861091e-08,9.9421346175245251e-01,1.4673988912861091e-08,9.9421346175245251e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.7287657646076352e-08,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6720978157543781e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.6104698332233216e-08,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.3722744470910258e-08,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8384571049637821e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8368670292079009e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.0611203730411805e-01,4.4371945354797682e-01,2.4619217930427206e-05,7.0125145940690292e-01,5.4301625801581843e-01,5.7168751796682094e-01,1.1276892131722217e-01,1.8884265331252786e-02,7.4184460170760199e-06,1.5196233882633969e-01,1.5078440569017615e-01,1.0186129211911833e-01,9.1479015080388887e-02,1.5284079362472067e-02,5.6737131176182176e-06,1.2326867378870404e-01,1.2231746763168518e-01,8.2624183457377112e-02,4.5876689304472995e-03,1.8506773125903067e-01,6.3637557273787948e-06,9.9826185538521639e-01,9.8095701554618120e-01,9.9825131366422870e-01,4.5431682764145442e-03,1.8285481558999481e-01,6.3092290642496884e-06,9.8850456970677747e-01,9.7144500643503662e-01,9.8849412946815207e-01
C_e_p,C_{ep},LTx,enhanced_region_1,1,1,9.4202725684533736e-02,1.0000000000000002e+00,3.0981892332774255e+00,electron,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.9718697346152658e+00,1.5707949999999999e+00,1.9634954084936211e+00,1.9634954084936211e+00,5.1050880620834143e+00,2.5000000000000000e-01,1.9634954084936207e+00,1.9026272411990661e+01,9.9058084079575692e-01,-1.6887929284947990e+01,1.0607595613870684e+00,9.3076120451725275e-01,1.5998683280033109e+02,1.4673988926738879e-08,1.0691715781954476e+00,1.4673988926738879e-08,1.0691715781954476e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.6943464154225917e-08,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.5998267067919301e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.6095444731719208e-08,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.5402533571371464e-08,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.1634765038064511e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.1453202648253033e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.9385681843729510e-01,3.7059798030906171e-01,2.0829132151182219e-05,8.7627547654578986e-01,7.9405028065726735e-01,6.4435455181456802e-01,9.4202725684533736e-02,5.1836833114542284e-03,3.2137337301756454e-06,1.2606576496363844e-01,1.2595914628764862e-01,8.3776031864021688e-02,9.8760531203121671e-02,5.4196099748739374e-03,3.5954036220512749e-06,1.3216461204246882e-01,1.3205344568387964e-01,8.7828481310590817e-02,4.6561977211286585e-03,6.1807088347553905e-02,3.7847079993957845e-06,9.9890630046143936e-01,9.9699231734204286e-01,9.9889544844498457e-01,4.6613729699146404e-03,6.1706026562073794e-02,3.8535296775221717e-06,9.9999959781336245e-01,9.9809396443311293e-01,9.9998873355317253e-01
C_e_p,C_{ep},LTx,enhanced_region_1,1,2,9.2537889994076486e-02,9.9999999999999967e-01,3.0880101924982650e+00,electron,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.9768128913780667e+00,1.5707949999999999e+00,2.0616701789183018e+00,2.0616701789183018e+00,5.2032628325080950e+00,2.5000000000000000e-01,2.0616701789183018e+00,1.8657723600992099e+01,9.8822374599655971e-01,-1.6560801294523284e+01,1.1021803819594269e+00,9.1490890782382628e-01,1.5494504887646852e+02,1.4673988885105516e-08,1.0484611679085896e+00,1.4673988885105516e-08,1.0484611679085896e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.4590369306042787e-08,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.6963040795562385e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.2781337102734355e-08,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.0085842244037953e-08,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.5686459765767687e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.5463391538322964e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.6085481579169927e-01,4.3735310351616158e-01,2.4494739571585122e-05,8.6813755921612912e-01,7.4992338617374943e-01,6.6264975176032792e-01,9.2537889994076486e-02,7.9400936951857862e-03,4.0200210174173856e-06,1.2398763493036211e-01,1.2373313438157782e-01,8.2520739913904892e-02,9.6765421444984678e-02,8.2750507182318255e-03,4.3633393280341479e-06,1.2965017301794668e-01,1.2938582193659465e-01,8.6288009390898673e-02,4.6437894966216255e-03,9.6078085663460433e-02,4.6841941007680354e-06,9.9854302638263870e-01,9.9391004472969557e-01,9.9853222820179910e-01,4.6505626725366067e-03,9.5895390085517895e-02,4.7486349467051880e-06,9.9995934841640588e-01,9.9535057777059577e-01,9.9994853406299911e-01
C_e_p,C_{ep},LTx,enhanced_region_2,2,1,7.7294748562430599e-02,9.9999999999999989e-01,3.0258961528425967e+00,electron,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.0610691271612751e+00,1.5707949999999999e+00,2.9452431127404317e+00,2.9452431127404317e+00,6.0868357663302239e+00,2.5000000000000000e-01,2.9452431127404308e+00,1.2350573241945789e+01,9.2988954474974816e-01,-1.0962505056171237e+01,1.8110345026606467e+00,6.4362104635921302e-01,1.0787892119724653e+02,1.4673988912861091e-08,6.9403410756117645e-01,1.4673988912861091e-08,6.9403410756117645e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8878107998620827e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.5552213751689755e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6196963770198636e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.0930998499409972e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.1161241944815470e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.5329860651588272e-02,2.2082645111079299e-01,1.1441978872656231e-05,2.5497518912982109e-01,1.2746774372786665e-01,2.3648375163357313e-01,7.7294748562430599e-02,5.3144713497042348e-02,9.2317255159169500e-06,1.1621582002992134e-01,1.0335258253241832e-01,8.6785014036758784e-02,6.3073721295120164e-02,4.5247422046632978e-02,7.5561815672967084e-06,9.5708476945776208e-02,8.4337319227704363e-02,7.1984847699826174e-02,3.7021159320226316e-03,6.1179343297354039e-01,9.6798265972439640e-06,9.9906187744181951e-01,7.8983126373215073e-01,9.9905501819916676e-01,3.6074688794182626e-03,6.2200353250644580e-01,9.4375630969827344e-06,9.8956182727840192e-01,7.6963901645197053e-01,9.8955525173388514e-01
C_e_p,C_{ep},LTx,enhanced_region_2,2,2,7.4137660950982370e-02,1.0000000000000004e+00,3.0235573249767800e+00,electron,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.0735088470056486e+00,1.5707949999999999e+00,3.0434178831651124e+00,3.0434178831651124e+00,6.1850105367549055e+00,2.5000000000000000e-01,3.0434178831651120e+00,1.1415501984051740e+01,9.1677640879094846e-01,-1.0132525492080127e+01,1.9161261964624479e+00,6.0340106309721997e-01,1.0238792616296541e+02,1.4673988912861091e-08,6.4148826065974685e-01,1.4673988912861091e-08,6.4148826065974685e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.3357152113459073e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.0931054741982009e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1110400872222106e-10,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3821519953926619e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.6820047458010978e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.7089841623975799e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.9178650215465232e-02,2.0095038932820275e-01,1.0247791101238195e-05,2.2713413279321545e-01,1.0587188180355366e-01,2.1288648466626972e-01,7.4137660950982370e-02,5.9573696180954885e-02,9.4746174764473445e-06,1.1565495116699261e-01,9.9131440223852826e-02,8.8767533103296381e-02,5.8475303889933404e-02,4.9483683934965043e-02,7.5331349954991598e-06,9.2531813724318249e-02,7.8188884080197779e-02,7.1713146540111503e-02,3.4670964284333567e-03,6.6958967709623640e-01,9.7035490578267769e-06,9.9772510121691371e-01,7.3966548809118937e-01,9.9771907715001995e-01,3.3561127293477893e-03,6.8257895270773827e-01,9.3989494282393208e-06,9.8921816192694245e-01,7.1598780938616879e-01,9.8921246881519131e-01
C_e_p,C_{ep},LTx,enhanced_region_3,3,1,7.0373106229199123e-02,1.0000000000000004e+00,3.0223268346834962e+00,electron,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.0862097405192581e+00,1.5707949999999999e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,2.5000000000000000e-01,0.0000000000000000e+00,1.0459815143145697e+01,9.0143575100376416e-01,-9.2842473090790243e+00,2.0235348543682816e+00,5.6229434698295411e-01,9.6833428063502396e+01,1.4673988912861091e-08,5.8778393170725751e-01,1.4673988912861091e-08,5.8778393170725751e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.5643486704829077e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.5921944329851087e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1213938333476392e-08,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.2286838771430195e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.2586567238522615e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.6077994801608933e-02,1.8394674573907235e-01,9.2121386813873942e-06,2.0406616542275538e-01,8.8354935839648083e-02,1.9307174444526365e-01,7.0373106229199123e-02,6.5921936269442524e-02,9.6086460553365902e-06,1.1489188941493743e-01,9.4098058725383946e-02,9.0817246519168157e-02,5.3908939214539764e-02,5.3626503822566632e-02,7.4616766491258923e-06,8.9843230182324360e-02,7.2083313970914623e-02,7.1872333334512567e-02,3.2106915381496276e-03,7.2286837971447415e-01,9.6063141343882990e-06,9.9586343459386906e-01,6.8498561011338466e-01,9.9585825893897162e-01,2.9612135137175753e-03,7.0798929344962980e-01,8.8710340973355561e-06,9.4887935792528544e-01,6.3176197066539830e-01,9.4887473734026617e-01
C_e_p,C_{ep},LTx,enhanced_region_3,3,2,6.3152125064021306e-02,1.0000000000000000e+00,3.0222348969287758e+00,electron,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.0990538753248291e+00,1.5707949999999999e+00,6.1850105367549055e+00,6.1850105367549055e+00,3.0434178831651124e+00,2.5000000000000000e-01,6.1850105367549055e+00,9.4923545172137906e+00,8.8343892814178893e-01,-8.4255185846021714e+00,2.1322667558229034e+00,5.2068120803435425e-01,9.1213695708825782e+01,1.4673988801838789e-08,5.3341798097974658e-01,1.4673988801838789e-08,5.3341798097974658e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2229244430918555e-08,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.0450631257907417e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.3270253763670894e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.4501448708514886e-08,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.7251202187349033e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.7568068687990677e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.5331552145699875e-02,1.6939757728627403e-01,8.3106144937936839e-06,1.8484978337555666e-01,7.3985831490936751e-02,1.7637420944413787e-01,6.3152125064021306e-02,6.8945019848546688e-02,9.2381696817173822e-06,1.0901392574271868e-01,8.4443000475313570e-02,8.8858568124857498e-02,4.9416389805918337e-02,5.7665015996877893e-02,7.3488787691234902e-06,8.7700351169833352e-02,6.6076452533411684e-02,7.2452549989477727e-02,2.9380055234600549e-03,7.7097288219076809e-01,9.4067196101746724e-06,9.9365894265121402e-01,6.2686433725196800e-01,9.9365459919028243e-01,2.6994472301050845e-03,7.5716490179884521e-01,8.6550080144950711e-06,9.5133488969544822e-01,5.7596821432331935e-01,9.5133105982988686e-01
C_e_p,C_{ep},LTy,enhanced_region_0,0,1,1.0229645701288229e-01,1.0000000000000000e+00,3.1415926535897931e+00,electron,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.9629592675056502e+00,1.5707949999999999e+00,1.5707963267948966e+00,1.5707963267948966e+00,4.7123889803846897e+00,2.5000000000000000e-01,1.5707963267948966e+00,1.9690182240999054e+01,9.9463038823819538e-01,-1.7477222973342680e+01,9.8614342077340467e-01,9.5931778989481742e-01,1.8000000000000000e+02,1.4673988912861091e-08,1.1064796485023014e+00,1.4673988912861091e-08,1.1064796485023014e+00,3.7504415866151539e-08,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.1795219912822789e-08,0.0000000000000000e+00,4.0168473117915360e-07,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.1152023588435530e-08,1.3495230696825011e-09,4.0663476790176183e-07,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.1795244876130511e-08,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.1795244931641662e-08,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.0517321249459062e-08,0.0000000000000000e+00,4.0792979533666686e-08,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.1298619881319808e-08,0.0000000000000000e+00,4.4328430346270496e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.6426198691379215e-06,2.8863407623485728e-07,2.8856604583719002e-09,6.3700503394419773e-06,6.3635286315677784e-06,2.9560689068794866e-06,1.0229648280221225e-01,1.3480166270780463e-09,4.0748933506268772e-07,1.3678127481622929e-01,1.3678127481683805e-01,9.0799486489400991e-02,1.0229645701288229e-01,1.3484882484956457e-09,4.3301138145030306e-07,1.3678126495937148e-01,1.3678126496005574e-01,9.0799500696225402e-02,4.6662036218764504e-03,4.1461583777380184e-08,6.7766646222322670e-08,9.9999999999999756e-01,9.9999999999999900e-01,9.9998911321255335e-01,4.6661620299962951e-03,4.0742141818524284e-08,4.8809103434080431e-08,9.9999999999998690e-01,9.9999999999998723e-01,9.9998911340665753e-01
C_e_p,C_{ep},LTy,enhanced_region_0,0,2,1.0207650566796100e-01,1.0000000000000000e+00,3.1305168069599549e+00,electron,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.9635207523893667e+00,1.5707949999999999e+00,1.4726215563702159e+00,1.4726215563702159e+00,4.6142142099600090e+00,2.5000000000000000e-01,1.4726215563702154e+00,1.9648363041232351e+01,9.9438243831961926e-01,-1.7440103790285136e+01,9.9084343748922199e-01,9.5751903124388804e-01,1.7500959926642400e+02,1.4673988911126368e-08,1.1041296401473977e+00,1.4673988911126368e-08,1.1041296401473977e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.1512655523170960e-08,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.5309695180631048e-04,5.9823159009753810e-08,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.0461837293586470e-08,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.1083394008156032e-08,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.8885453396590749e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.8727843607142100e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.3425709470858508e-01,3.6597968450702664e-02,2.0718610122662894e-06,3.1535749321538337e-01,3.1322665472829547e-01,2.1112546422788966e-01,1.0454815285094730e-01,3.6095894188945042e-04,1.4035816557032204e-06,1.3979247185077875e-01,1.3979200583996665e-01,9.2798808847832398e-02,1.0207650566796100e-01,3.5234115390524450e-04,1.0294269034568980e-06,1.3648762699054121e-01,1.3648717221145354e-01,9.0604962961131130e-02,4.6660352029329610e-03,3.8892563053579362e-03,9.6212344717069715e-07,9.9991316152048226e-01,9.9990559767756537e-01,9.9990227457401915e-01,4.6661137440429032e-03,3.8884758890162900e-03,9.3296880393500814e-07,9.9993975250360922e-01,9.9993219189689642e-01,9.9992886547846160e-01
