objective_name,objective_file_tag,local_minimum_index,local_minimum_id,selection_absolute_threshold,contour_delta,configured_direction_count,target_success_count,previous_success_count,added_success_count,previous_output_variant,initial_success_count,attempted_direction_count,replacement_direction_count,contour_point_count,domain_boundary_point_count,center_u0,center_u1,center_u2,center_u3,center_u4,center_u5,center_u6,center_u7,record_type,contour_sample_id,u0,u1,u2,u3,u4,u5,u6,u7,sqrt_s,theta_p_out,theta_gamma_out,qOut,phi_p_out,phi_gamma_out,alpha_e,alpha_p
D_W,dw,29,29,0.01,0.02,512,512,0,512,,512,512,0,512,0,0.4692726396173454,0.5387781462403183,0.4551351008842769,0.5042759555197804,0.3639900025976787,0.430715656557418,0.9764645198466464,0.5205406279063506,minimum,,,,,,,,,,,,,,,,,
D_W,dw,29,29,0.01,0.02,512,512,0,512,,512,512,0,512,0,0.4692726396173454,0.5387781462403183,0.4551351008842769,0.5042759555197804,0.3639900025976787,0.430715656557418,0.9764645198466464,0.5205406279063506,sample,0,0.47069597946109537,0.5387781462403183,0.4551351008842769,0.5042759555197804,0.3639900025976787,0.430715656557418,0.9764645198466464,0.5205406279063506,2.7556218284887026,2.316199309649347,2.0417408435957234,0.7366008076968803,2.217925214002307,4.743817167117625,3.067653762041309,1.635326612525609
D_W,dw,29,29,0.01,0.02,512,512,0,512,,512,512,0,512,0,0.4692726396173454,0.5387781462403183,0.4551351008842769,0.5042759555197804,0.3639900025976787,0.430715656557418,0.9764645198466464,0.5205406279063506,sample,1,0.4692726396173454,0.5416109404297714,0.4551351008842769,0.5042759555197804,0.3639900025976787,0.430715656557418,0.9764645198466464,0.5205406279063506,2.765479712856221,2.285275285075672,2.0417408435957234,0.7366008076968803,2.2068606524760943,4.743817167117625,3.067653762041309,1.635326612525609
D_W,dw,29,29,0.01,0.02,512,512,0,512,,512,512,0,512,0,0.4692726396173454,0.5387781462403183,0.4551351008842769,0.5042759555197804,0.3639900025976787,0.430715656557418,0.9764645198466464,0.5205406279063506,sample,2,0.4692726396173454,0.5387781462403183,0.4574350581596675,0.5042759555197804,0.3639900025976787,0.430715656557418,0.9764645198466464,0.5205406279063506,2.734631124635219,2.281244233552461,2.0417408435957234,0.7366008076968803,2.2408788991690116,4.743817167117625,3.067653762041309,1.635326612525609
D_W,dw,29,29,0.01,0.02,512,512,0,512,,512,512,0,512,0,0.4692726396173454,0.5387781462403183,0.4551351008842769,0.5042759555197804,0.3639900025976787,0.430715656557418,0.9764645198466464,0.5205406279063506,sample,3,0.4692726396173454,0.5387781462403183,0.4551351008842769,0.5159078830100148,0.3639900025976787,0.430715656557418,0.9764645198466464,0.5205406279063506,2.75086475503774,2.3073522087783602,2.0391983995604903,0.7402998546908596,2.2408788991690116,4.82882110675479,3.067653762041309,1.635326612525609
D_W,dw,29,29,0.01,0.02,512,512,0,512,,512,512,0,512,0,0.4692726396173454,0.5387781462403183,0.4551351008842769,0.5042759555197804,0.3639900025976787,0.430715656557418,0.9764645198466464,0.5205406279063506,sample,4,0.4692726396173454,0.5387781462403183,0.4551351008842769,0.5042759555197804,0.37242475601564745,0.430715656557418,0.9764645198466464,0.5205406279063506,2.7162995730169843,2.3073522087783602,2.068080476573807,0.7006042961983941,2.2408788991690116,4.74589356375929,3.067653762041309,1.635326612525609
D_W,dw,29,29,0.01,0.02,512,512,0,512,,512,512,0,512,0,0.4692726396173454,0.5387781462403183,0.4551351008842769,0.5042759555197804,0.3639900025976787,0.430715656557418,0.9764645198466464,0.5205406279063506,sample,5,0.4692726396173454,0.5387781462403183,0.4551351008842769,0.5042759555197804,0.3639900025976787,0.4393246653464805,0.9764645198466464,0.5205406279063506,2.709088635297884,2.3073522087783602,1.9902263487111578,0.7187115948141322,2.2408788991690116,4.743817167117625,3.067653762041309,1.635326612525609
D_W,dw,29,29,0.01,0.02,512,512,0,512,,512,512,0,512,0,0.4692726396173454,0.5387781462403183,0.4551351008842769,0.5042759555197804,0.3639900025976787,0.430715656557418,0.9764645198466464,0.5205406279063506,sample,6,0.4692726396173454,0.5387781462403183,0.4551351008842769,0.5042759555197804,0.3639900025976787,0.430715656557418,0.9773763850810214,0.5205406279063506,2.7638927422636117,2.3073522087783602,2.0417408435957234,0.7366008076968803,2.2408788991690116,4.743817167117625,3.0705184711626856,1.635326612525609
D_W,dw,29,29,0.01,0.02,512,512,0,512,,512,512,0,512,0,0.4692726396173454,0.5387781462403183,0.4551351008842769,0.5042759555197804,0.3639900025976787,0.430715656557418,0.9764645198466464,0.5205406279063506,sample,7,0.4692726396173454,0.5387781462403183,0.4551351008842769,0.5042759555197804,0.3639900025976787,0.430715656557418,0.9764645198466464,0.5224487394786163,2.7638927422636117,2.3073522087783602,2.0417408435957234,0.7366008076968803,2.2408788991690116,4.743817167117625,3.067653762041309,1.6413211218232686
D_W,dw,29,29,0.01,0.02,512,512,0,512,,512,512,0,512,0,0.4692726396173454,0.5387781462403183,0.4551351008842769,0.5042759555197804,0.3639900025976787,0.430715656557418,0.9764645198466464,0.5205406279063506,sample,8,0.4678183244317985,0.5387781462403183,0.4551351008842769,0.5042759555197804,0.3639900025976787,0.430715656557418,0.9764645198466464,0.5205406279063506,2.7727257155686296,2.2982313637115994,2.0417408435957234,0.7366008076968803,2.2635002458810947,4.743817167117625,3.067653762041309,1.635326612525609
