objective_name,objective_file_tag,local_minimum_index,local_minimum_id,selection_absolute_threshold,contour_delta,configured_direction_count,target_success_count,previous_success_count,added_success_count,previous_output_variant,initial_success_count,attempted_direction_count,replacement_direction_count,contour_point_count,domain_boundary_point_count,center_u0,center_u1,center_u2,center_u3,center_u4,center_u5,center_u6,center_u7,record_type,contour_sample_id,u0,u1,u2,u3,u4,u5,u6,u7,sqrt_s,theta_p_out,theta_gamma_out,qOut,phi_p_out,phi_gamma_out,alpha_e,alpha_p
D_W,dw,103,103,0.01,0.02,512,512,0,512,,512,512,0,512,0,0.4835607065432031,0.5409227961445986,0.4835511537823063,0.47615154155595385,0.3747385020802082,0.41395844656152847,0.03431654037535429,0.5251078515461458,minimum,,,,,,,,,,,,,,,,,
D_W,dw,103,103,0.01,0.02,512,512,0,512,,512,512,0,512,0,0.4835607065432031,0.5409227961445986,0.4835511537823063,0.47615154155595385,0.3747385020802082,0.41395844656152847,0.03431654037535429,0.5251078515461458,sample,0,0.4855933298342187,0.5409227961445986,0.4835511537823063,0.47615154155595385,0.3747385020802082,0.41395844656152847,0.03431654037535429,0.5251078515461458,2.4526148284761726,1.9331914765788785,2.1643911711890227,0.7420303935966656,1.909291905122342,4.524251251295482,0.10780859113983056,1.6496749687596914
D_W,dw,103,103,0.01,0.02,512,512,0,512,,512,512,0,512,0,0.4835607065432031,0.5409227961445986,0.4835511537823063,0.47615154155595385,0.3747385020802082,0.41395844656152847,0.03431654037535429,0.5251078515461458,sample,1,0.4835607065432031,0.5423372858906923,0.4835511537823063,0.47615154155595385,0.3747385020802082,0.41395844656152847,0.03431654037535429,0.5251078515461458,2.46542738649683,1.918275547235683,2.1643911711890227,0.7420303935966656,1.9411703483926792,4.524251251295482,0.10780859113983056,1.6496749687596914
D_W,dw,103,103,0.01,0.02,512,512,0,512,,512,512,0,512,0,0.4835607065432031,0.5409227961445986,0.4835511537823063,0.47615154155595385,0.3747385020802082,0.41395844656152847,0.03431654037535429,0.5251078515461458,sample,2,0.4835607065432031,0.5409227961445986,0.48537686789363443,0.47615154155595385,0.3747385020802082,0.41395844656152847,0.03431654037535429,0.5251078515461458,2.4454180579586247,1.89096844986573,2.1643911711890227,0.7420303935966656,1.9527801174658757,4.524251251295482,0.10780859113983056,1.6496749687596914
D_W,dw,103,103,0.01,0.02,512,512,0,512,,512,512,0,512,0,0.4835607065432031,0.5409227961445986,0.4835511537823063,0.47615154155595385,0.3747385020802082,0.41395844656152847,0.03431654037535429,0.5251078515461458,sample,3,0.4835607065432031,0.5409227961445986,0.4835511537823063,0.4856461704622039,0.3747385020802082,0.41395844656152847,0.03431654037535429,0.5251078515461458,2.44037827025676,1.9277936551984316,2.1696324521166153,0.7363211927405028,1.9527801174658757,4.598295718778608,0.10780859113983056,1.6496749687596914
D_W,dw,103,103,0.01,0.02,512,512,0,512,,512,512,0,512,0,0.4835607065432031,0.5409227961445986,0.4835511537823063,0.47615154155595385,0.3747385020802082,0.41395844656152847,0.03431654037535429,0.5251078515461458,sample,4,0.4835607065432031,0.5409227961445986,0.4835511537823063,0.47615154155595385,0.3841797252247395,0.41395844656152847,0.03431654037535429,0.5251078515461458,2.415435604210164,1.9277936551984316,2.199822028452715,0.7054398658006704,1.9527801174658757,4.509318021819645,0.10780859113983056,1.6496749687596914
D_W,dw,103,103,0.01,0.02,512,512,0,512,,512,512,0,512,0,0.4835607065432031,0.5409227961445986,0.4835511537823063,0.47615154155595385,0.3747385020802082,0.41395844656152847,0.03431654037535429,0.5251078515461458,sample,5,0.4835607065432031,0.5409227961445986,0.4835511537823063,0.47615154155595385,0.3747385020802082,0.42051957327051287,0.03431654037535429,0.5251078515461458,2.419485416740771,1.9277936551984316,2.128186278871774,0.7248022205586161,1.9527801174658757,4.524251251295482,0.10780859113983056,1.6496749687596914
D_W,dw,103,103,0.01,0.02,512,512,0,512,,512,512,0,512,0,0.4835607065432031,0.5409227961445986,0.4835511537823063,0.47615154155595385,0.3747385020802082,0.41395844656152847,0.03431654037535429,0.5251078515461458,sample,6,0.4835607065432031,0.5409227961445986,0.4835511537823063,0.47615154155595385,0.3747385020802082,0.41395844656152847,0.03583723129332304,0.5251078515461458,2.4637972949757776,1.9277936551984316,2.1643911711890227,0.7420303935966656,1.9527801174658757,4.524251251295482,0.11258598255610189,1.6496749687596914
D_W,dw,103,103,0.01,0.02,512,512,0,512,,512,512,0,512,0,0.4835607065432031,0.5409227961445986,0.4835511537823063,0.47615154155595385,0.3747385020802082,0.41395844656152847,0.03431654037535429,0.5251078515461458,sample,7,0.4835607065432031,0.5409227961445986,0.4835511537823063,0.47615154155595385,0.3747385020802082,0.41395844656152847,0.03431654037535429,0.527259493391849,2.4637972949757776,1.9277936551984316,2.1643911711890227,0.7420303935966656,1.9527801174658757,4.524251251295482,0.10780859113983056,1.6564345509753087
D_W,dw,103,103,0.01,0.02,512,512,0,512,,512,512,0,512,0,0.4835607065432031,0.5409227961445986,0.4835511537823063,0.47615154155595385,0.3747385020802082,0.41395844656152847,0.03431654037535429,0.5251078515461458,sample,8,0.4814513315432031,0.5409227961445986,0.4835511537823063,0.47615154155595385,0.3747385020802082,0.41395844656152847,0.03431654037535429,0.5251078515461458,2.476345236066333,1.9217391187040185,2.1643911711890227,0.7420303935966656,1.9963579997567373,4.524251251295482,0.10780859113983056,1.6496749687596914
