canonical_index,state,lepton,retained_component_count,polarization_cluster_number,detail_id,selected_observable,selected_concurrence,selected_purity,alpha_e,alpha_p,sqrt_s,qOut,theta_p_out,theta_gamma_out,phi_p_out,phi_gamma_out,helicity_mechanism,full_chain_flip_to_conserving_ratio,helicity_flip_fraction,helicity_conserving_fraction,full_chain_longitudinal_to_transverse_ratio,virtual_photon_transverse_fraction,virtual_photon_longitudinal_fraction,helicity_interference_relative,virtual_photon_interference_relative
11,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_34,dGHZ,2.6334330315628278e-08,0.9999999999999998,0.7600759844222174,2.3815115379474623,5.0,2.037058025932595,0.002454369260617026,3.141592653589793,5.040482220818026,3.348585346231477,helicity_flipping,3.849720034196935e+17,1.0,2.597591490074689e-18,8.429405345627712e-13,0.999999999999157,8.429405345620606e-13,3.028944247383334e-11,2.1313975805091426e-08
12,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_36,dGHZ,2.6390794580085e-08,1.0,0.8054621264085674,2.336129481904862,5.0,2.0385834889134444,0.004908738521234052,3.141592653589793,6.141035357118263,2.1246650642595424,helicity_flipping,6.122016898606546e+16,1.0,1.6334486110739317e-17,5.345416107248986e-12,0.9999999999946545,5.345416107220412e-12,-1.8473500487745966e-10,-1.290057557202698e-07
13,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_37,dGHZ,2.64098837215066e-08,0.9999999999999998,0.8176634744072425,2.3239276208147417,5.0,2.035802903538429,0.002454369260617026,3.141592653589793,5.719295932933648,0.924090471129441,helicity_flipping,6.134461124888402e+17,1.0,1.6301350349142396e-18,5.252367781276449e-13,0.9999999999994748,5.25236778127369e-13,-8.016136849015311e-11,-5.5777366853491614e-08
14,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_40,dGHZ,2.6478834189956557e-08,1.0,0.7672666472736023,2.3743383066631654,4.999607952787978,2.03658400875823,0.009596170415626043,3.141592653589793,6.2828439654046235,6.253795497863698,helicity_flipping,2.772576789966573e+16,1.0,3.6067531244537915e-17,1.1695310586371962e-11,0.9999999999883047,1.1695310586235181e-11,2.5119036179006934e-10,1.771992884364868e-07
15,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_41,dGHZ,2.6501782834071657e-08,0.9999999999999999,0.7064859760645171,2.4350874785216967,4.992049799190378,1.973524962632781,3.1415862656478626,3.141592653589793,6.262871135685553,1.7927422918732105,helicity_flipping,8.069508567692011e+20,1.0,1.2392328375530973e-21,2.8769563233533975e-16,0.9999999999999998,2.876956323353397e-16,6.445316764607611e-12,3.769377063839412e-09
16,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_42,dGHZ,2.6517304461535987e-08,1.0000000000000002,0.7472291024999396,2.394355979614772,4.998537462339698,2.038750628060429,3.1415926535897935e-05,3.141592653589793,6.2754489610783475,2.749972096180325,helicity_flipping,1.1492755546795939e+21,1.0,8.701133474284934e-22,2.7760045473200155e-16,0.9999999999999998,2.776004547320015e-16,2.5644982577784838e-12,1.79697643796264e-09
17,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_49,dGHZ,2.6784355271910752e-08,1.0,0.8160791662703211,2.3255025055782212,4.999932655580149,2.058275031936386,2.8043439068272197e-05,3.141592653589793,1.8891546854787724,5.0756554085156305,helicity_flipping,1.3442156115234426e+20,1.0,7.439282741752032e-21,2.675367202663686e-15,0.9999999999999973,2.675367202663679e-15,1.8878535511877634e-12,1.4044550745455979e-09
18,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_54,dGHZ,2.7059465700631392e-08,0.9999999999999997,0.8574166179064113,2.2841842897809244,4.999652508616481,2.052361277531558,0.0012232488149748577,3.141592653589793,5.128616086459669,1.630851176535871,helicity_flipping,1.142669756221099e+17,1.0,8.751434914205489e-18,3.0668625363504823e-12,0.9999999999969331,3.0668625363410763e-12,-1.9610178318236244e-10,-1.4328606163112971e-07
19,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_62,dGHZ,2.7530269327786192e-08,1.0000000000000002,0.6534021711720223,2.4881891039428345,5.0,2.035483715204255,0.0006135923151542565,3.141592653589793,5.5161822139262835,5.009186632173104,helicity_flipping,1.0360114015675482e+19,1.0,9.652403424199185e-20,3.049144722173054e-14,0.9999999999999695,3.0491447221729605e-14,6.663250229833324e-11,4.63991203925785e-08
20,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_77,dGHZ,2.962561287144819e-08,1.0,1.1396605824463253,2.001920596088111,5.0,0.12062675603981501,3.141592653589793,3.141592653589793,4.3791238366598675,0.09373129435605054,helicity_flipping,1.5789744926207792e+21,1.0,6.333224537023405e-22,2.72342111567119e-25,1.0,2.72342111567119e-25,1.8738281617072104e-11,-1.0801893055697179e-16
21,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_78,dGHZ,2.970071349115007e-08,0.9999999999999997,0.5571307421712238,2.5844423605092857,4.9973910256141725,2.036538738627211,0.0008373230449329285,3.141592653589793,0.0035151324958957422,1.9583957953944404,helicity_flipping,1.959690244239776e+18,1.0,5.102847263435404e-19,1.5649328191198615e-13,0.9999999999998435,1.5649328191196166e-13,3.5168684803899127e-10,2.4664968909083617e-07
22,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_86,dGHZ,3.1221312734973895e-08,1.0,1.1624483307829738,1.979135541351505,5.0,0.6810147945805384,3.141592653589793,3.141592653589793,0.6947753622766294,0.05417816899768343,helicity_flipping,5.663273045365304e+22,1.0,1.7657633527282916e-23,2.4817534683234248e-27,1.0,2.4817534683234248e-27,2.7562368158888436e-12,-1.3432515458237933e-17
23,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_90,dGHZ,3.2324919165191354e-08,0.9999999999999998,0.78715457375685,2.3544341766573065,4.680149978305672,1.9646385893140155,6.780901361957826e-06,3.141592653589793,3.162681153128659,5.504986551738495,helicity_flipping,1.0920313820022438e+20,1.0,9.1572459956828e-21,5.023609034287826e-15,0.999999999999995,5.0236090342878e-15,3.728050999312742e-13,3.52456728120117e-10
24,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_94,dGHZ,3.330458885485057e-08,1.0000000000000004,0.7999292054081928,2.3416514268713047,4.677456614351273,1.9745548852217865,0.0001374315150284813,3.141592653589793,3.1769490013470065,5.584363314211515,helicity_flipping,2.0054836293203706e+17,1.0,4.986328411660411e-18,2.9172905188055323e-12,0.9999999999970827,2.9172905187970213e-12,7.150874227870698e-11,7.038005000235798e-08
25,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_96,dGHZ,3.426384909422618e-08,0.9999999999999998,0.669188291410555,2.472383322948087,4.655259578075757,1.9558742742412614,3.1415926535897935e-05,3.141592653589793,3.778977907915029,0.3174718313964374,helicity_flipping,4.2289083019444936e+18,1.0,2.3646764805474506e-19,1.3185582361356776e-13,0.9999999999998682,1.318558236135504e-13,-9.891628517294575e-11,-9.504858509460593e-08
26,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_99,dGHZ,3.5834754418906554e-08,0.9999999999999999,0.7863321471377533,2.355246638016231,4.502704967714701,1.8876872246264453,6.933593161243098e-06,3.141592653589793,3.0985030958666324,5.005563406495494,helicity_flipping,6.3741136259422175e+19,1.0,1.568845581807746e-20,9.504437836844905e-15,0.9999999999999905,9.504437836844815e-15,2.6050120880041683e-13,2.5796771349437246e-10
27,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_100,dGHZ,3.626812355809853e-08,1.0,0.6533938696482499,2.2241859540443407,5.0,0.8659868659898129,3.141592653589793,0.0,1.5228375825936513,1.0734149114372742,helicity_flipping,2.733119139171391e+23,1.0,3.658823304362698e-24,9.756108314611255e-28,1.0,9.756108314611255e-28,-4.2642072754964216e-14,-4.264188184291908e-14
28,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_110,dGHZ,4.0509471581420697e-08,1.0000000000000002,0.6899843607405232,2.26080565713746,4.995891934170601,1.0450084121788363,3.141592653589793,0.0,2.7053972153485457,1.950218610353355,helicity_flipping,4.246913494680269e+23,1.0,2.3546512102321158e-24,2.520734795717773e-27,1.0,2.520734795717773e-27,6.971476523705982e-14,6.971272940855357e-14
29,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_116,dGHZ,4.3521024342536945e-08,1.0000000000000002,0.2892264320249905,1.8600135842691747,4.991289415757164,0.1286149411558294,3.141592653589793,0.0,5.691578964015215,0.26950913093155016,helicity_flipping,4.794716701972304e+21,1.0,2.085628958200284e-22,2.1561668025821986e-24,1.0,2.1561668025821986e-24,1.135330193366072e-12,1.1354789750937375e-12
30,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_120,dGHZ,4.595381263687511e-08,0.9999999999999998,0.7458813575920199,2.395699364137417,3.969796225895542,1.5109115753322344,3.141107527825789,3.141592653589793,3.0961130593136064,2.6544338363260946,helicity_flipping,4.64442362472655e+18,1.0,2.1531196996675278e-19,8.29268179492439e-14,0.9999999999999171,8.292681794923703e-14,-4.230906912656173e-11,-3.211430828189423e-08
31,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_127,dGHZ,5.1030392758442036e-08,1.0000000000000004,0.7821605328140846,2.359427165751662,4.000570263967306,1.6635045568810711,9.293740113078004e-05,3.141592653589793,6.262049618692756,1.8160747544720948,helicity_flipping,1.009894374158274e+17,1.0,9.9020256532618e-18,7.59245722078809e-12,0.9999999999924075,7.592457220730445e-12,2.1692964406752204e-11,2.5539695920532677e-08
32,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_136,dGHZ,6.216752982830557e-08,1.0,0.20100577856952243,1.771808652006454,4.99996515926818,0.1868075085299612,3.141592653589793,0.0,1.4063507572992062,3.243974466538265,helicity_flipping,9.729576292735135e+21,1.0,1.0277939859998616e-22,8.168850164663405e-26,1.0,8.168850164663405e-26,1.5815348388624322e-13,1.581842795700867e-13
33,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_142,dGHZ,7.529724146053437e-08,1.0000000000000002,0.6562565406740687,2.227030648601877,4.201857415621772,1.0974771738500801,3.141592653589793,0.0,6.068912230970599,4.3811923986434325,helicity_flipping,1.0986111840060635e+24,1.0,9.10240141879423e-25,1.3613214584394497e-29,1.0,1.3613214584394497e-29,5.0447732483984526e-15,5.046031219055042e-15
34,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_144,dGHZ,7.832623168362552e-08,1.0,0.7073891311222256,2.278190167101876,5.0,1.7124482415332412,3.141592653589793,0.0,2.1541354354380076,4.454120823797615,helicity_flipping,1.3904035073314316e+24,1.0,7.192156771233094e-25,1.5962018004328076e-28,1.0,1.5962018004328076e-28,1.7650291097244146e-14,1.764978333051218e-14
35,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_147,dGHZ,8.244469084591385e-08,0.9999999999999998,0.400490470109986,2.7411030603082214,3.297231749577931,0.5095979192114797,3.141592653589793,3.141592653589793,2.0721398425340967,5.439340779018603,helicity_flipping,2.1142967297013544e+23,1.0,4.729705087995149e-24,4.515391003005316e-26,1.0,4.515391003005316e-26,-9.232229945606698e-13,-2.7645756658715383e-17
36,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_148,dGHZ,8.274540632677902e-08,1.0000000000000002,1.0537094731567729,2.6245188771061136,4.229734589722342,1.0978112143664096,3.141592653589793,0.0,1.8219213220905384,5.845022210233831,helicity_flipping,1.0614080995912085e+24,1.0,9.421446853337003e-25,5.6896123882318975e-28,1.0,5.6896123882318975e-28,-2.8991365880923635e-14,-2.899061191921818e-14
37,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_150,dGHZ,8.408140561827237e-08,1.0,0.7719691530335195,2.3696106620482196,3.3733879782462073,1.3742214377095856,7.314534618709521e-06,3.141592653589793,6.266583279851008,3.0886271475526663,helicity_flipping,3.4406812378932326e+18,1.0,2.906401177146858e-19,2.880689485840683e-13,0.9999999999997118,2.8806894858398524e-13,1.4539781202024717e-11,2.0386948350472967e-08
38,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_157,dGHZ,1.0149213221194901e-07,1.0000000000000002,0.7880127542517357,2.3588074840718183,3.921937096251404,1.1529850513836302,3.141592653589793,0.0,5.114486264238402,3.5949401542813404,helicity_flipping,1.7351977444483076e+24,1.0,5.763031926473268e-25,3.043529921848971e-29,1.0,3.043529921848971e-29,7.801853575649102e-15,7.801848785935802e-15
39,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_159,dGHZ,1.0727426063640563e-07,1.0000000000000004,0.10562157034827224,3.0359631113688264,5.0,0.12059598552424938,3.141592653589793,3.141592653589793,1.6953525573488117,3.914570711880207,helicity_flipping,8.842383803932366e+19,1.0,1.1309167552253072e-20,1.8002402800266402e-25,1.0,1.8002402800266402e-25,7.332309944963855e-11,-4.178208315751546e-16
40,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_160,dGHZ,1.1298674272153814e-07,1.0,1.1362777707192748,2.70707954627097,3.998095349865058,1.088035148788764,3.141592653589793,0.0,4.226202383554034,6.109549819622954,helicity_flipping,1.3748539527355368e+24,1.0,7.273499836184836e-25,1.3329091170754016e-28,1.0,1.3329091170754016e-28,1.2469240210505411e-14,1.2470505090568892e-14
41,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_164,dGHZ,1.1968572049021563e-07,1.0,0.6198144437056405,2.190590676597319,4.753909054904252,1.7793998999882752,3.141592653589793,0.0,3.045115569799716,2.441021768781999,helicity_flipping,1.930675920671802e+24,1.0,5.179533184689214e-25,8.524302715802782e-30,1.0,8.524302715802782e-30,-3.904597375154437e-15,-3.906157476920844e-15
42,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_167,dGHZ,1.5067991497544322e-07,1.0,0.28996137421280044,1.8607760907451616,4.259364836862773,1.245712208679277,3.141592653589793,0.0,0.9501051748030943,4.608639835567564,helicity_flipping,1.4074354155849485e+24,1.0,7.105121762083746e-25,1.2767381162153805e-27,1.0,1.2767381162153805e-27,2.769019727306481e-14,2.769416989460562e-14
43,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_168,dGHZ,1.7013674100914057e-07,1.0000000000000002,1.2036146625773028,1.9380061497263354,2.7795636107597828,0.9206619784162482,2.9484507731570995,3.141592653589793,0.02754796483483623,5.15720603487242,helicity_flipping,2539502539553314.5,0.9999999999999997,3.9377790902933865e-16,1.5338250661379384e-10,0.9999999998466175,1.5338250659026766e-10,-1.5626222554435072e-08,-1.2994776844683389e-05
44,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_171,dGHZ,2.0459092382953962e-07,1.0000000000000002,0.23742391854291606,1.8082113527047932,4.561925870206309,1.5455771183813458,3.141592653589793,0.0,2.233832394735896,4.47774628500405,helicity_flipping,1.676632036267814e+24,1.0,5.964337901034038e-25,1.2869278386692785e-28,1.0,1.2869278386692785e-28,7.334911889727393e-15,7.329224872632632e-15
45,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_175,dGHZ,2.7127630886364785e-07,1.0,0.045198058534670266,1.6160065031995592,5.0,0.12065192598599354,3.141592653589793,0.0,2.96908095667814e-29,1.5720003146301706,helicity_flipping,4.950165650852011e+21,1.0,2.0201344167702394e-22,2.45182292766801e-23,1.0,2.45182292766801e-23,6.32228044881952e-13,6.336137094957838e-13
46,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_182,dGHZ,6.615451523983151e-07,1.0,0.20355179796063536,2.938037942202904,2.1106089218331308,0.586295193732508,2.947927585789985,3.141592653589793,3.134567322229815,3.8519909478028826,helicity_flipping,2.2906148831700676e+16,1.0,4.365640018090089e-17,1.5875826761885895e-11,0.9999999999841241,1.5875826761633853e-11,-6.189938423095867e-09,-5.174231687146703e-06
