state,local_minimum_id,status,objective_name,objective_file_tag,absolute_objective,absolute_threshold,contour_delta,target_success_count,initial_direction_count,initial_success_count,attempted_direction_count,replacement_direction_count,contour_point_count,initial_success_fraction,overall_success_fraction,physics_evaluation_count,direct_contour_seconds,covariance_rank,covariance_min_eigenvalue,covariance_max_eigenvalue,center_u0,center_u1,center_u2,center_u3,center_u4,center_u5,center_u6,center_u7,covariance_u0_u0,covariance_u0_u1,covariance_u0_u2,covariance_u0_u3,covariance_u0_u4,covariance_u0_u5,covariance_u0_u6,covariance_u0_u7,covariance_u1_u0,covariance_u1_u1,covariance_u1_u2,covariance_u1_u3,covariance_u1_u4,covariance_u1_u5,covariance_u1_u6,covariance_u1_u7,covariance_u2_u0,covariance_u2_u1,covariance_u2_u2,covariance_u2_u3,covariance_u2_u4,covariance_u2_u5,covariance_u2_u6,covariance_u2_u7,covariance_u3_u0,covariance_u3_u1,covariance_u3_u2,covariance_u3_u3,covariance_u3_u4,covariance_u3_u5,covariance_u3_u6,covariance_u3_u7,covariance_u4_u0,covariance_u4_u1,covariance_u4_u2,covariance_u4_u3,covariance_u4_u4,covariance_u4_u5,covariance_u4_u6,covariance_u4_u7,covariance_u5_u0,covariance_u5_u1,covariance_u5_u2,covariance_u5_u3,covariance_u5_u4,covariance_u5_u5,covariance_u5_u6,covariance_u5_u7,covariance_u6_u0,covariance_u6_u1,covariance_u6_u2,covariance_u6_u3,covariance_u6_u4,covariance_u6_u5,covariance_u6_u6,covariance_u6_u7,covariance_u7_u0,covariance_u7_u1,covariance_u7_u2,covariance_u7_u3,covariance_u7_u4,covariance_u7_u5,covariance_u7_u6,covariance_u7_u7,domain_boundary_point_count,domain_boundary_point_fraction
W,0,ok,D_W,dw,1.6032671033342927e-05,0.01,0.02,64,64,64,64,0,64,1.0,1.0,1088,26.183954899999662,8,6.320458560570399e-08,1.3793895255535967e-06,0.5217487212689401,0.5157292739586972,0.47796471387303086,0.44865887479320105,0.5025114247668664,0.3840691588055735,0.011549656160866294,0.49655608950465835,1.6960611779043732e-07,2.69481485452351e-09,-5.271870058378434e-08,-7.273379202098516e-08,-2.2540011287073123e-08,3.2941196894772523e-09,4.3465996241849525e-08,-1.1948167241586262e-09,2.69481485452351e-09,1.5898030299347356e-07,-5.723720937587211e-08,-1.9193080208196716e-08,-1.811265087251335e-08,1.0217915733725577e-08,3.304961636551542e-08,3.129222038873996e-08,-5.271870058378434e-08,-5.723720937587211e-08,3.6467627285850313e-07,6.449365398564012e-08,2.883419897938883e-09,-2.646410725723507e-08,1.8400389380519745e-08,1.69303748539183e-08,-7.273379202098516e-08,-1.9193080208196716e-08,6.449365398564012e-08,6.261091890501799e-07,5.075730100823977e-08,2.12403199348333e-08,1.5743199593357212e-08,2.351234006650825e-08,-2.2540011287073123e-08,-1.811265087251335e-08,2.883419897938883e-09,5.075730100823977e-08,1.3722668367252933e-06,2.9298611006849987e-08,-2.6715849829180822e-08,1.006893771829499e-08,3.2941196894772523e-09,1.0217915733725577e-08,-2.646410725723507e-08,2.12403199348333e-08,2.9298611006849987e-08,9.300048426475272e-07,4.6577196673098175e-09,-2.8986988584290133e-08,4.3465996241849525e-08,3.304961636551542e-08,1.8400389380519745e-08,1.5743199593357212e-08,-2.6715849829180822e-08,4.6577196673098175e-09,1.1121765871324906e-07,2.7024647936134198e-08,-1.1948167241586262e-09,3.129222038873996e-08,1.69303748539183e-08,2.351234006650825e-08,1.006893771829499e-08,-2.8986988584290133e-08,2.7024647936134198e-08,1.2188663633517463e-07,0,0.0
