selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,size,max_concurrence,best_kinematic_point,best_pair_delta_xy,s_min,s_max,theta_in_min,theta_in_max,phi_in_electron_min,phi_in_electron_max,qOut_min,qOut_max,phiOut_min,phiOut_max,Q2_min,Q2_max,xB_min,xB_max,t_min,t_max,W2_min,W2_max,y_min,y_max,theta_e_gamma_deg_min,theta_e_gamma_deg_max,pair_delta_xy_min,pair_delta_xy_max,abs_k_dot_qout_min,abs_k_dot_qout_max,abs_kp_dot_qout_min,abs_kp_dot_qout_max,best_s_regime,best_theta_in_regime,best_qOut_regime,best_s,best_sqrt_s,best_pIn,best_pOut,best_theta_in,best_phi_in_electron,best_phi_in,best_qOut,best_phiOut,best_Q2,best_xB,best_t,best_W2,best_y,best_theta_e_gamma_deg,best_k_dot_qout,best_kp_dot_qout,best_abs_k_dot_qout,best_abs_kp_dot_qout
C_p_gamma,C_{p\gamma},Ty_proton,enhanced_region_0,0,25,9.9993053402481780e-01,high_s_high_theta_in_low_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,4.7123889803846897e+00,4.7123889803846897e+00,5.0000000000000000e-01,5.0000000000000000e-01,3.9269908169872414e-01,2.7488935718910690e+00,8.6083697208666753e-12,2.3131931582404655e-01,3.5599155441077255e-11,1.5160988379601267e-01,-5.2131716285352368e-02,-2.6907332951456784e-02,1.1216578749052220e+00,2.2382840373227477e+00,1.1718059455021848e-02,7.7038154349040294e-02,1.2534424973133521e+02,1.8000000000000000e+02,0.0000000000000000e+00,1.1780972450961724e+00,1.5378327076844540e+00,2.2244176384664973e+00,1.6400386991204843e+00,2.1983517803280428e+00,high_s,high_theta_in,low_Egamma,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.6983517803280428e+00,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,5.0000000000000000e-01,1.5707963267948966e+00,8.6083697208666753e-12,3.5599155441077255e-11,-5.2131716285352368e-02,1.1216578749052220e+00,1.1718059455021848e-02,1.8000000000000000e+02,2.2244176384664973e+00,2.1983517803280428e+00,2.2244176384664973e+00,2.1983517803280428e+00
C_p_gamma,C_{p\gamma},Ty_proton,enhanced_region_1,1,47,9.9946060911689139e-01,high_s_high_theta_in_mid_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,4.6142142099600090e+00,4.8105637508093704e+00,1.0000000000000000e+00,1.0000000000000000e+00,6.8722339297276724e-01,2.4543692606170260e+00,8.4289246847148379e-12,6.7053566645978879e-01,1.2638527252170574e-11,3.4262191585281820e-01,-3.1224856300273446e-01,-2.1183406201080990e-01,1.5467670137681346e+00,2.4270307677020773e+00,3.2318424780798813e-02,1.0746861960466501e-01,1.5144121629695607e+02,1.8000000000000000e+02,0.0000000000000000e+00,8.8357293382212942e-01,3.6355732494851569e+00,4.4488352769329946e+00,3.8649240517096279e+00,4.3050559286769827e+00,high_s,high_theta_in,mid_Egamma,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.1525279643384914e+00,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,1.0000000000000000e+00,1.5707963267948966e+00,8.4289246847148379e-12,1.2638527252170574e-11,-2.8755869651993132e-01,1.5467670137681346e+00,3.2318424780798813e-02,1.8000000000000000e+02,4.4488352769329946e+00,4.3050559286769827e+00,4.4488352769329946e+00,4.3050559286769827e+00
C_p_gamma,C_{p\gamma},Ty_proton,enhanced_region_2,2,8,9.8734580489579293e-01,high_s_high_theta_in_high_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,4.3196898986859651e+00,5.0069132916587327e+00,1.8000000000000000e+00,1.8000000000000000e+00,1.1780972450961724e+00,1.8653206380689396e+00,7.4230050206779787e-12,1.8005540313524478e-03,2.4338027025873357e-12,5.8874921390747567e-04,-2.3754141829730315e+00,-2.3671059258277984e+00,3.9298056968822634e+00,3.9363133999993840e+00,1.4779810510223340e-01,1.4820071496562981e-01,1.7881579679303823e+02,1.8000000000000000e+02,0.0000000000000000e+00,3.9269908169872414e-01,8.0079034984793900e+00,8.0079034984793900e+00,6.8210966840090972e+00,6.8243505355684739e+00,high_s,high_theta_in,high_Egamma,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,9.5652926546798259e-02,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,1.8000000000000000e+00,1.5707963267948966e+00,7.4230050206779787e-12,2.4338027025873357e-12,-2.3671059258277984e+00,3.9298056968822634e+00,1.4779810510223340e-01,1.8000000000000000e+02,8.0079034984793900e+00,6.8243505355684739e+00,8.0079034984793900e+00,6.8243505355684739e+00
