selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,size,max_concurrence,best_purity,best_kinematic_point,best_pair_delta_xy,s_min,s_max,theta_in_min,theta_in_max,phi_in_electron_min,phi_in_electron_max,qOut_min,qOut_max,phiOut_min,phiOut_max,Q2_min,Q2_max,xB_min,xB_max,t_min,t_max,W2_min,W2_max,y_min,y_max,theta_e_gamma_deg_min,theta_e_gamma_deg_max,pair_delta_xy_min,pair_delta_xy_max,abs_k_dot_qout_min,abs_k_dot_qout_max,abs_kp_dot_qout_min,abs_kp_dot_qout_max,best_s_regime,best_theta_in_regime,best_qOut_regime,best_electron_mass,best_s,best_sqrt_s,best_pIn,best_pOut,best_theta_in,best_phi_in_electron,best_phi_in,best_qOut,best_phiOut,best_Q2,best_xB,best_t,best_W2,best_y,best_theta_e_gamma_deg,best_k_dot_qout,best_kp_dot_qout,best_abs_k_dot_qout,best_abs_kp_dot_qout
F3,F_3,Ty_electron,enhanced_region_0,0,33,0.0000000000000000e+00,5.0000016763820743e-01,high_s_high_theta_in_low_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,0.0000000000000000e+00,9.8174770424680702e-02,5.0000000000000000e-01,5.0000000000000000e-01,0.0000000000000000e+00,6.1850105367549055e+00,8.8798962314442882e+00,1.2173278880965338e+01,6.7346061965187842e-01,9.7064802833967134e-01,-9.7227891598914766e+00,-7.6455034254030663e+00,1.1940661771000585e+00,5.1854198991079556e+00,5.1876902874607456e-01,6.8170513260821974e-01,3.5819798427795376e+01,1.6692411579184559e+02,,,2.9347977603677577e-08,7.8935165961032339e-01,1.6647076822805409e-01,2.1621476292302910e+00,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.9294299703575413e+00,1.5707949999999999e+00,0.0000000000000000e+00,3.1415926535897931e+00,5.0000000000000000e-01,0.0000000000000000e+00,1.1091672769203644e+01,8.3792780045066939e-01,-8.5985094448239394e+00,3.0251980524844773e+00,6.4145313961932160e-01,1.0452826139108399e+02,2.9347977825722182e-08,1.2465816915378576e+00,2.9347977825722182e-08,1.2465816915378576e+00
F3,F_3,Ty_electron,enhanced_region_1,1,22,0.0000000000000000e+00,5.0000000057544258e-01,high_s_high_theta_in_low_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,0.0000000000000000e+00,9.8174770424680702e-02,5.0000000000000000e-01,5.0000000000000000e-01,7.8539816339744828e-01,2.6507188014663878e+00,7.3650772624204972e+00,1.2023678111595412e+01,8.6120355732150966e-01,9.7769208580090172e-01,-8.6400421359330721e+00,-7.6078187861820261e+00,1.1216578788550471e+00,2.0668415633351542e+00,4.1442503072156844e-01,6.1899787410727924e-01,1.3026698873583084e+02,1.8000000000000000e+02,,,2.5245980152465330e-01,2.0930894279142822e+00,1.7257599361110050e+00,2.1983517783542297e+00,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.7023177961160880e+00,1.5707949999999999e+00,0.0000000000000000e+00,3.1415926535897931e+00,5.0000000000000000e-01,1.3744467859455345e+00,1.0198617632435624e+01,9.7383373522843775e-01,-7.6245855887734226e+00,1.1538740727121930e+00,5.0749408013494057e-01,1.7129718701671220e+02,8.9522765959361972e-01,2.1822436814246235e+00,8.9522765959361972e-01,2.1822436814246235e+00
F3,F_3,Ty_electron,enhanced_region_2,2,14,0.0000000000000000e+00,5.0000000083008667e-01,high_s_high_theta_in_low_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.0000000000000000e-01,5.0000000000000000e-01,2.7488935718910690e+00,4.0251655874119221e+00,6.3837937735410097e+00,7.1895287070532792e+00,6.2080027786965375e-01,8.4108037083893894e-01,-9.5682200247079550e+00,-8.1889628580392628e+00,2.2382840202183552e+00,4.8884265279975345e+00,4.1422605327749140e-01,5.1226809147975594e-01,4.9568636562206116e+01,1.2534424993778869e+02,,,1.8177866291266058e+00,2.2244176372664151e+00,3.1496745378031488e-01,1.6400387076710086e+00,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.8346499989237599e+00,1.5707949999999999e+00,0.0000000000000000e+00,3.1415926535897931e+00,5.0000000000000000e-01,2.7488935718910690e+00,7.1895287070532792e+00,8.4108037083893894e-01,-8.1889628580392628e+00,2.2382840202183552e+00,4.1422605327749140e-01,1.2534424993778869e+02,2.1397557831639764e+00,1.6400387076710086e+00,2.1397557831639764e+00,1.6400387076710086e+00
F3,F_3,Ty_electron,enhanced_region_3,3,11,0.0000000000000000e+00,5.0000000061212968e-01,high_s_high_theta_in_low_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.0000000000000000e-01,5.0000000000000000e-01,4.1233403578366037e+00,5.1050880620834143e+00,6.6620337772758180e+00,8.6264642893171679e+00,6.1022833829644951e-01,6.6108155790528200e-01,-9.8960673494481988e+00,-9.6505740765211527e+00,5.0466638594306570e+00,5.5183613598483179e+00,5.2475546490262570e-01,6.3234235633566438e-01,0.0000000000000000e+00,4.2752377209170319e+01,,,6.8658495070141101e-01,1.7301189376892725e+00,3.7856248025214256e-08,2.3584878806657159e-01,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.1691301643700562e+00,1.5707949999999999e+00,0.0000000000000000e+00,3.1415926535897931e+00,5.0000000000000000e-01,4.1233403578366037e+00,6.6620337772758180e+00,6.1521136038754631e-01,-9.6505740765211527e+00,5.0466638594306570e+00,5.2475546490262570e-01,4.2752377209170319e+01,1.7301189376892725e+00,2.3584878806657159e-01,1.7301189376892725e+00,2.3584878806657159e-01
