selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,size,max_concurrence,best_purity,best_kinematic_point,best_pair_delta_xy,s_min,s_max,theta_in_min,theta_in_max,phi_in_lepton_min,phi_in_lepton_max,qOut_min,qOut_max,phiOut_min,phiOut_max,Q2_min,Q2_max,xB_min,xB_max,t_min,t_max,W2_min,W2_max,y_min,y_max,theta_lepton_gamma_deg_min,theta_lepton_gamma_deg_max,pair_delta_xy_min,pair_delta_xy_max,abs_k_dot_qout_min,abs_k_dot_qout_max,abs_kp_dot_qout_min,abs_kp_dot_qout_max,best_lepton,best_s_regime,best_theta_in_regime,best_qOut_regime,best_lepton_mass,best_s,best_sqrt_s,best_pIn,best_pOut,best_theta_in,best_phi_in_lepton,best_phi_in,best_qOut,best_phiOut,best_Q2,best_xB,best_t,best_W2,best_y,best_theta_lepton_gamma_deg,best_k_dot_qout,best_kp_dot_qout,best_abs_k_dot_qout,best_abs_kp_dot_qout
C_mu_p,C_{mup},lepton_muon_Tx_proton_Tx,enhanced_region_0,0,27,9.9293274926687025e-01,1.0000000000000000e+00,high_s_high_theta_in_low_Egamma,3.0525127722797984e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,1.4726215563702159e+00,1.6689710972195773e+00,2.5000000000000000e-01,2.5000000000000000e-01,0.0000000000000000e+00,6.1850105367549055e+00,1.8016028627141566e+01,1.9621127125284499e+01,9.1021550871197399e-01,9.9436660509162322e-01,-1.9204245288536352e+01,-1.7418118898156123e+01,9.9090505495770465e-01,2.6569615615403368e+00,9.5287656308999713e-01,9.6063414973668204e-01,6.2123444287099026e+01,1.7500997991608625e+02,3.0221549582887981e+00,3.1305101633700536e+00,1.1306468895243386e-02,8.6517890881839243e-01,2.7107057812097396e-01,1.1040988314105580e+00,muon,high_s,high_theta_in,low_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,2.0050908556144287e+00,1.5707949999999999e+00,1.5707963267948966e+00,4.7123889803846897e+00,2.5000000000000000e-01,6.8722339297276724e-01,1.9278791976886687e+01,9.7616076931841078e-01,-1.7837995676207850e+01,1.3506594472549385e+00,9.5756432339689002e-01,1.3447890123858900e+02,2.0382348492104010e-01,9.2422163526064183e-01,2.0382348492104010e-01,9.2422163526064183e-01
C_mu_p,C_{mup},lepton_muon_Tx_proton_Tx,enhanced_region_1,1,27,9.9293274902980955e-01,1.0000000000000004e+00,high_s_high_theta_in_low_Egamma,3.0525127722797984e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,1.4726215563702159e+00,1.6689710972195773e+00,2.5000000000000000e-01,2.5000000000000000e-01,1.6689710972195777e+00,3.7306412761378791e+00,1.8016028627141566e+01,1.9621127125284495e+01,9.1021550871197399e-01,9.9436660509162322e-01,-1.9204245288536352e+01,-1.7418118898156123e+01,9.9090505495770465e-01,2.6569615615403368e+00,9.5287656308999713e-01,9.6063414973668204e-01,6.2123444287099048e+01,1.7500997991608611e+02,3.0221549582887981e+00,3.1305101633700536e+00,1.1306468895243338e-02,8.6517890881839254e-01,2.7107057812097407e-01,1.1040988314105580e+00,muon,high_s,high_theta_in,low_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,2.0050908556144287e+00,1.5707949999999999e+00,1.5707963267948966e+00,4.7123889803846897e+00,2.5000000000000000e-01,2.4543692606170260e+00,1.9278791976886687e+01,9.7616076931841078e-01,-1.7837995676207850e+01,1.3506594472549385e+00,9.5756432339689002e-01,1.3447890123858900e+02,2.0382348492104027e-01,9.2422163526064183e-01,2.0382348492104027e-01,9.2422163526064183e-01
C_mu_p,C_{mup},lepton_muon_Tx_proton_Tx,enhanced_region_2,2,13,9.9290767769550903e-01,1.0000000000000000e+00,high_s_high_theta_in_low_Egamma,3.0458338333933259e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,1.5707963267948966e+00,1.6689710972195773e+00,2.5000000000000000e-01,2.5000000000000000e-01,3.2397674240144743e+00,4.4178646691106467e+00,1.7590163393643664e+01,1.8565580821052990e+01,8.8596506525952057e-01,9.3683728291778501e-01,-1.9711484767197728e+01,-1.8610846805459094e+01,2.1315581986652501e+00,3.1439210085905671e+00,9.6016075200688933e-01,9.6263747774981034e-01,1.8976808584889113e+01,9.1218275855516538e+01,3.0221549582887981e+00,3.1049091735367949e+00,5.5640525176278088e-01,1.0882515413706577e+00,2.7590854593630264e-02,5.3377225955962471e-01,muon,high_s,high_theta_in,low_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,2.1705441523102929e+00,1.5707949999999999e+00,1.5707963267948966e+00,4.7123889803846897e+00,2.5000000000000000e-01,3.8288160465625602e+00,1.7932393048361085e+01,9.0553197329425372e-01,-1.9301873658639842e+01,2.7506092908463691e+00,9.6016075200688933e-01,5.6111576248409669e+01,9.0898701860452114e-01,2.2424671346518102e-01,9.0898701860452114e-01,2.2424671346518102e-01
C_mu_p,C_{mup},lepton_muon_Tx_proton_Tx,enhanced_region_3,3,13,9.9290767708797967e-01,9.9999999999999989e-01,high_s_high_theta_in_low_Egamma,3.0458338333933259e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,1.4726215563702159e+00,1.5707963267948966e+00,2.5000000000000000e-01,2.5000000000000000e-01,5.0069132916587327e+00,6.1850105367549055e+00,1.7590163393643664e+01,1.8565580821052993e+01,8.8596506525952057e-01,9.3683728291778523e-01,-1.9711484767197728e+01,-1.8610846805459094e+01,2.1315581986652501e+00,3.1439210085905671e+00,9.6016075200688955e-01,9.6263747774981034e-01,1.8976808584889095e+01,9.1218275855516552e+01,3.0221549582887981e+00,3.1049091735367949e+00,5.5640525176278066e-01,1.0882515413706579e+00,2.7590854593630199e-02,5.3377225955962471e-01,muon,high_s,high_theta_in,low_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,2.1705441523102929e+00,1.5707949999999999e+00,1.5707963267948966e+00,4.7123889803846897e+00,2.5000000000000000e-01,5.5959619142068187e+00,1.7932393048361085e+01,9.0553197329425361e-01,-1.9301873658639842e+01,2.7506092908463708e+00,9.6016075200688955e-01,5.6111576248409634e+01,9.0898701860452125e-01,2.2424671346518057e-01,9.0898701860452125e-01,2.2424671346518057e-01
C_mu_p,C_{mup},lepton_muon_Tx_proton_Ty,enhanced_region_0,0,44,9.9291978193545383e-01,1.0000000000000000e+00,high_s_high_theta_in_low_Egamma,3.0292317822983961e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,1.3744467859455343e+00,1.5707963267948966e+00,2.5000000000000000e-01,2.5000000000000000e-01,0.0000000000000000e+00,6.1850105367549055e+00,1.7811680266645880e+01,1.9487955700052481e+01,8.9733831594563396e-01,9.8621629769702313e-01,-1.9428999601590696e+01,-1.7629653069885741e+01,1.1522144531048482e+00,2.9176229062587740e+00,9.5722104325339596e-01,9.6240565873034023e-01,4.3916051653031658e+01,1.4988003924239416e+02,3.0221549582887981e+00,3.0782365168334147e+00,9.4292817254054404e-02,9.4939957323516433e-01,1.4073990576273065e-01,1.0234441323374497e+00,muon,high_s,high_theta_in,low_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,2.0476282790059925e+00,1.5707949999999999e+00,1.4726215563702159e+00,4.6142142099600090e+00,2.5000000000000000e-01,2.9452431127404310e-01,1.8972467484352308e+01,9.5813795098322940e-01,-1.8169572225941767e+01,1.7087709441670837e+00,9.6007522838567139e-01,1.1331280370740973e+02,3.4371825760232594e-01,7.4516588680753260e-01,3.4371825760232594e-01,7.4516588680753260e-01
C_mu_p,C_{mup},lepton_muon_Tx_proton_Ty,enhanced_region_1,1,36,9.9291637714409542e-01,9.9999999999999989e-01,high_s_high_theta_in_low_Egamma,3.0221549582887981e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,1.5707963267948966e+00,1.6689710972195773e+00,2.5000000000000000e-01,2.5000000000000000e-01,2.1598449493429825e+00,4.0251655874119221e+00,1.7811680266645876e+01,1.9487955700052481e+01,8.9733831594563374e-01,9.8621629769702313e-01,-1.9428999601590696e+01,-1.7629653069885741e+01,1.1522144531048482e+00,2.9176229062587740e+00,9.5722104325339596e-01,9.6240565873034023e-01,4.3916051653031680e+01,1.4988003924239419e+02,3.0221549582887981e+00,3.0782365168334147e+00,9.4292817254054445e-02,9.4939957323516433e-01,1.4073990576273077e-01,1.0234441323374499e+00,muon,high_s,high_theta_in,low_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,2.0976521170576863e+00,1.5707949999999999e+00,1.6689710972195773e+00,4.8105637508093704e+00,2.5000000000000000e-01,3.2397674240144743e+00,1.8565580821052990e+01,9.3683728291778501e-01,-1.8610846805459094e+01,2.1315581986652501e+00,9.6084617225943780e-01,9.1218275855516538e+01,5.5640525176278088e-01,5.3377225955962471e-01,5.5640525176278088e-01,5.3377225955962471e-01
C_mu_p,C_{mup},lepton_muon_L_proton_Ty,enhanced_region_0,0,22,7.0240316397646496e-01,1.0000000000000000e+00,high_s_high_theta_in_high_Egamma,1.6133246409314017e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,0.0000000000000000e+00,6.1850105367549055e+00,1.8000000000000000e+00,1.8000000000000000e+00,0.0000000000000000e+00,6.1850105367549055e+00,1.1935047870776572e+01,1.6660018987269666e+01,6.3972644235277376e-01,8.4213277545534981e-01,-3.2468078209639715e+00,-2.0053954220252974e+00,4.0029512285000735e+00,7.6012828407654371e+00,9.0456411062951825e-01,9.6475428040447930e-01,1.4803683759633830e+02,1.7626844075142353e+02,1.5396101275403722e+00,2.2249729444638873e+00,2.3785739250503202e-02,2.3785739250504978e-02,4.9886119636262665e+00,6.7877777697597939e+00,muon,high_s,high_theta_in,high_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,5.9581132183176366e-01,1.5707949999999999e+00,5.8904862254808616e+00,2.7488935718910685e+00,1.8000000000000000e+00,5.9886609959055432e+00,1.4617134567608216e+01,7.5971823073505362e-01,-2.5891137973931730e+00,5.5029145193035891e+00,9.3286583223650354e-01,1.6068830709017169e+02,2.3785739250504090e-02,6.0377961243576586e+00,2.3785739250504090e-02,6.0377961243576586e+00
C_mu_p,C_{mup},lepton_muon_L_proton_Ty,enhanced_region_1,1,22,7.0240316259071955e-01,1.0000000000000000e+00,high_s_high_theta_in_high_Egamma,1.6133246409314017e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,2.6507188014663878e+00,3.8288160465625602e+00,1.8000000000000000e+00,1.8000000000000000e+00,2.5525440310417071e+00,3.7306412761378791e+00,1.1935047870776579e+01,1.6660018987269673e+01,6.3972644235277420e-01,8.4213277545535015e-01,-3.2468078209639710e+00,-2.0053954220252996e+00,4.0029512285000699e+00,7.6012828407654345e+00,9.0456411062951803e-01,9.6475428040447930e-01,1.4803683759633830e+02,1.7626844075142361e+02,1.5396101275403724e+00,2.2249729444638877e+00,2.3785739250503202e-02,2.3785739250504090e-02,4.9886119636262674e+00,6.7877777697597939e+00,muon,high_s,high_theta_in,high_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,5.9581132183176366e-01,1.5707949999999999e+00,3.5342917352885173e+00,3.9269908169872414e-01,1.8000000000000000e+00,3.4361169648638361e+00,1.4617134567608216e+01,7.5971823073505362e-01,-2.5891137973931748e+00,5.5029145193035891e+00,9.3286583223650354e-01,1.6068830709017169e+02,2.3785739250504090e-02,6.0377961243576586e+00,2.3785739250504090e-02,6.0377961243576586e+00
C_mu_p,C_{mup},lepton_muon_L_proton_Ty,enhanced_region_2,2,18,6.6993791638611755e-01,1.0000000000000000e+00,high_s_high_theta_in_high_Egamma,2.3130052623090744e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,1.5707963267948966e+00,2.7488935718910685e+00,1.8000000000000000e+00,1.8000000000000000e+00,1.5707963267948966e+00,2.8470683423157501e+00,1.6658941578909737e+01,1.6796702722096683e+01,8.3718166959475027e-01,8.4593692579729329e-01,-3.2477457060114405e+00,-3.1445912418503750e+00,3.9384834991014670e+00,4.1197394166180494e+00,9.5979828571987424e-01,9.6479975397970363e-01,1.7372001594079930e+02,1.8000000000000000e+02,1.9749270368747514e+00,3.1415926535897931e+00,2.3785739250503202e-02,2.3785739250504701e-02,6.7293836756999301e+00,6.8200116344575843e+00,muon,high_s,high_theta_in,high_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,1.3422952239110594e-01,1.5707949999999999e+00,2.5525440310417071e+00,5.6941366846315002e+00,1.8000000000000000e+00,2.4543692606170260e+00,1.6691037974276412e+01,8.4316557147376481e-01,-3.1445912418503750e+00,3.9844885570943003e+00,9.5979828571987424e-01,1.7684956047814012e+02,2.3785739250504090e-02,6.7970091054625925e+00,2.3785739250504090e-02,6.7970091054625925e+00
C_mu_p,C_{mup},lepton_muon_L_proton_Ty,enhanced_region_3,3,18,6.6993791603365282e-01,9.9999999999999978e-01,high_s_high_theta_in_high_Egamma,2.3130052623090744e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,3.9269908169872458e-01,1.5707963267948966e+00,1.8000000000000000e+00,1.8000000000000000e+00,2.9452431127404310e-01,1.5707963267948966e+00,1.6658941578909737e+01,1.6796702722096683e+01,8.3718166959475027e-01,8.4593692579729329e-01,-3.2477457060114410e+00,-3.1445912418503754e+00,3.9384834991014670e+00,4.1197394166180494e+00,9.5979828571987447e-01,9.6479975397970352e-01,1.7372001594079930e+02,1.8000000000000000e+02,1.9749270368747509e+00,3.1415926535897931e+00,2.3785739250503611e-02,2.3785739250504354e-02,6.7293836756999301e+00,6.8200116344575843e+00,muon,high_s,high_theta_in,high_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,1.3422952239110594e-01,1.5707949999999999e+00,5.8904862254808599e-01,3.7306412761378791e+00,1.8000000000000000e+00,6.8722339297276724e-01,1.6691037974276416e+01,8.4316557147376481e-01,-3.1445912418503754e+00,3.9844885570942994e+00,9.5979828571987447e-01,1.7684956047814012e+02,2.3785739250503646e-02,6.7970091054625925e+00,2.3785739250503646e-02,6.7970091054625925e+00
