detail_id,selected_observable,selected_observable_label,selected_spin_case,selected_region,qOut_regime,cluster_id,energy_band_cluster_id,selected_concurrence,selected_purity,alpha_e,alpha_p,sqrt_s,theta_p_out,theta_gamma_out,phi_p_out,qOut,phi_gamma_out
max_c_e_gamma_mixing_angles_polarization_02_local_minimum_1024,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_02_local_minimum_1024,gradient_local_minimum,0,0,9.9649720799713071e-01,1.0000000000000000e+00,1.0699292796945796e+00,4.6695473848074370e-01,4.668799334405284,0.006940158266875528,2.9186550557306674,6.199417281921911,1.8639016006955724,2.340030511147304
max_c_e_gamma_mixing_angles_polarization_02_local_minimum_1032,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_02_local_minimum_1032,gradient_local_minimum,1,1,9.8694424359073196e-01,1.0000000000000002e+00,2.0739295733276433e+00,1.1208552232055076e+00,1.164426378090946,1.7549527646734642,1.3246722111278972,3.141575613349036,0.03406746809526939,6.283166088957838
max_c_e_gamma_mixing_angles_polarization_02_local_minimum_1044,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_02_local_minimum_1044,gradient_local_minimum,2,2,9.8297959656652245e-01,1.0000000000000002e+00,1.8656920616995560e+00,8.8934129192429923e-01,1.1884228601664424,0.6986000784216475,2.281463172928736,3.099243922130126,0.13422293876005018,6.248325520472558
max_c_e_gamma_mixing_angles_polarization_02_local_minimum_1057,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_02_local_minimum_1057,gradient_local_minimum,3,3,9.7447560597836580e-01,9.9999999999999978e-01,1.7693326681619594e+00,7.4399554762849995e-01,1.1688906048767274,0.8209664695549496,2.0877045992151513,2.9684161931127626,0.1158290784098257,6.137001857171355
max_c_e_gamma_mixing_angles_polarization_02_local_minimum_1066,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_02_local_minimum_1066,gradient_local_minimum,4,4,9.6812214173051026e-01,9.9999999999999989e-01,2.8803967492380331e+00,1.0096950472961626e+00,1.1115236107041289,0.6654688439458241,1.8917468463120892,1.2066739631882681,0.047632334973468006,4.3154143058142616
max_c_e_gamma_mixing_angles_polarization_02_local_minimum_1070,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_02_local_minimum_1070,gradient_local_minimum,5,5,9.6543756343336018e-01,9.9999999999999989e-01,2.9347804508432964e+00,1.0142733019521346e+00,1.1828177304683407,1.6950845025228685,1.8259398754203315,0.1278596493196237,0.12336675145751738,3.221726087984933
max_c_e_gamma_mixing_angles_polarization_02_local_minimum_1075,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_02_local_minimum_1075,gradient_local_minimum,6,6,9.6392170796799981e-01,9.9999999999999978e-01,2.9830679146089571e+00,1.0424528945420317e+00,1.1657429367629197,1.606782260350161,1.7632768098892637,5.6842975695367075,0.1121563813026246,2.702032088323409
max_c_e_gamma_mixing_angles_polarization_02_local_minimum_1086,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_02_local_minimum_1086,gradient_local_minimum,7,7,9.5856332669817257e-01,9.9999999999999978e-01,1.4787533682597978e+00,6.1270313703877199e-01,1.1392046512483278,0.403101841245087,1.905213877132114,1.4887583377605287,0.0654503900031092,4.727859297169732
max_c_e_gamma_mixing_angles_polarization_02_local_minimum_1088,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_02_local_minimum_1088,gradient_local_minimum,8,8,9.5811898523402994e-01,9.9999999999999978e-01,3.0593329338394231e+00,9.2806585412154952e-01,1.1633662271848684,0.7455995996278836,1.9789151859049476,0.521950085055041,0.1066405663726073,3.611014695101822
max_c_e_gamma_mixing_angles_polarization_02_local_minimum_1089,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_02_local_minimum_1089,gradient_local_minimum,9,9,9.5793023274754363e-01,9.9999999999999989e-01,3.0614116075238438e+00,8.9503607052124379e-01,1.1822492720638942,0.5748165129711436,2.100810426484241,0.3757169808778398,0.11997700369528674,3.414776850709923
max_c_e_gamma_mixing_angles_polarization_02_local_minimum_1093,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_02_local_minimum_1093,gradient_local_minimum,10,10,9.5381140827998234e-01,1.0000000000000000e+00,1.8102649796433881e+00,6.9601343314828668e-01,1.209271677130016,0.47020938754349123,2.3424481308636698,2.2630699560212197,0.1458047994648957,5.583424095831931
